feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
6933855,5419080144,55404382,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-11-01
1882628,8813470284,57537308,5,Highly recommended!,Delivery,Positive,2024-01-04
6472516,3182992799,81906973,3,I had a bad experience.,Delivery,Negative,2023-10-18
1780948,7792996715,22081691,3,"Average experience, could improve.",App Experience,Neutral,2024-01-03
8600331,6962624734,88866835,4,"Excellent quality, will buy again!",App Experience,Positive,2023-04-27
6278165,5948662456,35988028,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-06-29
5974448,3395675979,88202341,4,"Average experience, could improve.",App Experience,Neutral,2023-06-10
7720023,7550368787,51592174,4,Items were in perfect condition.,Product Quality,Positive,2023-12-30
4357427,8357671697,97388817,3,Taste was not as expected.,Customer Service,Negative,2024-04-14
7209600,9600704922,90372221,3,Very disappointed with the quality.,Product Quality,Negative,2023-11-13
4521726,9915229426,12832151,2,Customer service was not helpful.,Product Quality,Negative,2024-02-03
6861653,9927474026,94137242,4,The product met my expectations.,Product Quality,Neutral,2023-03-28
6134638,6310535397,21461764,1,Taste was not as expected.,Customer Service,Negative,2023-05-26
3123642,8045941430,67829645,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-24
1070868,4390394582,49795571,3,Very disappointed with the quality.,Delivery,Negative,2024-11-02
4075027,5062545226,84275450,4,"Average experience, could improve.",Product Quality,Neutral,2023-11-28
6131863,2836701831,62323608,2,Taste was not as expected.,App Experience,Negative,2024-06-13
696872,4115492281,32540616,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-01-07
6204921,3554645781,26227445,3,"Average experience, could improve.",Customer Service,Neutral,2024-04-25
6056192,3983605701,19067680,1,Customer service was not helpful.,Delivery,Negative,2024-01-27
9231567,8581516385,8241122,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-14
4960526,8290229112,88923048,4,The product met my expectations.,Delivery,Neutral,2024-03-09
9621239,1195560119,83039559,4,Very happy with the service!,App Experience,Positive,2023-04-03
6030761,5077327994,243838,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-08-01
6983952,2945185661,81102955,4,Will definitely order again.,Delivery,Positive,2023-07-09
7128156,3951005873,52085702,1,I had a bad experience.,Delivery,Negative,2024-10-03
9989662,3490816523,25128143,2,Product was damaged during delivery.,Delivery,Negative,2024-01-27
3510523,6739114301,51544662,4,Items were in perfect condition.,Delivery,Positive,2023-03-26
4229013,5728818155,31000129,3,Taste was not as expected.,Product Quality,Negative,2023-11-03
2091825,7713651693,8351747,5,Items were in perfect condition.,Delivery,Positive,2023-08-07
5009643,5452048621,22483684,3,"It was okay, nothing special.",Product Quality,Neutral,2024-10-22
473283,2297027645,36578947,3,Not worth the price I paid.,App Experience,Negative,2024-04-17
6005487,2438302298,77862447,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-04-24
3232752,578811216,75739462,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-06-18
7299954,8684710720,74172010,4,"It was okay, nothing special.",App Experience,Neutral,2023-09-12
2467868,1249797614,54797119,2,Not worth the price I paid.,Customer Service,Negative,2024-06-27
1459705,8013026217,52337289,4,Highly recommended!,Delivery,Positive,2023-03-21
8571174,5421697986,95971469,4,Great prices and fast delivery!,Delivery,Positive,2023-05-26
4603850,8922741261,22133362,4,Customer service was very helpful.,Delivery,Positive,2024-08-11
2769312,3441102335,12077371,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-04
8679133,6065607924,91868185,4,Will definitely order again.,Product Quality,Positive,2024-05-08
8080342,5153395650,94033330,3,The order was incorrect.,Product Quality,Negative,2023-03-23
6743516,2215235447,88215615,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-16
9343709,5678676134,76917159,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-09-21
1083982,5045588926,67092149,5,Items were in perfect condition.,Product Quality,Positive,2023-07-04
8458335,1677502866,24644542,2,Product was damaged during delivery.,Product Quality,Negative,2024-01-18
2913652,4777610024,81808190,5,Highly recommended!,App Experience,Positive,2024-05-25
1425264,477350788,3638834,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-10-12
4789313,4616699342,11446157,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-04-16
6897186,8849914077,32527479,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-01-30
8795566,9183435457,25722990,3,The order was incorrect.,Customer Service,Negative,2024-10-22
1790467,6922646336,92416428,4,Good selection of products.,App Experience,Positive,2023-06-24
5112150,3228806806,70543108,1,Very disappointed with the quality.,Product Quality,Negative,2023-06-29
2751709,4893095476,21409946,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-04
3005599,7773468233,22210238,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-10-05
3939292,5928657526,22076522,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-14
4480394,4435936422,47206881,4,Good selection of products.,Customer Service,Positive,2023-12-01
2566002,6031122324,28603182,1,Customer service was not helpful.,Customer Service,Negative,2024-06-25
2014440,7286969496,75913572,5,Very happy with the service!,App Experience,Positive,2023-06-21
5023875,4665508413,77035814,4,Will definitely order again.,Delivery,Positive,2023-11-02
3915365,9224598372,50015282,5,Highly recommended!,Delivery,Positive,2024-03-31
1899061,842020543,99231937,4,The product met my expectations.,Product Quality,Neutral,2024-08-14
1516907,7237143327,96253172,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-06-09
5985753,5095141954,1469696,1,Taste was not as expected.,Product Quality,Negative,2023-08-05
3045217,6229535077,77869660,2,Not worth the price I paid.,Customer Service,Negative,2024-04-01
1757691,2984879441,16379942,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-22
7612535,785895477,11389698,4,"Average experience, could improve.",Product Quality,Neutral,2023-03-19
1919455,6220343481,79895967,4,Highly recommended!,App Experience,Positive,2023-06-02
9757714,5897343054,52815265,3,The product met my expectations.,Customer Service,Neutral,2023-03-21
4344466,60465,15808945,4,The product met my expectations.,Product Quality,Neutral,2024-10-23
3533710,2245476104,8628482,5,Will definitely order again.,App Experience,Positive,2023-06-01
5974172,6347292505,83597876,4,"Average experience, could improve.",Customer Service,Neutral,2024-06-24
1872177,8321900643,1655637,4,Customer service was very helpful.,Product Quality,Positive,2023-10-31
8019607,9639033064,20314691,4,Customer service was very helpful.,Product Quality,Positive,2024-08-15
3352610,2748368258,92404798,4,Very fresh and well-packaged.,Product Quality,Positive,2023-08-04
6463680,1444371693,9274874,4,Good selection of products.,Customer Service,Positive,2023-05-06
3004769,7111342746,35459748,4,"It was okay, nothing special.",App Experience,Neutral,2024-10-19
3961292,9457576236,80800079,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-11-29
3142549,4167252733,70589930,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-11-27
3620788,4304875010,89995124,4,Will definitely order again.,Product Quality,Positive,2024-01-27
263845,4870910859,88532418,5,Very happy with the service!,Product Quality,Positive,2023-07-04
2306581,3674118222,32868927,4,Will definitely order again.,Customer Service,Positive,2024-07-25
9318489,38408517,39674723,3,"It was okay, nothing special.",Customer Service,Neutral,2023-11-26
7919112,3081609596,7076456,1,Very disappointed with the quality.,Customer Service,Negative,2023-04-09
8817684,1390229631,67952740,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-08-07
8346180,7498092418,50968312,2,Very disappointed with the quality.,App Experience,Negative,2023-10-12
2243553,3334055527,79298972,4,Items were in perfect condition.,App Experience,Positive,2023-04-18
9105154,8729426842,37904682,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-06-07
3559125,1722808791,51014003,2,Items were missing from my order.,Customer Service,Negative,2023-05-16
16923,9775070757,55042740,4,Will definitely order again.,Product Quality,Positive,2024-03-15
330892,4737779056,43980719,5,Very happy with the service!,Delivery,Positive,2024-08-09
4614205,2047483376,11493380,3,Product was damaged during delivery.,Delivery,Negative,2023-10-15
4276956,4758632331,34853377,4,Very happy with the service!,App Experience,Positive,2023-09-06
9496117,4741574337,40841791,4,"Overall good experience, thank you!",Customer Service,Positive,2024-02-09
142997,5805120939,12277039,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-07-10
3138657,7550508,93127511,5,Items were in perfect condition.,Delivery,Positive,2023-10-20
4847758,1966056265,63802820,3,Taste was not as expected.,Product Quality,Negative,2024-08-11
2656395,6363072906,29095552,4,"It was okay, nothing special.",Product Quality,Neutral,2024-07-08
265156,7389054351,25585013,5,Very happy with the service!,Customer Service,Positive,2023-12-22
6014791,7146572423,80954112,1,I had a bad experience.,Product Quality,Negative,2023-06-01
8850683,4590810848,20298398,2,I had a bad experience.,App Experience,Negative,2023-05-24
1452552,9226364404,29858395,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-11-23
6655277,6687792641,93924203,5,Highly recommended!,App Experience,Positive,2024-05-20
9712922,5183577434,2134827,1,Not worth the price I paid.,Customer Service,Negative,2024-01-03
6383340,7440785414,72132838,5,Good selection of products.,App Experience,Positive,2023-11-01
5779371,7932057095,73363613,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-09-20
3088210,6126906924,33675108,5,Very happy with the service!,Product Quality,Positive,2023-12-01
4267888,8997788831,72495274,1,The packaging was poor.,Delivery,Negative,2023-03-23
7138726,3480516243,23567263,4,Highly recommended!,Product Quality,Positive,2024-08-06
5257765,1234692850,76971644,5,Great prices and fast delivery!,App Experience,Positive,2024-03-19
1456324,4954911880,82359623,4,The product met my expectations.,Customer Service,Neutral,2023-04-09
4712295,504060154,55060796,3,Product was damaged during delivery.,Product Quality,Negative,2023-07-18
3029243,8723752267,13494314,2,Very disappointed with the quality.,Delivery,Negative,2024-07-09
9918278,5724116944,93938425,4,"Average experience, could improve.",Customer Service,Neutral,2024-06-20
7390259,8161349145,19080489,3,Product was damaged during delivery.,Customer Service,Negative,2024-03-12
364879,2985254380,73377004,1,Product was damaged during delivery.,Product Quality,Negative,2023-11-04
9365010,9837170359,42723554,5,Will definitely order again.,Customer Service,Positive,2023-04-12
5595938,3915323515,32987624,3,"Average experience, could improve.",Customer Service,Neutral,2024-09-11
7470294,8829163586,11387110,1,Taste was not as expected.,Product Quality,Negative,2024-01-16
4767092,961526405,63083547,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-10-10
2440958,5792721465,49617892,1,I had a bad experience.,Delivery,Negative,2024-10-18
2249584,8094117960,95018817,4,Very happy with the service!,Delivery,Positive,2023-04-04
8008163,9318325652,89986926,3,"Average experience, could improve.",Customer Service,Neutral,2024-04-12
6171781,852676412,65570302,4,"Excellent quality, will buy again!",App Experience,Positive,2024-08-11
2840947,6487883093,37309023,3,"Average experience, could improve.",Product Quality,Neutral,2024-10-19
6067366,5398965602,99412119,3,The packaging was poor.,App Experience,Negative,2024-06-09
1866592,6149664144,52678787,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-10-21
8194534,6231586256,12755730,2,Customer service was not helpful.,Customer Service,Negative,2023-05-03
2002448,4598622116,85518832,2,Customer service was not helpful.,Product Quality,Negative,2024-03-19
9370393,8971796779,21786873,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-07-03
7099942,2148246883,93563435,3,Not worth the price I paid.,Product Quality,Negative,2023-09-21
9066926,4357632507,6150721,1,I had a bad experience.,Customer Service,Negative,2024-09-13
