INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID,SHRINKAGE,REORDER_TRIGGERED
2024-10-13,STR038,PRD0157,244,193,187,250,R3,0.15,0
2023-10-15,STR002,PRD0032,758,56,93,721,R2,2.48,0
2024-02-25,STR043,PRD0091,191,49,5,235,R1,2.43,0
2023-10-01,STR025,PRD0028,241,472,173,540,R4,4.67,0
2024-11-24,STR025,PRD0093,582,465,428,619,R4,4.44,0
2023-10-29,STR018,PRD0144,926,230,25,1131,R5,2.65,0
2023-01-22,STR048,PRD0069,670,224,10,884,R2,2.61,0
2023-08-06,STR040,PRD0025,123,332,306,149,R2,4.78,0
2024-03-24,STR049,PRD0104,631,294,540,385,R3,2.62,0
2024-08-25,STR035,PRD0048,401,223,56,568,R5,4.37,0
2023-01-29,STR018,PRD0155,447,273,83,637,R5,0.97,0
2024-06-23,STR003,PRD0087,890,195,455,630,R3,4.75,0
2023-12-31,STR034,PRD0160,624,18,486,156,R4,1.88,0
2023-12-31,STR041,PRD0046,879,431,98,1212,R5,3.29,0
2024-07-14,STR012,PRD0087,123,15,84,54,R4,4.84,1
2023-07-09,STR034,PRD0078,375,166,522,19,R4,0.9,1
2024-07-07,STR049,PRD0089,561,244,181,624,R3,2.97,0
2023-08-20,STR032,PRD0109,831,71,568,334,R2,1.34,0
2024-02-04,STR032,PRD0037,199,466,70,595,R2,1.88,0
2024-02-18,STR011,PRD0137,885,127,44,968,R4,2.58,0
2023-11-12,STR019,PRD0117,455,67,171,351,R3,2.02,0
2024-08-18,STR042,PRD0024,351,321,10,662,R3,2.58,0
2023-07-23,STR038,PRD0060,815,338,599,554,R3,4.11,0
2024-02-04,STR040,PRD0144,268,464,213,519,R2,4.74,0
2023-05-07,STR025,PRD0070,120,166,114,172,R4,2.71,0
2024-01-28,STR025,PRD0079,218,274,13,479,R4,3.64,0
2024-02-04,STR006,PRD0035,256,492,161,587,R2,2.72,0
2023-04-09,STR047,PRD0020,489,234,412,311,R2,4.17,0
2023-10-01,STR022,PRD0098,176,232,70,338,R3,2.98,0
2024-10-13,STR004,PRD0128,650,475,398,727,R4,0.07,0
2023-03-19,STR044,PRD0158,475,234,492,217,R5,0.85,0
2023-09-24,STR006,PRD0041,785,222,4,1003,R2,1.6,0
2024-03-03,STR030,PRD0146,595,372,339,628,R5,1.02,0
2024-06-09,STR042,PRD0154,621,350,138,833,R3,3.2,0
2024-11-24,STR033,PRD0086,260,371,30,601,R1,0.97,0
2024-08-25,STR026,PRD0137,512,134,161,485,R3,3.66,0
2023-12-31,STR001,PRD0109,276,316,28,564,R2,3.54,0
2024-12-29,STR010,PRD0083,472,449,76,845,R1,4.73,0
2023-05-07,STR028,PRD0029,382,258,317,323,R3,2.9,0
2023-10-01,STR004,PRD0147,791,377,474,694,R4,1.16,0
2024-11-03,STR002,PRD0028,597,67,72,592,R2,2.78,0
2023-01-29,STR043,PRD0106,966,32,435,563,R1,0.03,0
2024-11-10,STR016,PRD0003,361,181,429,113,R2,0.24,0
2024-05-05,STR009,PRD0098,639,486,277,848,R5,2.08,0
2023-09-17,STR026,PRD0098,445,482,145,782,R3,1.65,0
2023-11-12,STR009,PRD0118,298,261,49,510,R5,0.0,0
2024-11-17,STR036,PRD0002,466,129,518,77,R3,3.67,1
2024-07-14,STR008,PRD0138,135,62,91,106,R2,2.7,0
2024-01-14,STR026,PRD0145,254,91,133,212,R3,4.83,0
2024-02-25,STR033,PRD0026,200,350,535,15,R1,4.39,1
2024-11-10,STR003,PRD0128,201,145,69,277,R3,2.73,0
2024-09-08,STR043,PRD0071,559,473,363,669,R1,3.0,0
2024-06-09,STR018,PRD0057,301,322,218,405,R5,4.09,0
2023-09-10,STR004,PRD0022,820,19,469,370,R4,1.78,0
2024-03-03,STR038,PRD0087,992,18,382,628,R3,4.76,0
2023-05-28,STR027,PRD0072,811,193,178,826,R1,2.56,0
2023-12-24,STR034,PRD0020,750,122,242,630,R4,4.2,0
2023-03-26,STR046,PRD0138,702,1,330,373,R3,1.0,0
2023-10-08,STR011,PRD0053,131,44,164,11,R4,1.76,1
2024-02-11,STR027,PRD0007,372,3,325,50,R1,4.78,1
2024-05-12,STR021,PRD0074,426,71,103,394,R3,1.5,0
2024-04-14,STR029,PRD0126,140,438,258,320,R2,4.43,0
2024-01-14,STR002,PRD0005,799,265,590,474,R2,1.4,0
2023-09-10,STR037,PRD0136,518,234,142,610,R1,1.31,0
2023-04-09,STR021,PRD0001,678,413,110,981,R3,0.87,0
2023-08-20,STR050,PRD0112,515,151,167,499,R2,4.02,0
2023-01-08,STR029,PRD0135,999,159,53,1105,R2,2.61,0
2024-10-13,STR033,PRD0120,273,134,77,330,R1,0.21,0
2023-07-09,STR003,PRD0099,270,369,393,246,R3,2.22,0
2024-09-29,STR041,PRD0049,976,313,482,807,R5,4.67,0
2023-08-20,STR025,PRD0016,676,356,65,967,R4,1.72,0
2024-12-08,STR036,PRD0042,497,113,355,255,R3,1.08,0
2024-08-11,STR009,PRD0159,933,138,155,916,R5,4.81,0
2023-10-15,STR043,PRD0040,721,106,507,320,R1,3.25,0
2024-07-07,STR034,PRD0094,912,492,535,869,R4,0.23,0
2023-06-11,STR040,PRD0060,460,11,410,61,R2,2.2,1
2024-03-24,STR046,PRD0014,808,296,513,591,R3,3.93,0
2023-02-05,STR013,PRD0005,440,283,31,692,R2,0.59,0
2024-03-10,STR014,PRD0062,332,254,40,546,R5,3.27,0
2023-10-01,STR014,PRD0049,926,54,418,562,R5,4.54,0
2023-11-05,STR036,PRD0142,802,230,269,763,R3,0.52,0
2024-03-17,STR050,PRD0125,303,143,275,171,R2,4.66,0
2024-05-05,STR024,PRD0007,476,138,207,407,R5,2.64,0
2024-12-08,STR019,PRD0026,189,153,250,92,R3,4.78,1
2023-03-05,STR017,PRD0159,153,97,86,164,R2,0.34,0
2023-11-12,STR022,PRD0083,812,149,21,940,R3,1.87,0
2023-04-16,STR036,PRD0043,883,120,499,504,R3,0.9,0
2024-08-18,STR025,PRD0065,782,286,75,993,R4,4.3,0
2023-06-25,STR021,PRD0110,422,158,568,12,R3,0.5,1
2023-05-14,STR037,PRD0157,921,454,563,812,R1,2.74,0
2023-04-23,STR010,PRD0143,208,81,257,32,R1,0.7,1
2023-07-09,STR009,PRD0049,524,416,380,560,R5,1.33,0
2023-01-15,STR042,PRD0076,413,13,301,125,R3,0.94,0
2024-11-10,STR033,PRD0010,949,156,488,617,R1,3.46,0
2024-05-05,STR003,PRD0079,762,82,63,781,R3,3.71,0
2023-06-25,STR007,PRD0086,462,496,74,884,R5,4.86,0
2023-12-24,STR002,PRD0057,525,251,393,383,R2,4.69,0
2024-11-24,STR001,PRD0031,963,283,247,999,R2,2.5,0
2023-08-20,STR034,PRD0102,223,385,594,14,R4,1.24,1
2024-09-01,STR043,PRD0009,386,327,215,498,R1,3.11,0
2023-10-15,STR002,PRD0053,279,176,365,90,R2,0.58,1
2023-09-17,STR014,PRD0103,428,8,33,403,R5,0.07,0
2023-05-28,STR044,PRD0083,106,467,96,477,R5,1.35,0
2024-06-23,STR020,PRD0130,665,279,491,453,R3,2.61,0
2023-02-12,STR028,PRD0144,106,204,234,76,R3,2.42,1
2024-12-29,STR014,PRD0141,988,477,258,1207,R5,2.23,0
2024-03-31,STR029,PRD0045,278,490,150,618,R2,4.95,0
2024-10-06,STR044,PRD0002,587,188,22,753,R5,2.25,0
2023-11-05,STR032,PRD0123,427,213,82,558,R2,4.97,0
2023-01-15,STR007,PRD0002,994,92,531,555,R5,0.36,0
2023-03-05,STR028,PRD0100,980,243,480,743,R3,4.76,0
2024-03-31,STR017,PRD0090,862,235,336,761,R2,3.36,0
2023-09-10,STR010,PRD0113,336,46,280,102,R1,0.07,0
2023-02-26,STR047,PRD0038,982,490,532,940,R2,3.6,0
2024-02-11,STR017,PRD0134,931,397,502,826,R2,4.62,0
2023-01-29,STR018,PRD0139,985,117,7,1095,R5,2.09,0
2024-11-24,STR013,PRD0073,814,343,597,560,R2,2.51,0
2024-02-04,STR032,PRD0074,860,384,447,797,R2,1.47,0
2024-03-10,STR036,PRD0049,229,205,41,393,R3,3.87,0
2024-06-02,STR021,PRD0060,667,210,426,451,R3,1.13,0
2023-08-13,STR028,PRD0024,726,135,21,840,R3,4.18,0
2024-10-06,STR001,PRD0012,113,261,327,47,R2,1.19,1
2023-05-28,STR023,PRD0090,337,477,473,341,R5,1.39,0
2024-10-13,STR016,PRD0009,233,277,117,393,R2,3.88,0
2023-07-30,STR013,PRD0060,561,411,7,965,R2,2.25,0
2023-01-29,STR020,PRD0056,289,24,3,310,R3,3.36,0
2024-10-13,STR047,PRD0004,685,419,459,645,R2,4.36,0
2023-04-23,STR032,PRD0087,864,138,209,793,R2,2.28,0
2024-01-21,STR050,PRD0079,621,35,524,132,R2,1.0,0
2023-04-23,STR030,PRD0072,122,11,63,70,R5,0.45,1
2024-08-11,STR023,PRD0109,183,217,6,394,R5,2.42,0
2024-08-04,STR016,PRD0089,681,25,193,513,R2,1.23,0
2023-08-06,STR048,PRD0040,223,447,420,250,R2,0.27,0
2024-08-18,STR005,PRD0045,331,284,45,570,R1,1.02,0
2024-06-16,STR020,PRD0084,472,315,496,291,R3,2.89,0
2023-01-15,STR007,PRD0098,966,288,494,760,R5,0.14,0
2023-01-22,STR014,PRD0023,676,41,384,333,R5,0.98,0
2024-07-14,STR015,PRD0011,853,499,159,1193,R5,4.02,0
2024-08-18,STR040,PRD0123,952,226,262,916,R2,3.87,0
2024-06-23,STR025,PRD0067,923,250,169,1004,R4,1.65,0
2023-05-21,STR044,PRD0037,120,42,54,108,R5,3.49,0
2024-12-29,STR034,PRD0009,339,148,131,356,R4,4.48,0
2023-05-28,STR030,PRD0098,580,272,245,607,R5,3.55,0
2024-03-03,STR006,PRD0005,112,293,262,143,R2,1.51,0
2024-06-09,STR035,PRD0083,296,0,3,293,R5,2.88,0
2024-01-07,STR041,PRD0088,443,110,197,356,R5,2.05,0
2023-12-10,STR006,PRD0127,287,195,167,315,R2,4.29,0
2024-04-14,STR028,PRD0039,919,433,487,865,R3,4.99,0
2023-01-08,STR007,PRD0054,822,164,358,628,R5,3.07,0
2024-08-11,STR017,PRD0092,212,311,514,9,R2,0.22,1
2024-12-29,STR020,PRD0007,760,456,333,883,R3,4.41,0
2023-03-05,STR029,PRD0009,467,380,532,315,R2,3.73,0
2024-05-12,STR046,PRD0120,219,442,359,302,R3,4.7,0
2024-06-30,STR016,PRD0088,443,287,588,142,R2,3.38,0
2023-06-04,STR014,PRD0104,625,202,170,657,R5,3.53,0
2024-11-10,STR038,PRD0121,758,382,525,615,R3,0.13,0
2023-03-26,STR017,PRD0033,767,316,293,790,R2,2.32,0
2024-10-06,STR050,PRD0134,994,146,130,1010,R2,1.57,0
2024-09-29,STR039,PRD0072,920,375,449,846,R5,3.52,0
2024-10-13,STR038,PRD0138,961,12,252,721,R3,0.83,0
2024-05-05,STR034,PRD0078,788,491,372,907,R4,2.82,0
2024-05-12,STR023,PRD0030,106,42,27,121,R5,1.89,0
2024-01-28,STR036,PRD0030,636,274,563,347,R3,4.86,0
2023-10-29,STR043,PRD0113,166,68,192,42,R1,2.68,1
2024-09-01,STR032,PRD0086,283,348,503,128,R2,3.1,0
2024-12-15,STR040,PRD0072,575,249,47,777,R2,0.5,0
2023-03-12,STR047,PRD0144,676,299,192,783,R2,3.53,0
2024-09-22,STR047,PRD0010,694,219,322,591,R2,0.85,0
2023-04-30,STR020,PRD0075,223,155,179,199,R3,0.91,0
2024-01-14,STR027,PRD0036,890,50,455,485,R1,4.36,0
2024-09-15,STR026,PRD0141,464,467,178,753,R3,2.55,0
2023-07-09,STR010,PRD0157,283,354,562,75,R1,4.06,1
2023-02-26,STR038,PRD0053,323,477,329,471,R3,4.28,0
2024-12-15,STR002,PRD0064,391,296,86,601,R2,4.76,0
2023-09-10,STR021,PRD0073,360,259,305,314,R3,4.14,0
2024-09-29,STR023,PRD0059,301,268,96,473,R5,3.64,0
2023-12-31,STR036,PRD0027,468,478,498,448,R3,1.45,0
2023-08-06,STR010,PRD0160,690,474,592,572,R1,4.4,0
2024-07-07,STR045,PRD0056,288,114,196,206,R4,4.36,0
2023-09-03,STR009,PRD0057,646,498,227,917,R5,2.01,0
2024-03-10,STR025,PRD0034,163,127,112,178,R4,0.24,0
2023-01-15,STR035,PRD0118,904,303,66,1141,R5,2.22,0
2024-01-28,STR034,PRD0148,471,107,429,149,R4,2.85,0
2023-09-10,STR024,PRD0126,451,131,391,191,R5,0.55,0
2023-02-26,STR023,PRD0055,616,237,18,835,R5,3.4,0
2023-09-17,STR002,PRD0132,166,198,248,116,R2,4.57,0
2023-02-12,STR027,PRD0089,580,66,520,126,R1,4.64,0
2024-08-04,STR004,PRD0026,257,90,294,53,R4,1.8,1
2024-11-17,STR024,PRD0077,694,8,425,277,R5,1.67,0
2023-09-17,STR001,PRD0152,480,245,519,206,R2,2.09,0
2023-03-12,STR050,PRD0041,615,116,138,593,R2,4.95,0
2024-02-18,STR017,PRD0054,141,416,34,523,R2,0.49,0
2023-08-27,STR020,PRD0100,253,168,312,109,R3,4.65,0
2023-09-24,STR046,PRD0089,406,434,523,317,R3,0.83,0
2024-03-17,STR017,PRD0019,855,449,313,991,R2,3.23,0
2024-12-29,STR014,PRD0034,947,9,71,885,R5,4.36,0
2023-10-22,STR026,PRD0104,100,338,181,257,R3,2.26,0
2023-03-12,STR021,PRD0059,125,343,289,179,R3,4.58,0
2024-04-07,STR008,PRD0102,781,448,474,755,R2,0.06,0
2023-02-26,STR017,PRD0029,285,462,582,165,R2,2.5,0
2024-11-24,STR027,PRD0002,274,197,248,223,R1,4.1,0
2023-01-15,STR023,PRD0160,872,216,517,571,R5,2.74,0
2024-08-04,STR025,PRD0088,1000,313,333,980,R4,3.57,0
2023-05-28,STR029,PRD0075,744,290,133,901,R2,1.86,0
2024-10-20,STR008,PRD0152,216,51,152,115,R2,1.35,0
2023-07-02,STR044,PRD0112,337,323,58,602,R5,4.93,0
2023-02-26,STR029,PRD0136,557,120,391,286,R2,1.61,0
2024-11-17,STR037,PRD0110,975,307,368,914,R1,2.53,0
2023-12-24,STR011,PRD0103,856,13,185,684,R4,2.49,0
2023-02-05,STR038,PRD0002,675,200,220,655,R3,4.31,0
2024-03-10,STR009,PRD0048,605,37,520,122,R5,0.28,0
2024-05-19,STR005,PRD0079,341,440,265,516,R1,2.12,0
2024-12-22,STR025,PRD0011,972,97,463,606,R4,3.38,0
2024-06-23,STR020,PRD0011,500,384,83,801,R3,3.39,0
2023-01-08,STR049,PRD0041,137,146,25,258,R3,3.04,0
2024-06-02,STR019,PRD0020,301,282,10,573,R3,2.82,0
2023-09-03,STR004,PRD0053,473,413,69,817,R4,2.52,0
2023-12-10,STR032,PRD0061,297,51,185,163,R2,3.0,0
2023-08-13,STR040,PRD0009,834,270,169,935,R2,0.8,0
2023-04-16,STR001,PRD0067,749,142,430,461,R2,1.29,0
2024-11-24,STR019,PRD0033,978,278,212,1044,R3,4.83,0
2024-03-03,STR002,PRD0128,640,336,590,386,R2,3.2,0
2023-06-11,STR032,PRD0146,942,4,250,696,R2,1.65,0
2024-01-21,STR017,PRD0010,917,262,27,1152,R2,2.46,0
2023-05-28,STR002,PRD0090,453,461,596,318,R2,1.05,0
2024-06-30,STR010,PRD0003,767,433,283,917,R1,3.85,0
2023-10-08,STR024,PRD0044,330,434,44,720,R5,4.15,0
2023-12-24,STR001,PRD0062,880,325,90,1115,R2,4.12,0
2023-12-31,STR046,PRD0016,698,65,34,729,R3,1.47,0
2024-08-25,STR004,PRD0155,617,266,454,429,R4,3.12,0
2024-11-24,STR033,PRD0135,346,157,119,384,R1,3.03,0
2024-10-06,STR021,PRD0005,728,37,195,570,R3,2.98,0
2023-04-30,STR050,PRD0055,356,106,242,220,R2,0.27,0
2023-10-22,STR038,PRD0045,412,126,262,276,R3,4.3,0
2023-01-01,STR048,PRD0037,566,361,321,606,R2,4.7,0
2024-08-11,STR011,PRD0132,739,88,266,561,R4,0.51,0
2024-03-10,STR037,PRD0029,748,376,61,1063,R1,2.06,0
2024-12-22,STR024,PRD0055,224,89,118,195,R5,4.42,0
2023-09-10,STR029,PRD0020,447,166,132,481,R2,4.32,0
2023-04-23,STR035,PRD0021,425,164,272,317,R5,3.19,0
2023-05-21,STR020,PRD0009,920,363,138,1145,R3,1.5,0
2024-06-23,STR017,PRD0002,886,150,58,978,R2,1.16,0
2023-06-25,STR033,PRD0054,136,287,327,96,R1,0.82,1
2024-04-07,STR043,PRD0061,468,252,476,244,R1,1.79,0
2024-01-28,STR031,PRD0126,443,300,348,395,R5,2.95,0
2024-08-04,STR047,PRD0155,762,87,207,642,R2,3.39,0
2024-12-08,STR026,PRD0014,717,164,516,365,R3,1.47,0
2024-06-16,STR027,PRD0081,372,341,483,230,R1,4.28,0
2023-12-10,STR006,PRD0001,257,355,249,363,R2,0.99,0
2023-01-08,STR034,PRD0076,321,337,442,216,R4,1.26,0
2024-01-14,STR023,PRD0011,924,344,95,1173,R5,1.57,0
2023-07-23,STR007,PRD0106,622,407,318,711,R5,0.68,0
2024-05-12,STR032,PRD0061,383,314,578,119,R2,3.59,0
2024-09-29,STR049,PRD0011,319,420,561,178,R3,4.54,0
2023-01-22,STR024,PRD0117,726,267,151,842,R5,2.22,0
2024-06-02,STR012,PRD0061,488,368,185,671,R4,1.69,0
2023-10-22,STR041,PRD0129,652,312,286,678,R5,4.6,0
2024-09-01,STR002,PRD0055,559,242,284,517,R2,1.19,0
2023-07-30,STR006,PRD0023,881,128,256,753,R2,3.65,0
2023-08-06,STR013,PRD0152,421,371,72,720,R2,2.77,0
2023-05-21,STR050,PRD0044,581,257,337,501,R2,0.04,0
2024-12-29,STR018,PRD0100,800,158,492,466,R5,2.57,0
2024-05-19,STR034,PRD0035,476,133,395,214,R4,1.86,0
2023-05-28,STR036,PRD0076,349,214,183,380,R3,3.91,0
2023-09-17,STR034,PRD0002,619,0,42,577,R4,0.82,0
2024-08-04,STR024,PRD0148,436,197,535,98,R5,1.51,1
2023-04-23,STR049,PRD0045,846,320,548,618,R3,4.22,0
2024-06-02,STR024,PRD0150,643,96,505,234,R5,2.53,0
2024-06-30,STR009,PRD0115,709,257,382,584,R5,1.19,0
2023-02-05,STR018,PRD0113,703,168,495,376,R5,1.95,0
2024-03-10,STR016,PRD0077,403,89,320,172,R2,4.5,0
2023-02-05,STR044,PRD0142,521,489,34,976,R5,4.7,0
2024-04-21,STR010,PRD0020,968,79,335,712,R1,4.99,0
2023-12-24,STR050,PRD0135,266,198,66,398,R2,0.62,0
2024-09-01,STR007,PRD0134,542,254,550,246,R5,4.85,0
2024-12-08,STR022,PRD0144,697,5,263,439,R3,0.12,0
2023-05-21,STR014,PRD0019,643,94,180,557,R5,0.9,0
2024-02-18,STR001,PRD0002,795,198,234,759,R2,3.79,0
2023-10-22,STR047,PRD0038,384,133,447,70,R2,4.31,1
2023-09-24,STR020,PRD0160,616,201,488,329,R3,1.8,0
2023-01-01,STR044,PRD0128,176,380,329,227,R5,4.13,0
2024-08-25,STR020,PRD0045,961,240,109,1092,R3,2.26,0
2023-10-29,STR030,PRD0089,556,393,204,745,R5,1.96,0
2024-06-30,STR023,PRD0080,346,207,31,522,R5,1.86,0
2024-08-04,STR020,PRD0032,525,481,514,492,R3,0.22,0
2023-08-06,STR047,PRD0006,994,419,209,1204,R2,3.58,0
2023-06-25,STR012,PRD0007,662,432,195,899,R4,1.3,0
2024-05-12,STR045,PRD0006,655,487,352,790,R4,1.68,0
2024-11-03,STR043,PRD0086,414,299,292,421,R1,4.94,0
2024-08-18,STR025,PRD0016,941,402,48,1295,R4,1.44,0
2023-09-03,STR007,PRD0037,981,353,102,1232,R5,1.2,0
2023-12-17,STR027,PRD0109,791,380,122,1049,R1,1.19,0
2024-02-11,STR026,PRD0066,460,222,243,439,R3,4.4,0
2023-01-29,STR008,PRD0095,369,59,226,202,R2,0.48,0
2023-09-10,STR007,PRD0011,197,385,126,456,R5,4.89,0
2023-11-12,STR027,PRD0050,958,104,27,1035,R1,2.9,0
2023-09-10,STR024,PRD0145,730,119,289,560,R5,4.06,0
2023-06-18,STR005,PRD0078,649,454,339,764,R1,0.78,0
2024-12-01,STR038,PRD0088,887,449,246,1090,R3,0.79,0
2023-07-23,STR020,PRD0140,445,414,205,654,R3,3.92,0
2024-09-22,STR010,PRD0130,855,440,375,920,R1,1.29,0
2023-04-02,STR014,PRD0108,145,387,47,485,R5,1.06,0
2024-02-04,STR043,PRD0096,134,249,219,164,R1,2.27,0
2024-01-21,STR023,PRD0140,978,343,557,764,R5,1.52,0
2024-04-14,STR025,PRD0158,811,16,176,651,R4,3.02,0
2023-05-21,STR025,PRD0088,299,278,351,226,R4,0.29,0
2023-04-16,STR009,PRD0088,892,389,419,862,R5,2.3,0
2024-03-10,STR041,PRD0047,556,458,79,935,R5,0.88,0
2023-04-30,STR044,PRD0002,822,356,256,922,R5,0.34,0
2024-05-19,STR034,PRD0092,932,470,34,1368,R4,3.26,0
2023-03-05,STR007,PRD0150,421,446,486,381,R5,3.9,0
2023-12-03,STR014,PRD0016,194,157,95,256,R5,0.42,0
2024-11-17,STR035,PRD0108,419,422,296,545,R5,0.47,0
2024-04-14,STR038,PRD0051,587,426,600,413,R3,2.33,0
2024-09-15,STR030,PRD0141,332,171,446,57,R5,4.43,1
2024-08-25,STR042,PRD0145,962,334,428,868,R3,0.79,0
2024-01-28,STR040,PRD0006,617,248,395,470,R2,2.03,0
2024-10-06,STR026,PRD0047,533,341,476,398,R3,3.74,0
2024-09-22,STR008,PRD0113,376,190,197,369,R2,0.5,0
2024-11-03,STR030,PRD0101,341,434,213,562,R5,0.03,0
2023-04-09,STR025,PRD0139,114,34,45,103,R4,0.3,0
2024-08-25,STR048,PRD0082,131,448,271,308,R2,2.71,0
2024-05-05,STR034,PRD0098,449,341,565,225,R4,1.89,0
2023-07-23,STR042,PRD0092,710,16,325,401,R3,1.99,0
2023-01-08,STR022,PRD0093,260,54,98,216,R3,4.07,0
2024-03-24,STR026,PRD0008,744,73,76,741,R3,3.71,0
2023-12-17,STR013,PRD0054,209,177,30,356,R2,1.1,0
2024-06-09,STR003,PRD0107,731,238,462,507,R3,0.79,0
2024-07-14,STR020,PRD0009,391,93,165,319,R3,0.3,0
2023-07-23,STR002,PRD0084,389,92,119,362,R2,0.07,0
2023-10-15,STR039,PRD0091,277,128,155,250,R5,1.75,0
2023-10-08,STR001,PRD0132,663,382,21,1024,R2,1.83,0
2024-12-29,STR018,PRD0063,914,297,79,1132,R5,0.48,0
2023-01-29,STR026,PRD0031,817,492,146,1163,R3,0.56,0
2023-10-29,STR032,PRD0015,149,241,349,41,R2,3.63,1
2024-12-22,STR003,PRD0012,670,201,245,626,R3,2.69,0
2023-02-19,STR010,PRD0009,455,68,21,502,R1,4.07,0
2024-12-29,STR020,PRD0153,382,283,283,382,R3,3.83,0
2023-10-22,STR030,PRD0158,826,397,133,1090,R5,4.4,0
2024-12-29,STR042,PRD0094,956,137,49,1044,R3,4.01,0
2023-06-25,STR011,PRD0004,614,365,124,855,R4,3.94,0
2023-04-30,STR026,PRD0050,621,180,3,798,R3,1.37,0
2024-12-08,STR002,PRD0160,550,245,397,398,R2,3.4,0
2023-12-03,STR016,PRD0004,309,232,428,113,R2,4.34,0
2023-12-31,STR023,PRD0005,674,108,392,390,R5,3.89,0
2024-03-17,STR024,PRD0119,524,228,414,338,R5,3.85,0
2024-06-09,STR031,PRD0044,151,67,211,7,R5,4.26,1
2024-06-23,STR045,PRD0119,560,249,168,641,R4,1.88,0
2024-02-25,STR009,PRD0047,982,282,131,1133,R5,1.49,0
2023-10-15,STR043,PRD0100,671,100,163,608,R1,0.28,0
2023-08-13,STR016,PRD0036,478,23,100,401,R2,3.71,0
2023-10-29,STR043,PRD0089,408,176,440,144,R1,2.11,0
2023-03-19,STR010,PRD0097,413,438,101,750,R1,3.44,0
2023-06-04,STR027,PRD0127,943,268,213,998,R1,3.08,0
2023-03-26,STR029,PRD0117,425,269,358,336,R2,2.65,0
2023-10-22,STR036,PRD0110,597,118,464,251,R3,1.83,0
2024-03-03,STR044,PRD0031,663,86,304,445,R5,4.19,0
2023-12-31,STR011,PRD0043,177,339,269,247,R4,0.19,0
2023-09-03,STR035,PRD0026,507,436,46,897,R5,2.84,0
2023-06-11,STR021,PRD0142,325,186,434,77,R3,0.51,1
2023-04-23,STR022,PRD0073,812,116,161,767,R3,3.83,0
2024-09-29,STR046,PRD0018,532,462,592,402,R3,0.63,0
2023-05-21,STR018,PRD0142,956,269,463,762,R5,3.77,0
2024-04-28,STR024,PRD0024,454,360,473,341,R5,4.47,0
2024-06-16,STR035,PRD0156,772,91,581,282,R5,2.04,0
2024-05-19,STR044,PRD0016,771,26,599,198,R5,3.7,0
2023-07-30,STR044,PRD0134,813,30,461,382,R5,1.02,0
2024-03-24,STR005,PRD0124,360,476,505,331,R1,0.14,0
2024-08-25,STR011,PRD0033,474,123,2,595,R4,2.36,0
2024-08-18,STR008,PRD0095,954,185,551,588,R2,1.49,0
2024-08-18,STR030,PRD0089,746,11,363,394,R5,3.48,0
2023-07-16,STR003,PRD0046,854,128,201,781,R3,1.68,0
2023-01-08,STR047,PRD0143,808,471,4,1275,R2,3.08,0
2024-08-11,STR020,PRD0011,168,380,351,197,R3,4.61,0
2023-10-01,STR012,PRD0070,475,162,577,60,R4,4.07,1
2024-07-14,STR013,PRD0019,613,16,429,200,R2,2.27,0
2023-07-30,STR041,PRD0143,815,498,357,956,R5,2.8,0
2024-03-31,STR029,PRD0126,142,39,50,131,R2,2.76,0
2024-12-08,STR043,PRD0094,230,493,139,584,R1,0.2,0
2024-03-24,STR036,PRD0156,197,331,363,165,R3,4.08,0
2024-05-12,STR037,PRD0124,628,0,206,422,R1,2.19,0
2024-05-26,STR003,PRD0104,541,157,373,325,R3,1.67,0
2024-08-18,STR040,PRD0130,986,308,590,704,R2,2.0,0
2023-06-04,STR040,PRD0047,664,391,248,807,R2,4.63,0
2024-02-18,STR038,PRD0055,808,302,417,693,R3,2.09,0
2024-12-15,STR029,PRD0044,949,49,239,759,R2,2.9,0
2023-06-25,STR036,PRD0083,940,467,383,1024,R3,3.46,0
2024-05-12,STR015,PRD0159,932,151,41,1042,R5,2.93,0
2024-07-21,STR013,PRD0086,606,132,382,356,R2,1.8,0
2024-03-31,STR011,PRD0122,851,154,97,908,R4,1.62,0
2024-10-13,STR033,PRD0015,832,120,510,442,R1,3.21,0
2024-06-09,STR038,PRD0092,643,345,138,850,R3,2.26,0
2024-02-04,STR019,PRD0111,433,373,345,461,R3,1.78,0
2024-03-31,STR001,PRD0013,258,190,94,354,R2,2.82,0
2024-04-14,STR007,PRD0118,885,88,356,617,R5,3.02,0
2023-09-03,STR035,PRD0104,893,147,209,831,R5,4.36,0
2024-04-07,STR036,PRD0049,628,111,39,700,R3,2.34,0
2024-02-18,STR039,PRD0131,653,46,101,598,R5,1.46,0
2023-12-24,STR004,PRD0143,990,418,54,1354,R4,2.09,0
2023-10-29,STR028,PRD0034,142,164,168,138,R3,0.14,0
2023-04-23,STR048,PRD0002,764,461,259,966,R2,1.36,0
2024-03-10,STR042,PRD0132,653,467,570,550,R3,0.73,0
2023-06-25,STR033,PRD0127,432,217,574,75,R1,4.45,1
2023-11-05,STR049,PRD0086,196,335,446,85,R3,4.81,1
2024-11-17,STR007,PRD0138,518,225,511,232,R5,2.48,0
2024-09-08,STR002,PRD0103,576,153,359,370,R2,3.56,0
2024-01-21,STR021,PRD0150,909,85,421,573,R3,1.02,0
2023-03-26,STR041,PRD0092,534,22,79,477,R5,3.19,0
