RETURN_ID,ORDER_ID,RETURN_DATE,PRODUCT_ID,CUSTOMER_ID,RETURN_REASON,REFUND_AMOUNT,RETURN_STATUS,CHANNEL_ID
RET01337,ORD0012085,2023-07-30,PRD0139,CUS00381,Wrong Item Delivered,17161.13,Approved,CH01
RET01338,ORD0013426,2024-06-06,PRD0033,CUS01762,Size/Fit Issue,10085.4,Approved,CH03
RET01339,ORD0005600,2023-12-10,PRD0018,CUS02983,Defective Product,103827.22,Pending,CH01
RET01340,ORD0001859,2024-10-22,PRD0045,CUS02209,Size/Fit Issue,46701.7,Approved,CH01
RET01341,ORD0001218,2024-08-14,PRD0139,CUS04963,Not as Described,7114.53,Rejected,CH01
RET01342,ORD0012284,2024-09-20,PRD0090,CUS01133,Defective Product,9638.28,Pending,CH03
RET01343,ORD0011952,2023-08-30,PRD0046,CUS03405,Wrong Item Delivered,28735.78,Approved,CH02
RET01344,ORD0010091,2023-07-12,PRD0006,CUS00102,Size/Fit Issue,218809.09,Pending,CH02
RET01345,ORD0003597,2024-11-03,PRD0064,CUS04402,Defective Product,6476.73,Approved,CH03
RET01346,ORD0014196,2024-08-11,PRD0060,CUS00305,Size/Fit Issue,12549.14,Approved,CH01
RET01347,ORD0009952,2024-01-31,PRD0055,CUS01481,Arrived Late,31487.33,Approved,CH03
RET01348,ORD0000223,2023-04-17,PRD0081,CUS03396,Not as Described,3583.34,Approved,CH02
RET01349,ORD0004406,2024-01-31,PRD0125,CUS02759,Size/Fit Issue,19843.34,Approved,CH01
RET01350,ORD0015497,2024-04-20,PRD0007,CUS04094,Not as Described,32658.48,Approved,CH02
RET01351,ORD0012157,2024-08-05,PRD0022,CUS00295,Changed Mind,3876.01,Approved,CH02
RET01352,ORD0011469,2023-05-20,PRD0130,CUS01786,Not as Described,15744.84,Approved,CH02
RET01353,ORD0019989,2024-05-15,PRD0066,CUS02824,Arrived Late,2727.33,Approved,CH03
RET01354,ORD0006151,2023-02-28,PRD0111,CUS04837,Arrived Late,1320.24,Approved,CH03
RET01355,ORD0014483,2023-10-11,PRD0009,CUS02632,Defective Product,173209.87,Approved,CH03
RET01356,ORD0004261,2023-08-28,PRD0157,CUS01223,Damaged Packaging,1209.06,Pending,CH01
RET01357,ORD0009606,2023-08-17,PRD0076,CUS03235,Changed Mind,30120.26,Pending,CH01
RET01358,ORD0009558,2023-09-07,PRD0152,CUS00531,Defective Product,2748.06,Rejected,CH01
RET01359,ORD0008440,2023-11-03,PRD0151,CUS00606,Size/Fit Issue,1334.26,Approved,CH02
RET01360,ORD0002244,2024-09-25,PRD0061,CUS00013,Wrong Item Delivered,2477.2,Rejected,CH03
RET01361,ORD0016612,2023-02-23,PRD0138,CUS00762,Changed Mind,2630.97,Approved,CH01
RET01362,ORD0008586,2023-03-01,PRD0011,CUS01162,Wrong Item Delivered,200437.09,Approved,CH01
RET01363,ORD0014932,2024-09-22,PRD0029,CUS02280,Damaged Packaging,12764.85,Approved,CH02
RET01364,ORD0011949,2024-09-09,PRD0103,CUS00611,Changed Mind,3271.13,Approved,CH02
RET01365,ORD0013208,2023-11-13,PRD0018,CUS02728,Defective Product,12076.72,Approved,CH01
RET01366,ORD0018241,2024-01-21,PRD0054,CUS03422,Arrived Late,16915.24,Approved,CH02
RET01367,ORD0017702,2023-04-01,PRD0052,CUS03461,Size/Fit Issue,36723.2,Approved,CH03
RET01368,ORD0012299,2024-08-21,PRD0009,CUS04605,Changed Mind,25067.51,Approved,CH01
RET01369,ORD0008081,2023-03-22,PRD0133,CUS01133,Defective Product,8948.63,Approved,CH02
RET01370,ORD0006257,2024-11-04,PRD0090,CUS01710,Wrong Item Delivered,7461.13,Approved,CH02
RET01371,ORD0001586,2024-10-09,PRD0003,CUS02422,Wrong Item Delivered,18937.97,Pending,CH01
RET01372,ORD0007959,2023-12-09,PRD0027,CUS04011,Defective Product,7061.81,Pending,CH02
RET01373,ORD0009617,2023-09-25,PRD0158,CUS04766,Arrived Late,328.33,Pending,CH03
RET01374,ORD0010754,2024-08-14,PRD0049,CUS04323,Changed Mind,20285.54,Approved,CH01
RET01375,ORD0015258,2023-01-15,PRD0120,CUS04002,Size/Fit Issue,1131.51,Approved,CH02
RET01376,ORD0003173,2023-03-04,PRD0041,CUS04115,Size/Fit Issue,12399.79,Approved,CH02
RET01377,ORD0013907,2023-12-01,PRD0096,CUS01574,Changed Mind,5761.02,Approved,CH02
RET01378,ORD0008676,2023-06-20,PRD0156,CUS04317,Arrived Late,2546.87,Approved,CH02
RET01379,ORD0016904,2023-02-12,PRD0140,CUS04857,Damaged Packaging,3083.59,Approved,CH02
RET01380,ORD0019123,2024-03-30,PRD0160,CUS01566,Changed Mind,788.79,Pending,CH02
RET01381,ORD0003183,2023-10-13,PRD0094,CUS04501,Size/Fit Issue,4954.33,Rejected,CH02
RET01382,ORD0017792,2024-01-31,PRD0056,CUS04351,Arrived Late,61410.88,Approved,CH01
RET01383,ORD0016807,2024-08-20,PRD0075,CUS03121,Size/Fit Issue,23482.1,Approved,CH03
RET01384,ORD0013517,2024-06-14,PRD0103,CUS03763,Changed Mind,3251.57,Approved,CH03
RET01385,ORD0012366,2023-06-18,PRD0074,CUS02466,Arrived Late,10827.99,Approved,CH02
RET01386,ORD0004064,2024-11-17,PRD0007,CUS01599,Not as Described,71698.49,Approved,CH03
RET01387,ORD0014837,2024-12-14,PRD0076,CUS01701,Damaged Packaging,28102.98,Approved,CH01
RET01388,ORD0000162,2023-11-02,PRD0033,CUS02584,Wrong Item Delivered,9641.83,Approved,CH02
RET01389,ORD0003654,2023-03-01,PRD0112,CUS03440,Damaged Packaging,1158.05,Pending,CH03
RET01390,ORD0016379,2023-07-30,PRD0034,CUS03053,Damaged Packaging,9476.97,Approved,CH02
RET01391,ORD0017200,2024-11-11,PRD0112,CUS02481,Defective Product,174.32,Rejected,CH01
RET01392,ORD0014221,2024-08-03,PRD0122,CUS01987,Changed Mind,8744.33,Approved,CH01
RET01393,ORD0011341,2024-03-03,PRD0138,CUS01910,Damaged Packaging,5165.31,Approved,CH03
RET01394,ORD0018010,2024-04-09,PRD0027,CUS04206,Defective Product,10065.14,Approved,CH03
RET01395,ORD0013162,2023-04-16,PRD0092,CUS00996,Arrived Late,983.08,Pending,CH01
RET01396,ORD0002764,2024-02-06,PRD0112,CUS02487,Size/Fit Issue,1822.78,Approved,CH03
RET01397,ORD0000512,2023-12-27,PRD0160,CUS02768,Wrong Item Delivered,1105.41,Pending,CH02
RET01398,ORD0006606,2024-12-30,PRD0102,CUS03921,Changed Mind,5518.97,Approved,CH01
RET01399,ORD0004755,2024-05-02,PRD0141,CUS04220,Wrong Item Delivered,4194.09,Approved,CH01
RET01400,ORD0011646,2024-08-07,PRD0072,CUS03789,Arrived Late,11092.42,Rejected,CH03
RET01401,ORD0007181,2024-10-19,PRD0075,CUS01764,Wrong Item Delivered,36431.2,Approved,CH01
RET01402,ORD0019190,2024-09-25,PRD0122,CUS00815,Damaged Packaging,4494.45,Approved,CH03
RET01403,ORD0018104,2024-11-25,PRD0032,CUS01593,Changed Mind,15908.91,Approved,CH01
RET01404,ORD0018047,2023-09-06,PRD0122,CUS02206,Arrived Late,22458.87,Approved,CH02
RET01405,ORD0005842,2023-07-17,PRD0106,CUS03194,Defective Product,1898.33,Pending,CH02
RET01406,ORD0013707,2023-09-18,PRD0061,CUS04512,Not as Described,1255.0,Approved,CH01
RET01407,ORD0000151,2024-08-29,PRD0133,CUS01360,Defective Product,13471.92,Rejected,CH01
RET01408,ORD0018195,2023-06-25,PRD0046,CUS03753,Defective Product,4555.29,Approved,CH01
RET01409,ORD0001867,2024-12-09,PRD0014,CUS04646,Arrived Late,72511.3,Approved,CH01
RET01410,ORD0019728,2024-11-11,PRD0088,CUS03488,Changed Mind,3319.06,Approved,CH02
RET01411,ORD0000182,2023-11-20,PRD0004,CUS02019,Changed Mind,57592.26,Pending,CH01
RET01412,ORD0014570,2023-11-25,PRD0151,CUS03003,Wrong Item Delivered,2213.5,Approved,CH03
RET01413,ORD0010885,2024-06-09,PRD0071,CUS01951,Arrived Late,8007.33,Approved,CH02
RET01414,ORD0007152,2023-12-23,PRD0059,CUS01932,Wrong Item Delivered,10646.02,Approved,CH03
RET01415,ORD0004041,2023-06-03,PRD0045,CUS04359,Wrong Item Delivered,10293.86,Rejected,CH01
RET01416,ORD0004696,2024-10-12,PRD0051,CUS04677,Size/Fit Issue,6526.05,Approved,CH02
RET01417,ORD0015369,2023-11-14,PRD0092,CUS02321,Not as Described,1029.04,Approved,CH02
RET01418,ORD0001386,2024-09-02,PRD0100,CUS03337,Defective Product,1130.43,Approved,CH02
RET01419,ORD0019859,2024-04-03,PRD0009,CUS00255,Not as Described,23838.09,Approved,CH02
RET01420,ORD0015295,2024-11-18,PRD0124,CUS01299,Defective Product,14813.07,Approved,CH03
RET01421,ORD0007719,2024-10-23,PRD0067,CUS03984,Not as Described,4088.02,Approved,CH02
RET01422,ORD0019751,2023-06-18,PRD0086,CUS02777,Damaged Packaging,3893.9,Approved,CH01
RET01423,ORD0009053,2024-03-30,PRD0030,CUS04349,Size/Fit Issue,17954.95,Approved,CH01
RET01424,ORD0010349,2023-04-09,PRD0029,CUS00256,Damaged Packaging,3655.02,Rejected,CH02
RET01425,ORD0004287,2024-03-04,PRD0064,CUS00917,Changed Mind,1367.76,Pending,CH03
RET01426,ORD0018253,2023-07-30,PRD0131,CUS04878,Wrong Item Delivered,8873.62,Approved,CH03
RET01427,ORD0005059,2023-02-15,PRD0092,CUS02259,Defective Product,3055.79,Approved,CH03
RET01428,ORD0006178,2024-02-16,PRD0056,CUS00451,Wrong Item Delivered,18401.89,Approved,CH01
RET01429,ORD0004630,2024-01-11,PRD0077,CUS04027,Size/Fit Issue,20534.07,Pending,CH03
RET01430,ORD0017403,2024-11-03,PRD0027,CUS00363,Not as Described,9097.7,Approved,CH03
RET01431,ORD0002303,2024-01-12,PRD0056,CUS00160,Changed Mind,55977.45,Approved,CH03
RET01432,ORD0019606,2024-05-23,PRD0018,CUS04390,Size/Fit Issue,23516.15,Pending,CH02
RET01433,ORD0000710,2024-03-04,PRD0047,CUS04785,Size/Fit Issue,40409.49,Approved,CH03
RET01434,ORD0016756,2024-09-19,PRD0070,CUS00695,Size/Fit Issue,25424.13,Approved,CH01
RET01435,ORD0009965,2023-11-26,PRD0155,CUS01261,Not as Described,2283.26,Rejected,CH03
RET01436,ORD0004701,2023-01-23,PRD0111,CUS03182,Wrong Item Delivered,1827.77,Approved,CH03
RET01437,ORD0006203,2023-03-16,PRD0029,CUS00553,Changed Mind,9908.41,Pending,CH01
RET01438,ORD0004867,2024-06-11,PRD0072,CUS03515,Size/Fit Issue,10020.37,Approved,CH02
RET01439,ORD0010120,2024-12-22,PRD0089,CUS00670,Changed Mind,3360.39,Approved,CH02
RET01440,ORD0004185,2023-05-21,PRD0120,CUS01784,Changed Mind,347.87,Approved,CH03
RET01441,ORD0010219,2023-09-29,PRD0106,CUS00973,Not as Described,1741.89,Pending,CH03
RET01442,ORD0018351,2024-03-22,PRD0049,CUS00872,Size/Fit Issue,18876.98,Approved,CH02
RET01443,ORD0019867,2023-12-02,PRD0131,CUS04188,Damaged Packaging,8063.65,Approved,CH02
RET01444,ORD0017029,2024-05-25,PRD0146,CUS04114,Arrived Late,1133.3,Approved,CH01
RET01445,ORD0001478,2023-09-18,PRD0058,CUS03555,Defective Product,11375.83,Approved,CH02
RET01446,ORD0006347,2023-10-06,PRD0023,CUS03057,Defective Product,6913.39,Approved,CH01
RET01447,ORD0002239,2023-07-21,PRD0016,CUS00900,Defective Product,157625.09,Approved,CH01
RET01448,ORD0016686,2024-04-21,PRD0027,CUS00964,Arrived Late,18632.4,Approved,CH02
RET01449,ORD0001977,2024-10-08,PRD0138,CUS02876,Arrived Late,7204.12,Approved,CH03
RET01450,ORD0012096,2024-11-06,PRD0157,CUS03463,Size/Fit Issue,3507.42,Approved,CH01
RET01451,ORD0010200,2023-09-13,PRD0006,CUS01933,Size/Fit Issue,203887.72,Pending,CH01
RET01452,ORD0009135,2024-05-17,PRD0023,CUS03227,Size/Fit Issue,5277.59,Approved,CH02
RET01453,ORD0019427,2023-01-31,PRD0132,CUS00313,Wrong Item Delivered,17959.28,Approved,CH01
RET01454,ORD0013259,2023-05-24,PRD0064,CUS03337,Arrived Late,14213.84,Approved,CH01
RET01455,ORD0005639,2024-08-13,PRD0005,CUS02966,Not as Described,16300.65,Pending,CH01
RET01456,ORD0005280,2023-08-13,PRD0002,CUS04488,Not as Described,207332.85,Approved,CH02
RET01457,ORD0002541,2024-12-21,PRD0016,CUS01351,Defective Product,68484.14,Pending,CH02
RET01458,ORD0011345,2023-03-22,PRD0024,CUS01628,Damaged Packaging,7735.79,Pending,CH02
RET01459,ORD0019462,2024-10-12,PRD0061,CUS00867,Not as Described,10221.03,Pending,CH02
RET01460,ORD0013693,2024-02-29,PRD0088,CUS03216,Damaged Packaging,7938.7,Approved,CH01
RET01461,ORD0011517,2023-04-14,PRD0128,CUS04433,Damaged Packaging,15428.29,Pending,CH03
RET01462,ORD0011258,2024-05-31,PRD0077,CUS00335,Changed Mind,25254.06,Approved,CH01
RET01463,ORD0000431,2023-08-28,PRD0126,CUS04191,Wrong Item Delivered,15187.15,Approved,CH03
RET01464,ORD0000942,2023-06-03,PRD0078,CUS02517,Changed Mind,15673.33,Approved,CH02
RET01465,ORD0018120,2023-01-22,PRD0133,CUS03310,Not as Described,8943.52,Pending,CH02
RET01466,ORD0008711,2024-03-30,PRD0009,CUS04685,Changed Mind,26901.25,Rejected,CH02
RET01467,ORD0002506,2023-07-14,PRD0018,CUS03304,Arrived Late,36370.55,Approved,CH01
RET01468,ORD0008232,2024-06-02,PRD0090,CUS01553,Not as Described,2791.25,Approved,CH03
RET01469,ORD0000798,2023-08-12,PRD0014,CUS01646,Arrived Late,28834.11,Approved,CH02
RET01470,ORD0017492,2023-01-28,PRD0150,CUS04689,Arrived Late,1292.6,Approved,CH03
RET01471,ORD0016265,2024-03-17,PRD0054,CUS03133,Not as Described,2429.82,Approved,CH03
RET01472,ORD0019837,2024-04-27,PRD0068,CUS04093,Damaged Packaging,19200.88,Approved,CH02
RET01473,ORD0008943,2023-08-24,PRD0020,CUS02177,Wrong Item Delivered,41329.81,Approved,CH02
RET01474,ORD0019276,2023-01-29,PRD0040,CUS00878,Damaged Packaging,1975.76,Approved,CH02
RET01475,ORD0009975,2024-12-19,PRD0048,CUS02489,Changed Mind,14919.36,Approved,CH02
RET01476,ORD0018049,2024-12-08,PRD0094,CUS00307,Size/Fit Issue,2048.38,Approved,CH02
RET01477,ORD0008919,2023-09-03,PRD0150,CUS00202,Not as Described,1909.08,Approved,CH01
RET01478,ORD0018896,2024-03-25,PRD0139,CUS03258,Not as Described,18014.44,Approved,CH01
RET01479,ORD0002195,2024-12-03,PRD0152,CUS02533,Defective Product,2695.23,Approved,CH02
RET01480,ORD0018802,2024-07-26,PRD0026,CUS02676,Wrong Item Delivered,1559.85,Rejected,CH01
RET01481,ORD0004044,2024-02-27,PRD0025,CUS01153,Size/Fit Issue,22421.53,Approved,CH01
RET01482,ORD0014325,2024-03-10,PRD0082,CUS03166,Size/Fit Issue,11761.54,Approved,CH01
RET01483,ORD0018429,2023-08-11,PRD0108,CUS03205,Defective Product,794.92,Approved,CH02
RET01484,ORD0009027,2023-07-15,PRD0060,CUS00050,Size/Fit Issue,18773.6,Approved,CH01
RET01485,ORD0008619,2023-12-27,PRD0022,CUS02436,Arrived Late,18403.56,Approved,CH02
RET01486,ORD0004515,2024-01-28,PRD0148,CUS04776,Defective Product,3009.07,Pending,CH01
RET01487,ORD0002031,2023-02-20,PRD0008,CUS01889,Defective Product,163899.51,Pending,CH02
RET01488,ORD0005863,2023-05-12,PRD0065,CUS01614,Damaged Packaging,18763.51,Approved,CH01
RET01489,ORD0011775,2023-03-12,PRD0121,CUS01010,Defective Product,7594.15,Rejected,CH01
RET01490,ORD0014780,2023-03-01,PRD0146,CUS03223,Arrived Late,1233.81,Approved,CH01
RET01491,ORD0011891,2023-03-08,PRD0153,CUS04596,Not as Described,1208.44,Rejected,CH02
RET01492,ORD0001240,2024-08-24,PRD0112,CUS00945,Changed Mind,372.88,Approved,CH03
RET01493,ORD0015979,2023-03-29,PRD0120,CUS03779,Not as Described,2283.57,Approved,CH01
RET01494,ORD0011639,2024-05-31,PRD0146,CUS01056,Arrived Late,1158.41,Pending,CH01
RET01495,ORD0008365,2023-05-20,PRD0036,CUS01069,Wrong Item Delivered,2966.94,Approved,CH03
RET01496,ORD0000589,2023-07-06,PRD0152,CUS04422,Arrived Late,4244.07,Approved,CH01
RET01497,ORD0003789,2024-11-11,PRD0079,CUS03635,Damaged Packaging,2325.71,Approved,CH02
RET01498,ORD0002265,2023-07-01,PRD0017,CUS03129,Arrived Late,76272.86,Pending,CH01
RET01499,ORD0000679,2023-09-03,PRD0033,CUS02364,Size/Fit Issue,16955.06,Approved,CH02
RET01500,ORD0017777,2023-02-15,PRD0001,CUS04735,Damaged Packaging,30504.86,Approved,CH02
RET01501,ORD0010822,2024-05-26,PRD0115,CUS03701,Defective Product,2767.36,Approved,CH01
RET01502,ORD0019034,2024-10-26,PRD0089,CUS00982,Changed Mind,9965.26,Approved,CH02
RET01503,ORD0019026,2024-07-17,PRD0008,CUS04908,Damaged Packaging,120787.03,Approved,CH01
RET01504,ORD0000343,2023-05-10,PRD0068,CUS04561,Damaged Packaging,13161.42,Rejected,CH02
RET01505,ORD0005901,2023-08-20,PRD0044,CUS01724,Wrong Item Delivered,12084.4,Approved,CH03
RET01506,ORD0011969,2023-05-22,PRD0074,CUS03008,Wrong Item Delivered,19835.33,Approved,CH02
RET01507,ORD0015727,2024-12-05,PRD0027,CUS03836,Damaged Packaging,10061.99,Approved,CH02
RET01508,ORD0018612,2023-06-07,PRD0081,CUS03673,Size/Fit Issue,7468.45,Approved,CH01
RET01509,ORD0013723,2024-08-30,PRD0078,CUS03896,Wrong Item Delivered,2049.14,Approved,CH02
RET01510,ORD0002830,2024-05-01,PRD0116,CUS02287,Defective Product,4619.39,Rejected,CH03
RET01511,ORD0016033,2024-01-24,PRD0002,CUS00791,Damaged Packaging,217557.04,Approved,CH01
RET01512,ORD0005139,2024-07-22,PRD0081,CUS03774,Damaged Packaging,4116.34,Approved,CH02
RET01513,ORD0011861,2023-01-17,PRD0057,CUS03565,Size/Fit Issue,66939.17,Approved,CH01
RET01514,ORD0006252,2023-08-07,PRD0095,CUS04263,Arrived Late,7727.1,Approved,CH02
RET01515,ORD0018116,2023-10-28,PRD0101,CUS03053,Changed Mind,2710.86,Pending,CH02
RET01516,ORD0007435,2023-07-24,PRD0068,CUS00566,Damaged Packaging,4695.15,Pending,CH02
RET01517,ORD0015691,2023-04-22,PRD0058,CUS01324,Not as Described,6866.19,Approved,CH01
RET01518,ORD0006538,2024-08-16,PRD0117,CUS04363,Changed Mind,700.48,Pending,CH02
RET01519,ORD0002469,2023-02-05,PRD0098,CUS03343,Damaged Packaging,1340.9,Approved,CH02
RET01520,ORD0001101,2024-09-21,PRD0097,CUS02101,Not as Described,703.62,Pending,CH03
RET01521,ORD0009792,2023-06-04,PRD0057,CUS02760,Arrived Late,59125.19,Approved,CH01
RET01522,ORD0003449,2024-12-25,PRD0152,CUS01806,Changed Mind,4446.26,Approved,CH01
RET01523,ORD0019539,2024-09-15,PRD0008,CUS00828,Defective Product,96665.94,Approved,CH02
RET01524,ORD0001162,2024-05-27,PRD0105,CUS01932,Defective Product,4250.08,Approved,CH02
RET01525,ORD0008865,2024-12-17,PRD0056,CUS03111,Not as Described,25183.04,Pending,CH01
RET01526,ORD0019238,2023-03-07,PRD0106,CUS01083,Defective Product,2680.34,Rejected,CH02
RET01527,ORD0003968,2023-12-02,PRD0006,CUS04040,Size/Fit Issue,145486.67,Pending,CH02
RET01528,ORD0011574,2023-08-12,PRD0017,CUS01236,Damaged Packaging,38862.0,Approved,CH01
RET01529,ORD0018839,2023-12-16,PRD0154,CUS04005,Size/Fit Issue,787.19,Approved,CH01
RET01530,ORD0011367,2023-11-22,PRD0009,CUS04219,Not as Described,142617.46,Approved,CH01
RET01531,ORD0004151,2023-11-24,PRD0022,CUS02740,Size/Fit Issue,11130.77,Approved,CH02
RET01532,ORD0000580,2023-03-01,PRD0111,CUS00188,Damaged Packaging,2770.36,Approved,CH02
RET01533,ORD0018799,2024-06-07,PRD0122,CUS00823,Not as Described,6721.12,Pending,CH02
RET01534,ORD0011537,2024-04-28,PRD0131,CUS03034,Changed Mind,5465.16,Approved,CH02
RET01535,ORD0007225,2023-01-22,PRD0122,CUS00761,Not as Described,4789.93,Approved,CH02
RET01536,ORD0008151,2023-01-28,PRD0050,CUS02275,Defective Product,7914.86,Approved,CH02
RET01537,ORD0005800,2024-08-19,PRD0005,CUS03385,Arrived Late,76227.77,Approved,CH03
RET01538,ORD0010584,2024-07-01,PRD0133,CUS01553,Not as Described,12674.75,Pending,CH01
RET01539,ORD0011106,2023-06-27,PRD0036,CUS03460,Damaged Packaging,3110.37,Approved,CH03
RET01540,ORD0013990,2023-06-27,PRD0003,CUS02202,Defective Product,45627.35,Pending,CH02
RET01541,ORD0010606,2023-12-27,PRD0021,CUS00005,Arrived Late,2002.63,Approved,CH01
RET01542,ORD0012945,2024-06-24,PRD0035,CUS03236,Defective Product,11769.65,Approved,CH03
RET01543,ORD0000495,2024-03-03,PRD0106,CUS00235,Not as Described,356.82,Approved,CH02
RET01544,ORD0014575,2024-08-29,PRD0004,CUS03576,Changed Mind,71929.42,Pending,CH01
RET01545,ORD0004918,2023-11-27,PRD0138,CUS02746,Not as Described,4793.66,Approved,CH01
RET01546,ORD0000026,2024-07-05,PRD0113,CUS03597,Defective Product,2569.76,Approved,CH02
RET01547,ORD0005770,2023-10-31,PRD0007,CUS02956,Damaged Packaging,42134.56,Approved,CH01
RET01548,ORD0014363,2023-12-21,PRD0010,CUS01300,Size/Fit Issue,35793.68,Pending,CH02
RET01549,ORD0018912,2023-05-15,PRD0142,CUS00709,Changed Mind,434.0,Pending,CH01
RET01550,ORD0019870,2023-09-27,PRD0150,CUS04652,Changed Mind,4090.58,Pending,CH01
RET01551,ORD0012729,2024-05-16,PRD0113,CUS04190,Damaged Packaging,275.03,Approved,CH01
RET01552,ORD0003944,2024-05-15,PRD0122,CUS04159,Size/Fit Issue,8679.33,Approved,CH01
RET01553,ORD0009683,2023-04-14,PRD0040,CUS03976,Changed Mind,617.02,Approved,CH03
RET01554,ORD0016876,2024-09-07,PRD0102,CUS02186,Size/Fit Issue,4249.19,Approved,CH02
RET01555,ORD0012813,2023-07-29,PRD0043,CUS00180,Wrong Item Delivered,23795.32,Rejected,CH01
RET01556,ORD0007598,2024-05-16,PRD0157,CUS04914,Size/Fit Issue,2669.03,Approved,CH02
RET01557,ORD0007500,2024-05-23,PRD0078,CUS04148,Size/Fit Issue,14682.89,Approved,CH02
RET01558,ORD0010156,2024-09-25,PRD0093,CUS01623,Arrived Late,10890.7,Approved,CH01
RET01559,ORD0007344,2023-12-29,PRD0150,CUS02068,Defective Product,3051.8,Approved,CH01
RET01560,ORD0017614,2023-06-24,PRD0038,CUS04158,Wrong Item Delivered,15711.66,Approved,CH02
RET01561,ORD0013807,2023-11-16,PRD0156,CUS00542,Damaged Packaging,1552.89,Rejected,CH03
RET01562,ORD0010853,2024-01-19,PRD0124,CUS02095,Defective Product,20803.14,Approved,CH01
RET01563,ORD0010114,2024-12-28,PRD0116,CUS04931,Wrong Item Delivered,1684.09,Rejected,CH03
RET01564,ORD0007865,2023-12-07,PRD0015,CUS04205,Arrived Late,87123.74,Approved,CH02
RET01565,ORD0013611,2024-12-03,PRD0043,CUS03633,Damaged Packaging,3131.52,Approved,CH01
RET01566,ORD0008120,2023-04-28,PRD0138,CUS02900,Damaged Packaging,17658.92,Approved,CH02
RET01567,ORD0019405,2023-11-19,PRD0020,CUS03866,Arrived Late,20309.5,Approved,CH02
RET01568,ORD0005187,2024-02-20,PRD0053,CUS02763,Damaged Packaging,29332.88,Approved,CH01
RET01569,ORD0014158,2023-03-11,PRD0072,CUS00502,Arrived Late,7823.2,Approved,CH02
RET01570,ORD0011372,2024-01-24,PRD0062,CUS04574,Damaged Packaging,3304.35,Approved,CH01
RET01571,ORD0008998,2024-05-12,PRD0041,CUS01867,Changed Mind,27474.41,Approved,CH03
RET01572,ORD0000543,2024-08-15,PRD0009,CUS02113,Size/Fit Issue,26856.21,Approved,CH02
RET01573,ORD0015926,2024-11-28,PRD0159,CUS02515,Wrong Item Delivered,1201.11,Approved,CH03
RET01574,ORD0006271,2023-12-31,PRD0080,CUS02432,Size/Fit Issue,4352.21,Approved,CH02
RET01575,ORD0011175,2024-04-11,PRD0064,CUS02701,Defective Product,4255.69,Approved,CH03
RET01576,ORD0011229,2024-04-23,PRD0092,CUS01865,Arrived Late,1728.47,Rejected,CH01
RET01577,ORD0018906,2024-01-26,PRD0097,CUS02933,Arrived Late,659.39,Pending,CH01
RET01578,ORD0018444,2023-04-03,PRD0075,CUS03521,Arrived Late,37320.19,Approved,CH03
RET01579,ORD0008628,2023-04-12,PRD0127,CUS03817,Changed Mind,12097.02,Approved,CH02
RET01580,ORD0016251,2024-08-29,PRD0090,CUS00390,Size/Fit Issue,3349.0,Approved,CH01
RET01581,ORD0015262,2023-11-17,PRD0011,CUS02038,Size/Fit Issue,121981.32,Rejected,CH01
RET01582,ORD0015467,2023-07-31,PRD0088,CUS04329,Not as Described,4995.36,Approved,CH02
RET01583,ORD0018674,2024-09-15,PRD0160,CUS01712,Wrong Item Delivered,125.6,Pending,CH03
RET01584,ORD0006717,2023-04-27,PRD0008,CUS00530,Not as Described,130914.71,Approved,CH01
RET01585,ORD0002884,2023-09-08,PRD0077,CUS00995,Arrived Late,14934.77,Approved,CH01
RET01586,ORD0014920,2024-04-15,PRD0017,CUS01658,Defective Product,21810.69,Approved,CH01
RET01587,ORD0005896,2023-11-18,PRD0134,CUS01003,Defective Product,2916.28,Approved,CH01
RET01588,ORD0011071,2023-10-12,PRD0156,CUS03202,Not as Described,607.95,Approved,CH01
RET01589,ORD0017939,2024-06-06,PRD0078,CUS01312,Changed Mind,18075.29,Approved,CH02
RET01590,ORD0011319,2024-10-27,PRD0148,CUS03949,Damaged Packaging,679.78,Pending,CH03
RET01591,ORD0018282,2023-05-09,PRD0049,CUS02492,Wrong Item Delivered,19497.44,Approved,CH03
RET01592,ORD0007340,2024-01-27,PRD0109,CUS02817,Size/Fit Issue,2087.74,Approved,CH02
RET01593,ORD0009106,2023-09-11,PRD0143,CUS02673,Arrived Late,857.85,Pending,CH01
RET01594,ORD0003735,2024-10-16,PRD0051,CUS00626,Size/Fit Issue,11820.85,Approved,CH02
RET01595,ORD0007793,2024-12-21,PRD0142,CUS03553,Defective Product,1581.15,Approved,CH02
RET01596,ORD0013262,2023-08-20,PRD0093,CUS00307,Wrong Item Delivered,4645.77,Rejected,CH01
RET01597,ORD0018168,2023-03-02,PRD0117,CUS04093,Arrived Late,1987.18,Approved,CH02
RET01598,ORD0011308,2023-03-02,PRD0101,CUS01679,Arrived Late,1677.7,Approved,CH03
RET01599,ORD0000521,2023-08-15,PRD0103,CUS02086,Arrived Late,3673.71,Pending,CH02
RET01600,ORD0014772,2024-07-15,PRD0030,CUS01855,Arrived Late,20561.38,Approved,CH02
RET01601,ORD0008526,2024-08-05,PRD0117,CUS01990,Size/Fit Issue,2932.41,Approved,CH02
RET01602,ORD0013272,2023-05-14,PRD0049,CUS03092,Not as Described,12700.09,Approved,CH01
RET01603,ORD0016130,2023-02-04,PRD0108,CUS02784,Defective Product,3386.21,Approved,CH02
