ORDER_ID,ORDER_DATE,PRODUCT_ID,PRODUCT_NAME,BRAND,CATEGORY,QUANTITY,UNIT_PRICE,DISCOUNT_PCT,TOTAL_SALES,CUSTOMER_ID,STORE_ID,CITY,STATE,REGION_ID,CHANNEL_ID,ORDER_STATUS,PAYMENT_METHOD,DELIVERY_DAYS,RETURN_REASON
ORD0001571,2024-06-26,PRD0070,Football,Nike,Sports,1,3671.45,0,3671.45,CUS02503,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Wallet,5.0,
ORD0001572,2024-05-01,PRD0010,USB-C Hub,LG,Electronics,7,9864.01,0,69048.07,CUS03028,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,UPI,1.0,
ORD0001573,2024-05-19,PRD0109,Rich Dad Poor Dad,Rupa,Books,8,595.5,20,3811.2,CUS00331,STR020,Pune,Maharashtra,R3,CH03,Delivered,COD,7.0,
ORD0001574,2024-10-14,PRD0135,Science Kit,Lego,Toys,3,3093.7,20,7424.88,CUS01322,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Debit Card,5.0,
ORD0001575,2023-12-11,PRD0040,Linen Shirt,H&M,Clothing,5,753.66,10,3391.47,CUS01689,STR030,Mumbai,Maharashtra,R5,CH02,Returned,Wallet,8.0,
ORD0001576,2024-03-13,PRD0154,Coffee Powder,MDH,Grocery,2,130.08,20,208.13,CUS03071,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,Credit Card,7.0,
ORD0001577,2023-06-21,PRD0105,The Midnight Library,Bloomsbury,Books,5,468.15,15,1989.64,CUS02636,STR041,Chandigarh,Punjab,R5,CH01,Shipped,Debit Card,9.0,
ORD0001578,2024-01-07,PRD0119,Ikigai,Oxford,Books,8,455.77,0,3646.16,CUS01994,STR036,Surat,Gujarat,R3,CH01,Cancelled,Wallet,,
ORD0001579,2023-07-23,PRD0083,Foundation SPF30,Maybelline,Beauty,3,1961.93,10,5297.21,CUS04809,STR013,Jaipur,Rajasthan,R2,CH02,Shipped,COD,1.0,
ORD0001580,2024-10-10,PRD0111,Deep Work,Rupa,Books,8,375.07,0,3000.56,CUS04060,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Credit Card,7.0,
ORD0001581,2024-04-18,PRD0001,Wireless Earbuds,Samsung,Electronics,8,8250.32,10,59402.3,CUS00876,STR050,Chennai,Tamil Nadu,R2,CH02,Cancelled,Wallet,,
ORD0001582,2024-03-09,PRD0006,LED Monitor,Samsung,Electronics,3,30264.22,10,81713.39,CUS00502,STR017,Hyderabad,Telangana,R2,CH02,Delivered,UPI,1.0,
ORD0001583,2024-05-05,PRD0076,Water Bottle,Adidas,Sports,2,3548.45,15,6032.36,CUS01647,STR008,Lucknow,Uttar Pradesh,R2,CH02,Shipped,Net Banking,8.0,
ORD0001584,2024-10-09,PRD0091,Sunscreen SPF50,Lakme,Beauty,1,1803.26,15,1532.77,CUS03935,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,Credit Card,8.0,
ORD0001585,2023-06-27,PRD0148,Assorted Dal,ITC,Grocery,2,432.96,15,736.03,CUS03840,STR046,Delhi,Delhi,R3,CH01,Delivered,Wallet,6.0,
ORD0001586,2024-04-22,PRD0003,"Smart TV 43""",LG,Electronics,3,8453.48,15,21556.37,CUS02422,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Wallet,10.0,
ORD0001587,2023-08-25,PRD0007,Laptop Stand,Sony,Electronics,4,12164.38,20,38926.02,CUS02410,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,UPI,8.0,
ORD0001588,2024-09-23,PRD0105,The Midnight Library,Bloomsbury,Books,3,468.15,5,1334.23,CUS03258,STR030,Mumbai,Maharashtra,R5,CH02,Pending,Net Banking,,
ORD0001589,2023-07-20,PRD0009,USB-C Hub,Sony,Electronics,5,31713.85,5,150640.79,CUS02849,STR010,Jaipur,Rajasthan,R1,CH01,Returned,Net Banking,4.0,
ORD0001590,2023-08-20,PRD0018,Power Bank 20K,Samsung,Electronics,5,14371.44,15,61078.62,CUS04181,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Net Banking,3.0,
ORD0001591,2023-11-07,PRD0086,Mascara Volume,Lakme,Beauty,5,1773.75,15,7538.44,CUS00444,STR027,Bengaluru,Karnataka,R1,CH01,Pending,COD,,
ORD0001592,2024-12-09,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,4,3291.52,15,11191.17,CUS00368,STR042,Chennai,Tamil Nadu,R3,CH01,Shipped,Net Banking,2.0,
ORD0001593,2023-09-07,PRD0082,Lipstick Matte,Biotique,Beauty,1,1599.16,5,1519.2,CUS02875,STR046,Delhi,Delhi,R3,CH01,Delivered,UPI,4.0,
ORD0001594,2023-10-20,PRD0066,Cricket Bat,Decathlon,Sports,4,3484.64,0,13938.56,CUS03861,STR002,Surat,Gujarat,R2,CH02,Cancelled,Credit Card,,
ORD0001595,2023-05-26,PRD0015,Keyboard Mechanical,Samsung,Electronics,7,25773.93,15,153354.88,CUS03539,STR046,Delhi,Delhi,R3,CH01,Delivered,Debit Card,5.0,
ORD0001596,2024-11-23,PRD0002,Wireless Earbuds,Samsung,Electronics,3,27800.98,10,75062.65,CUS01920,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Wallet,2.0,
ORD0001597,2023-10-30,PRD0106,The Midnight Library,Oxford,Books,4,379.71,10,1366.96,CUS02274,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,Credit Card,9.0,
ORD0001598,2024-02-26,PRD0112,Deep Work,Rupa,Books,9,240.17,0,2161.53,CUS03821,STR005,Kolkata,West Bengal,R1,CH01,Delivered,UPI,4.0,
ORD0001599,2024-01-18,PRD0133,Art & Craft Kit,Funskool,Toys,8,1506.81,5,11451.76,CUS02728,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Credit Card,7.0,
ORD0001600,2024-04-01,PRD0114,The Alchemist,Bloomsbury,Books,7,453.84,10,2859.19,CUS04589,STR036,Surat,Gujarat,R3,CH01,Delivered,Debit Card,3.0,
ORD0001601,2024-05-08,PRD0105,The Midnight Library,Bloomsbury,Books,2,468.15,0,936.3,CUS02583,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Wallet,6.0,
ORD0001602,2023-03-27,PRD0094,Kajal Black,Biotique,Beauty,6,704.13,5,4013.54,CUS00069,STR032,Jaipur,Rajasthan,R2,CH02,Shipped,Debit Card,1.0,
ORD0001603,2024-12-22,PRD0144,Refined Oil 1L,Amul,Grocery,8,298.6,10,2149.92,CUS04355,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,Credit Card,4.0,
ORD0001604,2024-08-22,PRD0088,Face Serum,Lakme,Beauty,10,1456.05,20,11648.4,CUS04807,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Wallet,3.0,
ORD0001605,2023-04-30,PRD0082,Lipstick Matte,Biotique,Beauty,10,1599.16,5,15192.02,CUS03254,STR036,Surat,Gujarat,R3,CH01,Cancelled,Credit Card,,
ORD0001606,2023-01-22,PRD0081,Lipstick Matte,Lakme,Beauty,1,965.89,15,821.01,CUS00205,STR028,Chennai,Tamil Nadu,R3,CH02,Shipped,Debit Card,6.0,
ORD0001607,2023-06-23,PRD0017,Power Bank 20K,Boat,Electronics,8,14088.46,20,90166.14,CUS00716,STR024,Chennai,Tamil Nadu,R5,CH03,Cancelled,Net Banking,,
ORD0001608,2024-03-23,PRD0093,Kajal Black,L'Oreal,Beauty,4,1098.23,15,3733.98,CUS04793,STR005,Kolkata,West Bengal,R1,CH01,Cancelled,Debit Card,,
ORD0001609,2023-11-08,PRD0151,Biscuit Pack,Britannia,Grocery,2,409.92,5,778.85,CUS01785,STR022,Surat,Gujarat,R3,CH01,Delivered,Credit Card,5.0,
ORD0001610,2024-05-06,PRD0065,Cricket Bat,Puma,Sports,1,2828.9,0,2828.9,CUS04342,STR022,Surat,Gujarat,R3,CH01,Shipped,Net Banking,7.0,
ORD0001611,2024-10-03,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,5,3291.52,15,13988.96,CUS01617,STR008,Lucknow,Uttar Pradesh,R2,CH02,Pending,Net Banking,,
ORD0001612,2024-10-28,PRD0071,Gym Gloves,Adidas,Sports,2,2057.86,10,3704.15,CUS03086,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Wallet,7.0,
ORD0001613,2024-01-19,PRD0086,Mascara Volume,Lakme,Beauty,3,1773.75,5,5055.19,CUS01239,STR016,Surat,Gujarat,R2,CH01,Pending,Debit Card,,
ORD0001614,2024-09-22,PRD0116,Sapiens,Rupa,Books,2,560.06,0,1120.12,CUS04179,STR003,Hyderabad,Telangana,R3,CH03,Delivered,COD,2.0,
ORD0001615,2023-09-24,PRD0043,Electric Kettle,Cello,Home & Kitchen,2,3416.03,20,5465.65,CUS03627,STR038,Surat,Gujarat,R3,CH02,Delivered,Debit Card,1.0,
ORD0001616,2024-07-03,PRD0143,Refined Oil 1L,MDH,Grocery,4,527.76,15,1794.38,CUS02057,STR039,Delhi,Delhi,R5,CH03,Pending,Debit Card,,
ORD0001617,2024-12-07,PRD0142,Basmati Rice 5kg,Nestle,Grocery,3,175.95,15,448.67,CUS00979,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Net Banking,10.0,
ORD0001618,2023-07-26,PRD0064,Yoga Mat,Puma,Sports,9,1954.74,0,17592.66,CUS00117,STR001,Chandigarh,Punjab,R2,CH03,Delivered,COD,10.0,
ORD0001619,2024-04-14,PRD0156,Tea Leaves,Britannia,Grocery,9,349.09,0,3141.81,CUS02701,STR001,Chandigarh,Punjab,R2,CH03,Delivered,Debit Card,1.0,
ORD0001620,2024-01-25,PRD0050,Induction Cooktop,Bajaj,Home & Kitchen,1,4988.4,10,4489.56,CUS02316,STR014,Chandigarh,Punjab,R5,CH02,Returned,COD,2.0,
ORD0001621,2024-03-13,PRD0013,Gaming Mouse,Samsung,Electronics,4,18903.79,10,68053.64,CUS03086,STR022,Surat,Gujarat,R3,CH01,Returned,COD,7.0,
ORD0001622,2023-10-08,PRD0152,Biscuit Pack,Britannia,Grocery,2,550.48,5,1045.91,CUS01511,STR003,Hyderabad,Telangana,R3,CH03,Returned,UPI,7.0,
ORD0001623,2024-10-04,PRD0107,Atomic Habits,HarperCollins,Books,7,987.15,0,6910.05,CUS02486,STR037,Chennai,Tamil Nadu,R1,CH01,Cancelled,Wallet,,
ORD0001624,2023-11-28,PRD0020,Smart Watch,Sony,Electronics,7,13878.8,15,82578.86,CUS02381,STR011,Nagpur,Maharashtra,R4,CH03,Pending,Debit Card,,
ORD0001625,2024-11-11,PRD0037,Polo T-Shirt,Levi's,Clothing,3,1866.42,10,5039.33,CUS00941,STR033,Hyderabad,Telangana,R1,CH02,Delivered,Credit Card,7.0,
ORD0001626,2023-11-07,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,5,3291.52,20,13166.08,CUS03745,STR004,Mumbai,Maharashtra,R4,CH01,Delivered,COD,5.0,
ORD0001627,2024-05-28,PRD0150,Amul Butter,Nestle,Grocery,10,540.37,0,5403.7,CUS02630,STR045,Lucknow,Uttar Pradesh,R4,CH02,Pending,Net Banking,,
ORD0001628,2023-05-01,PRD0002,Wireless Earbuds,Samsung,Electronics,1,27800.98,5,26410.93,CUS01218,STR038,Surat,Gujarat,R3,CH02,Delivered,Wallet,5.0,
ORD0001629,2024-01-26,PRD0111,Deep Work,Rupa,Books,6,375.07,15,1912.86,CUS03419,STR024,Chennai,Tamil Nadu,R5,CH03,Shipped,UPI,7.0,
ORD0001630,2023-04-27,PRD0101,Python for Beginners,Penguin,Books,9,443.1,0,3987.9,CUS04023,STR023,Chennai,Tamil Nadu,R5,CH01,Delivered,Debit Card,10.0,
ORD0001631,2024-06-02,PRD0160,Breakfast Cereal,Nestle,Grocery,5,185.33,5,880.32,CUS00470,STR023,Chennai,Tamil Nadu,R5,CH01,Cancelled,COD,,
ORD0001632,2023-06-16,PRD0102,Python for Beginners,Bloomsbury,Books,7,723.76,10,4559.69,CUS00823,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,COD,7.0,
ORD0001633,2024-03-08,PRD0037,Polo T-Shirt,Levi's,Clothing,6,1866.42,5,10638.59,CUS04617,STR047,Kochi,Kerala,R2,CH02,Pending,Credit Card,,
ORD0001634,2024-04-05,PRD0033,Track Pants,Zara,Clothing,8,2037.47,5,15484.77,CUS00189,STR015,Bhopal,Madhya Pradesh,R5,CH02,Returned,Wallet,9.0,
ORD0001635,2024-08-14,PRD0099,BB Cream,L'Oreal,Beauty,3,1287.06,15,3282.0,CUS00771,STR017,Hyderabad,Telangana,R2,CH02,Delivered,Credit Card,10.0,
ORD0001636,2023-07-22,PRD0094,Kajal Black,Biotique,Beauty,8,704.13,10,5069.74,CUS02975,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Net Banking,2.0,
ORD0001637,2023-08-07,PRD0130,Soft Toy Bear,Lego,Toys,6,2678.25,20,12855.6,CUS00110,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Credit Card,5.0,
ORD0001638,2023-05-27,PRD0010,USB-C Hub,LG,Electronics,6,9864.01,10,53265.65,CUS01797,STR034,Surat,Gujarat,R4,CH01,Shipped,Debit Card,3.0,
ORD0001639,2023-08-23,PRD0122,Building Blocks Set,Hasbro,Toys,6,3248.67,20,15593.62,CUS04346,STR033,Hyderabad,Telangana,R1,CH02,Delivered,COD,2.0,
ORD0001640,2024-12-13,PRD0151,Biscuit Pack,Britannia,Grocery,7,409.92,20,2295.55,CUS00125,STR012,Chandigarh,Punjab,R4,CH02,Delivered,Net Banking,10.0,
ORD0001641,2023-12-25,PRD0051,Water Purifier,Cello,Home & Kitchen,10,2435.36,15,20700.56,CUS03035,STR012,Chandigarh,Punjab,R4,CH02,Pending,Net Banking,,
ORD0001642,2024-12-15,PRD0112,Deep Work,Rupa,Books,3,240.17,5,684.48,CUS01338,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Credit Card,2.0,
ORD0001643,2024-03-20,PRD0045,Air Fryer,Philips,Home & Kitchen,4,7242.34,10,26072.42,CUS02790,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,Credit Card,10.0,
ORD0001644,2023-06-09,PRD0156,Tea Leaves,Britannia,Grocery,6,349.09,15,1780.36,CUS02822,STR046,Delhi,Delhi,R3,CH01,Pending,Wallet,,
ORD0001645,2023-11-23,PRD0009,USB-C Hub,Sony,Electronics,9,31713.85,0,285424.65,CUS01100,STR011,Nagpur,Maharashtra,R4,CH03,Delivered,Net Banking,8.0,
ORD0001646,2023-11-10,PRD0021,Men's T-Shirt,H&M,Clothing,7,1235.71,5,8217.47,CUS00220,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Debit Card,1.0,
ORD0001647,2023-03-14,PRD0035,Casual Shorts,Zara,Clothing,10,2356.58,10,21209.22,CUS03167,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Credit Card,6.0,
ORD0001648,2023-06-24,PRD0055,Rice Cooker,Milton,Home & Kitchen,5,3746.74,5,17797.01,CUS00783,STR018,Chandigarh,Punjab,R5,CH03,Shipped,UPI,4.0,
ORD0001649,2023-05-25,PRD0048,Mixer Grinder,Milton,Home & Kitchen,9,6847.5,15,52383.38,CUS01014,STR016,Surat,Gujarat,R2,CH01,Pending,Wallet,,
ORD0001650,2023-03-22,PRD0110,Rich Dad Poor Dad,Penguin,Books,1,914.13,15,777.01,CUS04695,STR030,Mumbai,Maharashtra,R5,CH02,Delivered,Net Banking,5.0,
ORD0001651,2024-06-14,PRD0121,Building Blocks Set,Funskool,Toys,1,1972.8,0,1972.8,CUS01113,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,UPI,5.0,
ORD0001652,2024-02-25,PRD0001,Wireless Earbuds,Samsung,Electronics,9,8250.32,10,66827.59,CUS01888,STR036,Surat,Gujarat,R3,CH01,Delivered,Net Banking,9.0,
ORD0001653,2024-04-22,PRD0045,Air Fryer,Philips,Home & Kitchen,2,7242.34,20,11587.74,CUS00147,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,Wallet,8.0,
ORD0001654,2024-08-22,PRD0159,Breakfast Cereal,ITC,Grocery,4,300.91,5,1143.46,CUS02833,STR049,Ahmedabad,Gujarat,R3,CH02,Cancelled,Wallet,,
ORD0001655,2023-07-24,PRD0073,Resistance Bands,Adidas,Sports,6,3749.99,5,21374.94,CUS01092,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,COD,3.0,
ORD0001656,2023-06-26,PRD0035,Casual Shorts,Zara,Clothing,6,2356.58,15,12018.56,CUS01050,STR017,Hyderabad,Telangana,R2,CH02,Delivered,Credit Card,8.0,
ORD0001657,2023-12-09,PRD0117,Zero to One,Oxford,Books,8,812.65,10,5851.08,CUS02967,STR017,Hyderabad,Telangana,R2,CH02,Delivered,UPI,9.0,
ORD0001658,2023-03-06,PRD0135,Science Kit,Lego,Toys,2,3093.7,0,6187.4,CUS01530,STR023,Chennai,Tamil Nadu,R5,CH01,Cancelled,Debit Card,,
ORD0001659,2024-09-17,PRD0135,Science Kit,Lego,Toys,1,3093.7,5,2939.01,CUS03539,STR020,Pune,Maharashtra,R3,CH03,Shipped,Credit Card,9.0,
ORD0001660,2023-03-01,PRD0059,Microwave Oven,Cello,Home & Kitchen,9,2852.03,15,21818.03,CUS03246,STR038,Surat,Gujarat,R3,CH02,Delivered,COD,5.0,
ORD0001661,2024-04-07,PRD0046,Air Fryer,Prestige,Home & Kitchen,8,6362.88,10,45812.74,CUS02338,STR002,Surat,Gujarat,R2,CH02,Cancelled,Wallet,,
ORD0001662,2024-04-13,PRD0151,Biscuit Pack,Britannia,Grocery,4,409.92,10,1475.71,CUS04592,STR050,Chennai,Tamil Nadu,R2,CH02,Shipped,COD,5.0,
ORD0001663,2023-06-30,PRD0115,Sapiens,Bloomsbury,Books,1,541.39,15,460.18,CUS03890,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,Wallet,4.0,
ORD0001664,2024-08-01,PRD0151,Biscuit Pack,Britannia,Grocery,6,409.92,5,2336.54,CUS04311,STR012,Chandigarh,Punjab,R4,CH02,Delivered,Wallet,1.0,
ORD0001665,2023-05-28,PRD0039,Linen Shirt,Levi's,Clothing,7,1651.44,0,11560.08,CUS02544,STR021,Kolkata,West Bengal,R3,CH01,Cancelled,Wallet,,
ORD0001666,2024-03-07,PRD0122,Building Blocks Set,Hasbro,Toys,7,3248.67,15,19329.59,CUS02375,STR038,Surat,Gujarat,R3,CH02,Shipped,COD,2.0,
ORD0001667,2024-03-27,PRD0134,Art & Craft Kit,Nerf,Toys,9,906.26,15,6932.89,CUS04666,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,Net Banking,2.0,
ORD0001668,2023-10-31,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,10,2150.16,10,19351.44,CUS02668,STR037,Chennai,Tamil Nadu,R1,CH01,Pending,Debit Card,,
ORD0001669,2024-09-13,PRD0150,Amul Butter,Nestle,Grocery,2,540.37,20,864.59,CUS00530,STR009,Kochi,Kerala,R5,CH02,Delivered,Net Banking,3.0,
ORD0001670,2024-01-14,PRD0059,Microwave Oven,Cello,Home & Kitchen,1,2852.03,0,2852.03,CUS02722,STR041,Chandigarh,Punjab,R5,CH01,Shipped,Net Banking,4.0,
ORD0001671,2024-09-14,PRD0127,Board Game Family,Funskool,Toys,7,1758.39,5,11693.29,CUS04678,STR032,Jaipur,Rajasthan,R2,CH02,Delivered,Credit Card,9.0,
ORD0001672,2023-07-06,PRD0150,Amul Butter,Nestle,Grocery,5,540.37,20,2161.48,CUS02893,STR025,Chennai,Tamil Nadu,R4,CH03,Cancelled,Net Banking,,
ORD0001673,2024-04-30,PRD0119,Ikigai,Oxford,Books,8,455.77,20,2916.93,CUS00704,STR037,Chennai,Tamil Nadu,R1,CH01,Shipped,Credit Card,3.0,
ORD0001674,2024-01-15,PRD0006,LED Monitor,Samsung,Electronics,2,30264.22,0,60528.44,CUS04507,STR003,Hyderabad,Telangana,R3,CH03,Pending,UPI,,
ORD0001675,2023-12-21,PRD0066,Cricket Bat,Decathlon,Sports,7,3484.64,15,20733.61,CUS04134,STR012,Chandigarh,Punjab,R4,CH02,Delivered,Net Banking,3.0,
ORD0001676,2024-11-19,PRD0082,Lipstick Matte,Biotique,Beauty,8,1599.16,10,11513.95,CUS02637,STR006,Chandigarh,Punjab,R2,CH03,Delivered,UPI,5.0,
ORD0001677,2024-11-19,PRD0150,Amul Butter,Nestle,Grocery,10,540.37,15,4593.14,CUS00351,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Wallet,1.0,
ORD0001678,2023-11-25,PRD0131,Action Figure,Lego,Toys,5,1530.47,10,6887.12,CUS00013,STR001,Chandigarh,Punjab,R2,CH03,Delivered,Net Banking,3.0,
ORD0001679,2023-03-14,PRD0070,Football,Nike,Sports,8,3671.45,10,26434.44,CUS01430,STR011,Nagpur,Maharashtra,R4,CH03,Cancelled,Wallet,,
ORD0001680,2023-07-25,PRD0151,Biscuit Pack,Britannia,Grocery,6,409.92,5,2336.54,CUS03470,STR026,Jaipur,Rajasthan,R3,CH02,Shipped,COD,4.0,
ORD0001681,2023-02-07,PRD0012,Webcam HD,Apple,Electronics,8,30692.05,0,245536.4,CUS00942,STR023,Chennai,Tamil Nadu,R5,CH01,Delivered,Credit Card,6.0,
ORD0001682,2023-01-19,PRD0017,Power Bank 20K,Boat,Electronics,5,14088.46,5,66920.18,CUS01779,STR012,Chandigarh,Punjab,R4,CH02,Pending,Credit Card,,
ORD0001683,2023-12-24,PRD0084,Foundation SPF30,Maybelline,Beauty,8,1578.5,10,11365.2,CUS03540,STR015,Bhopal,Madhya Pradesh,R5,CH02,Shipped,Wallet,8.0,
ORD0001684,2024-06-12,PRD0128,Board Game Family,Hasbro,Toys,5,3271.52,5,15539.72,CUS01743,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,Debit Card,9.0,
ORD0001685,2023-11-15,PRD0124,Remote Control Car,Lego,Toys,4,3578.22,0,14312.88,CUS00394,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Wallet,10.0,
ORD0001686,2024-01-17,PRD0113,The Alchemist,Rupa,Books,5,306.67,0,1533.35,CUS00755,STR039,Delhi,Delhi,R5,CH03,Delivered,Net Banking,2.0,
ORD0001687,2023-08-11,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,7,6463.55,0,45244.85,CUS00245,STR033,Hyderabad,Telangana,R1,CH02,Cancelled,COD,,
ORD0001688,2023-11-15,PRD0153,Coffee Powder,ITC,Grocery,5,295.17,15,1254.47,CUS03944,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Wallet,7.0,
ORD0001689,2024-11-14,PRD0155,Tea Leaves,Britannia,Grocery,5,369.29,15,1569.48,CUS04076,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,Wallet,2.0,
ORD0001690,2023-01-13,PRD0118,Zero to One,Oxford,Books,5,551.9,5,2621.53,CUS01395,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Net Banking,9.0,
ORD0001691,2023-01-04,PRD0063,Yoga Mat,Cosco,Sports,4,3091.13,5,11746.29,CUS00414,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Credit Card,7.0,
ORD0001692,2024-01-09,PRD0147,Assorted Dal,Britannia,Grocery,6,478.65,10,2584.71,CUS01183,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,Wallet,7.0,
ORD0001693,2024-05-18,PRD0126,Puzzle 1000pc,Hasbro,Toys,1,2214.69,15,1882.49,CUS02623,STR014,Chandigarh,Punjab,R5,CH02,Returned,UPI,1.0,
ORD0001694,2024-02-28,PRD0128,Board Game Family,Hasbro,Toys,4,3271.52,20,10468.86,CUS04282,STR012,Chandigarh,Punjab,R4,CH02,Delivered,Net Banking,7.0,
ORD0001695,2024-05-13,PRD0069,Football,Puma,Sports,2,3446.71,5,6548.75,CUS03402,STR047,Kochi,Kerala,R2,CH02,Shipped,UPI,5.0,
ORD0001696,2023-12-27,PRD0157,Honey 500g,Britannia,Grocery,4,470.89,15,1601.03,CUS04977,STR045,Lucknow,Uttar Pradesh,R4,CH02,Shipped,Credit Card,2.0,
ORD0001697,2024-10-20,PRD0147,Assorted Dal,Britannia,Grocery,8,478.65,10,3446.28,CUS01443,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,Debit Card,5.0,
ORD0001698,2023-04-09,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,10,2150.16,10,19351.44,CUS00314,STR038,Surat,Gujarat,R3,CH02,Delivered,COD,6.0,
ORD0001699,2024-09-23,PRD0101,Python for Beginners,Penguin,Books,1,443.1,0,443.1,CUS01784,STR026,Jaipur,Rajasthan,R3,CH02,Shipped,Credit Card,7.0,
ORD0001700,2023-02-07,PRD0038,Polo T-Shirt,H&M,Clothing,1,2311.08,10,2079.97,CUS00968,STR046,Delhi,Delhi,R3,CH01,Shipped,Net Banking,5.0,
ORD0001701,2023-02-12,PRD0015,Keyboard Mechanical,Samsung,Electronics,8,25773.93,0,206191.44,CUS04182,STR029,Ahmedabad,Gujarat,R2,CH03,Cancelled,COD,,
ORD0001702,2024-04-05,PRD0028,Formal Shirt,Levi's,Clothing,6,2444.64,5,13934.45,CUS01676,STR006,Chandigarh,Punjab,R2,CH03,Cancelled,Wallet,,
ORD0001703,2023-10-16,PRD0122,Building Blocks Set,Hasbro,Toys,10,3248.67,15,27613.69,CUS02019,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Credit Card,8.0,
ORD0001704,2024-05-24,PRD0042,Non-Stick Cookware,Philips,Home & Kitchen,6,2221.8,20,10664.64,CUS04880,STR049,Ahmedabad,Gujarat,R3,CH02,Shipped,Net Banking,8.0,
ORD0001705,2023-06-22,PRD0118,Zero to One,Oxford,Books,6,551.9,10,2980.26,CUS00502,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,COD,10.0,
ORD0001706,2023-06-06,PRD0010,USB-C Hub,LG,Electronics,3,9864.01,20,23673.62,CUS00731,STR031,Mumbai,Maharashtra,R5,CH01,Cancelled,Net Banking,,
ORD0001707,2024-11-24,PRD0156,Tea Leaves,Britannia,Grocery,2,349.09,10,628.36,CUS04927,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,COD,3.0,
ORD0001708,2024-12-06,PRD0123,Remote Control Car,Lego,Toys,3,3320.2,20,7968.48,CUS00407,STR001,Chandigarh,Punjab,R2,CH03,Delivered,Wallet,2.0,
ORD0001709,2024-01-09,PRD0055,Rice Cooker,Milton,Home & Kitchen,9,3746.74,20,26976.53,CUS03204,STR009,Kochi,Kerala,R5,CH02,Delivered,Debit Card,7.0,
ORD0001710,2024-10-13,PRD0006,LED Monitor,Samsung,Electronics,4,30264.22,15,102898.35,CUS00528,STR011,Nagpur,Maharashtra,R4,CH03,Pending,COD,,
ORD0001711,2023-09-03,PRD0074,Resistance Bands,Puma,Sports,8,4621.35,15,31425.18,CUS02947,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Credit Card,10.0,
ORD0001712,2023-06-21,PRD0018,Power Bank 20K,Samsung,Electronics,3,14371.44,10,38802.89,CUS02179,STR034,Surat,Gujarat,R4,CH01,Delivered,COD,6.0,
ORD0001713,2024-04-26,PRD0106,The Midnight Library,Oxford,Books,8,379.71,15,2582.03,CUS00697,STR049,Ahmedabad,Gujarat,R3,CH02,Shipped,Debit Card,6.0,
ORD0001714,2024-04-26,PRD0143,Refined Oil 1L,MDH,Grocery,3,527.76,5,1504.12,CUS01283,STR039,Delhi,Delhi,R5,CH03,Shipped,Debit Card,3.0,
