INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID
2025-02-06,S0145,P00901,257,62,156,163,R5
2024-08-08,S0014,P00307,223,69,169,123,R6
2023-07-23,S0295,P00135,321,92,40,373,R3
2024-04-05,S0483,P00498,149,13,153,9,R10
2024-04-21,S0206,P00226,421,64,471,14,R5
2025-01-30,S0498,P00044,220,85,175,130,R1
2023-12-14,S0187,P00858,489,27,24,492,R6
2025-02-14,S0066,P00867,405,99,336,168,R1
2024-07-12,S0095,P00962,397,72,282,187,R3
2023-02-27,S0449,P00734,279,30,156,153,R6
2023-11-10,S0174,P00413,256,44,147,153,R3
2023-06-26,S0208,P00834,263,55,272,46,R8
2024-09-23,S0156,P00936,109,21,119,11,R1
2023-06-02,S0176,P00723,192,47,230,9,R1
2023-04-08,S0091,P00012,279,78,47,310,R10
2023-05-24,S0240,P00466,27,94,64,57,R7
2025-10-23,S0478,P00596,243,87,152,178,R10
2023-12-19,S0078,P00007,196,70,262,4,R2
2024-04-08,S0031,P00290,115,73,23,165,R9
2025-05-02,S0050,P00445,77,5,50,32,R3
2025-10-27,S0198,P00958,109,85,39,155,R6
2024-01-26,S0180,P00284,24,75,64,35,R1
2023-05-04,S0486,P00653,325,58,352,31,R6
2024-03-23,S0009,P00550,248,79,84,243,R2
2023-10-10,S0110,P00715,394,23,245,172,R1
2025-04-05,S0030,P00894,444,14,404,54,R3
2024-07-30,S0242,P00211,374,92,214,252,R2
2023-04-23,S0131,P00927,86,42,58,70,R2
2025-09-19,S0033,P00664,387,53,377,63,R10
2024-05-04,S0281,P00179,189,79,173,95,R7
2025-01-31,S0414,P00212,48,59,86,21,R1
2023-05-14,S0378,P00252,327,65,158,234,R3
2024-02-27,S0283,P00728,450,14,447,17,R8
2023-11-01,S0308,P00599,181,15,28,168,R7
2024-01-29,S0018,P00629,100,54,94,60,R9
2023-08-22,S0009,P00850,216,34,79,171,R3
2024-12-09,S0396,P00299,179,41,14,206,R10
2023-10-13,S0055,P00315,400,63,322,141,R6
2024-11-13,S0343,P00641,21,86,4,103,R2
2023-07-09,S0131,P00320,213,63,191,85,R5
2025-05-04,S0253,P00116,480,31,347,164,R9
2025-04-23,S0041,P00539,17,23,36,4,R6
2025-05-05,S0201,P00334,146,38,56,128,R5
2023-04-15,S0009,P00603,306,71,238,139,R8
2023-05-31,S0334,P00970,488,50,139,399,R10
2023-11-13,S0464,P00459,17,8,21,4,R1
2024-10-20,S0005,P00454,418,46,41,423,R9
2024-07-04,S0371,P00144,29,39,42,26,R1
2023-03-27,S0259,P00115,112,97,129,80,R5
2023-09-26,S0090,P00404,187,41,1,227,R5
2024-04-24,S0442,P00729,364,56,75,345,R3
2025-01-05,S0264,P00290,226,21,199,48,R6
2023-05-04,S0133,P00073,280,51,224,107,R8
2025-03-12,S0114,P00575,308,61,34,335,R1
2023-05-08,S0148,P00709,229,10,138,101,R3
2025-05-21,S0138,P00698,381,22,333,70,R7
2024-11-18,S0453,P00502,281,63,319,25,R1
2024-08-16,S0155,P00214,132,60,138,54,R10
2023-07-02,S0144,P00913,288,97,90,295,R5
2024-01-19,S0093,P00800,327,24,254,97,R10
2023-10-06,S0292,P00183,287,13,103,197,R6
2024-02-22,S0374,P00197,483,22,91,414,R6
2024-05-10,S0458,P00230,26,35,1,60,R10
2025-09-04,S0262,P00882,291,17,164,144,R7
2023-12-06,S0269,P00693,421,42,141,322,R5
2023-02-15,S0030,P00685,34,96,114,16,R3
2023-12-09,S0091,P00062,290,27,140,177,R1
2024-03-24,S0080,P00663,416,6,333,89,R3
2024-03-12,S0316,P00770,429,73,273,229,R3
2025-07-01,S0429,P00329,109,88,61,136,R9
2024-04-26,S0345,P00667,213,79,183,109,R10
2025-04-02,S0263,P00005,286,75,298,63,R1
2025-03-03,S0466,P00943,277,27,141,163,R4
2023-07-30,S0371,P00317,69,44,36,77,R3
2023-08-12,S0078,P00891,400,50,229,221,R2
2023-10-05,S0234,P00199,277,77,59,295,R5
2024-02-18,S0402,P00036,235,41,187,89,R7
2023-06-30,S0087,P00998,237,66,5,298,R9
2023-01-13,S0319,P00947,296,28,136,188,R2
2023-10-09,S0067,P00892,140,52,68,124,R4
2025-06-22,S0116,P00403,450,92,215,327,R1
2023-04-07,S0274,P00096,119,42,6,155,R1
2023-11-26,S0332,P00582,59,30,54,35,R2
2023-01-01,S0301,P00118,498,12,173,337,R4
2025-01-21,S0061,P00476,293,22,76,239,R3
2024-02-15,S0097,P00476,129,32,155,6,R10
2025-02-28,S0413,P00111,17,10,21,6,R4
2024-04-16,S0255,P00526,183,79,194,68,R2
2023-11-06,S0036,P00504,15,56,34,37,R7
2025-05-31,S0218,P00903,248,80,164,164,R8
2023-10-31,S0375,P00765,90,28,114,4,R4
2025-01-24,S0330,P00313,471,19,343,147,R3
2024-02-23,S0500,P00933,149,36,62,123,R8
2025-06-04,S0035,P00785,453,98,265,286,R8
2024-01-20,S0215,P00031,173,74,128,119,R10
2023-05-23,S0027,P00731,89,62,83,68,R7
2025-07-08,S0488,P00360,143,9,30,122,R6
2023-01-23,S0290,P00854,218,99,191,126,R9
2023-04-05,S0200,P00447,111,62,53,120,R6
2024-02-01,S0255,P00386,373,62,337,98,R6
2025-09-20,S0211,P00744,134,80,97,117,R10
2023-04-30,S0193,P00009,213,18,186,45,R2
2023-05-08,S0153,P00040,215,98,8,305,R9
2025-10-01,S0323,P00032,258,100,231,127,R7
2023-01-30,S0070,P00609,321,54,207,168,R9
2023-02-20,S0075,P00737,455,42,386,111,R9
2024-01-15,S0069,P00164,110,99,122,87,R8
2024-06-22,S0204,P00935,482,5,141,346,R8
2023-10-06,S0057,P00280,405,29,152,282,R9
2024-07-29,S0129,P00419,60,2,37,25,R3
2025-06-02,S0399,P00563,329,65,262,132,R9
2025-02-21,S0395,P00512,243,75,57,261,R4
2024-05-06,S0230,P00821,68,22,87,3,R1
2025-01-05,S0448,P00021,198,57,39,216,R2
2023-01-19,S0273,P00664,223,72,104,191,R9
2023-02-03,S0070,P00639,29,19,3,45,R6
2025-06-22,S0214,P00631,232,22,208,46,R3
2023-01-24,S0016,P00810,91,6,37,60,R3
2025-02-15,S0319,P00225,258,23,257,24,R10
2024-06-09,S0041,P00244,319,96,182,233,R8
2023-06-06,S0318,P00654,181,90,33,238,R1
2024-03-23,S0459,P00871,204,68,222,50,R8
2025-09-14,S0078,P00379,431,10,70,371,R2
2023-12-11,S0097,P00695,14,99,49,64,R2
2023-11-25,S0083,P00411,474,12,170,316,R3
2024-11-19,S0472,P00527,193,8,68,133,R10
2025-02-24,S0096,P00670,27,33,39,21,R1
2024-11-26,S0157,P00997,461,25,272,214,R4
2024-04-25,S0396,P00477,454,76,336,194,R7
2025-04-26,S0364,P00726,36,3,9,30,R6
2024-04-08,S0033,P00997,74,74,138,10,R2
2024-07-23,S0391,P00013,302,72,187,187,R10
2023-10-19,S0189,P00301,43,39,20,62,R3
2023-11-29,S0238,P00353,285,14,212,87,R8
2024-02-02,S0188,P00244,320,53,226,147,R1
2025-09-07,S0342,P00968,27,29,48,8,R2
2024-04-17,S0221,P00977,35,34,9,60,R3
2023-01-14,S0089,P00662,190,41,132,99,R4
2025-03-08,S0242,P00452,324,84,153,255,R3
2025-06-25,S0410,P00313,456,98,316,238,R3
2023-08-29,S0396,P00256,94,83,17,160,R6
2023-05-03,S0241,P00852,23,8,30,1,R4
2023-06-01,S0285,P00599,123,4,116,11,R10
2024-10-31,S0308,P00119,103,87,26,164,R1
2025-06-11,S0319,P00594,287,5,21,271,R7
2023-08-17,S0194,P00066,231,43,159,115,R4
2023-12-19,S0288,P00574,297,24,277,44,R4
2024-12-09,S0275,P00825,209,72,99,182,R9
2024-10-23,S0371,P00656,269,2,163,108,R2
2025-10-05,S0432,P00060,319,76,386,9,R10
2023-05-20,S0323,P00683,384,44,18,410,R4
2025-07-15,S0325,P00934,475,92,355,212,R4
2025-09-12,S0434,P00486,34,36,32,38,R7
2024-01-01,S0158,P00944,161,30,109,82,R7
2023-03-28,S0236,P00538,168,88,24,232,R6
2023-01-02,S0057,P00357,131,72,134,69,R8
2025-08-05,S0131,P00659,423,79,445,57,R8
2025-06-13,S0081,P00419,82,23,92,13,R7
2025-02-12,S0206,P00367,174,63,80,157,R6
2025-02-26,S0173,P00519,165,22,117,70,R10
2023-11-08,S0132,P00442,305,7,291,21,R4
2023-03-10,S0386,P00025,305,80,107,278,R7
2025-10-12,S0244,P00094,268,83,348,3,R9
2024-01-04,S0452,P00319,230,47,132,145,R4
2024-07-27,S0051,P00251,382,91,455,18,R7
2023-12-27,S0398,P00763,271,49,130,190,R2
2024-03-16,S0224,P00856,47,2,28,21,R5
2024-05-20,S0030,P00793,64,87,22,129,R5
2024-06-14,S0103,P00937,349,97,24,422,R1
2024-05-27,S0469,P00482,105,47,148,4,R4
2023-03-16,S0437,P00602,487,52,154,385,R8
2023-11-24,S0133,P00970,145,67,36,176,R8
2024-04-26,S0051,P00558,101,26,126,1,R3
2023-03-13,S0107,P00754,30,93,72,51,R6
2025-04-16,S0082,P00752,178,2,78,102,R5
2023-01-31,S0255,P00099,462,86,536,12,R3
2024-12-29,S0042,P00137,165,77,90,152,R9
2025-04-13,S0187,P00735,435,73,31,477,R1
2023-02-23,S0216,P00292,73,6,34,45,R4
2024-08-19,S0128,P00163,69,89,103,55,R2
2025-09-11,S0199,P00068,285,32,213,104,R9
2024-08-30,S0407,P00186,285,74,248,111,R10
2023-09-25,S0441,P00163,471,61,206,326,R2
2025-04-14,S0048,P00585,407,21,388,40,R7
2023-06-08,S0291,P00189,285,61,203,143,R9
2024-03-21,S0440,P00214,438,24,187,275,R1
2024-10-13,S0343,P00833,82,67,80,69,R5
2023-08-17,S0259,P00016,403,36,421,18,R7
2024-09-29,S0300,P00518,229,31,91,169,R6
2025-09-05,S0015,P00810,455,6,11,450,R5
2025-05-05,S0023,P00932,444,47,240,251,R10
2024-07-06,S0440,P00180,15,97,35,77,R5
2025-09-23,S0442,P00127,203,7,74,136,R5
2025-06-10,S0036,P00088,164,88,209,43,R9
2024-02-23,S0402,P00415,254,11,107,158,R7
2025-05-08,S0353,P00403,119,42,68,93,R2
2025-02-11,S0420,P00244,18,52,70,0,R9
2024-09-08,S0467,P00154,151,6,17,140,R1
2025-03-26,S0387,P00720,13,85,95,3,R4
2024-06-25,S0167,P00596,100,86,160,26,R4
2023-12-30,S0130,P00220,50,19,39,30,R5
2024-10-28,S0496,P00787,240,28,74,194,R6
2025-01-27,S0164,P00598,78,38,67,49,R3
2024-09-19,S0177,P00323,82,100,169,13,R2
2025-08-11,S0239,P00946,286,19,219,86,R4
2025-10-09,S0392,P00264,458,41,39,460,R2
2025-09-23,S0357,P00914,260,37,48,249,R3
2023-09-11,S0067,P00294,58,99,54,103,R7
2023-06-08,S0494,P00539,324,55,132,247,R8
2023-11-02,S0340,P00310,154,5,26,133,R5
2024-01-22,S0056,P00434,128,20,125,23,R10
2025-01-23,S0049,P00987,218,68,80,206,R2
2025-04-14,S0487,P00711,189,74,65,198,R10
2023-01-20,S0106,P00866,272,97,21,348,R3
2025-10-30,S0024,P00280,291,63,93,261,R7
2024-03-31,S0258,P00147,243,67,242,68,R3
2024-09-25,S0104,P00073,193,71,71,193,R8
2023-05-06,S0008,P00965,176,70,184,62,R7
2025-02-27,S0497,P00425,236,48,200,84,R7
2025-05-08,S0056,P00406,358,61,313,106,R9
2023-02-04,S0121,P00868,120,56,152,24,R1
2025-09-12,S0352,P00948,141,87,177,51,R9
2024-12-10,S0474,P00627,124,84,108,100,R10
2025-04-15,S0344,P00793,328,5,325,8,R10
2025-07-07,S0190,P00643,335,14,323,26,R2
2023-10-18,S0253,P00124,383,75,331,127,R1
2023-04-12,S0458,P00187,145,47,115,77,R7
2025-09-08,S0358,P00936,117,70,64,123,R10
2025-02-16,S0340,P00878,488,71,137,422,R7
2024-08-02,S0085,P00402,314,41,135,220,R4
2025-06-17,S0006,P00303,66,19,64,21,R3
2024-05-20,S0491,P00739,370,54,131,293,R7
2023-10-07,S0139,P00794,243,58,147,154,R10
2023-06-17,S0320,P00822,475,78,142,411,R3
2025-10-13,S0305,P00009,58,14,51,21,R5
2025-05-13,S0291,P00990,363,79,352,90,R9
2025-07-23,S0399,P00524,91,91,174,8,R6
2024-06-17,S0076,P00564,211,37,216,32,R3
2024-11-23,S0359,P00649,205,22,169,58,R8
2023-11-20,S0188,P00657,335,45,96,284,R6
2024-09-13,S0435,P00178,198,74,11,261,R2
2023-10-11,S0316,P00576,478,3,45,436,R9
2024-03-04,S0051,P00083,19,82,7,94,R6
2025-09-20,S0076,P00422,311,97,317,91,R10
2025-05-20,S0360,P00690,253,51,304,0,R5
2023-08-05,S0084,P00001,155,5,37,123,R6
2023-12-16,S0474,P00708,287,81,331,37,R5
2024-04-01,S0489,P00674,359,37,357,39,R2
2025-06-26,S0088,P00254,484,79,286,277,R4
2024-12-22,S0466,P00080,292,42,109,225,R7
2024-11-19,S0281,P00085,129,74,134,69,R6
2025-04-03,S0493,P00393,306,7,139,174,R7
2024-05-12,S0333,P00398,401,65,83,383,R7
2023-07-14,S0316,P00141,280,78,194,164,R10
2025-04-09,S0339,P00019,172,80,10,242,R1
2024-09-25,S0180,P00374,368,81,227,222,R8
2024-02-19,S0127,P00095,185,100,51,234,R2
2025-07-30,S0106,P00606,224,62,222,64,R1
2024-10-23,S0048,P00660,163,0,118,45,R2
2024-10-11,S0122,P00230,327,91,39,379,R4
2023-10-31,S0457,P00587,254,79,172,161,R8
2023-01-21,S0122,P00398,192,8,173,27,R2
2023-07-01,S0445,P00554,279,1,259,21,R1
2024-03-08,S0398,P00058,449,74,113,410,R9
2023-01-07,S0141,P00358,235,42,150,127,R1
2025-02-27,S0431,P00764,16,24,3,37,R3
2023-04-16,S0275,P00411,106,37,72,71,R5
2025-07-15,S0234,P00596,278,71,39,310,R5
2024-12-30,S0268,P00792,184,10,60,134,R8
2025-02-25,S0363,P00661,359,39,272,126,R4
2025-02-18,S0475,P00969,83,31,36,78,R3
2025-05-21,S0278,P00255,434,10,152,292,R3
2024-06-14,S0188,P00647,84,76,21,139,R8
2025-05-03,S0428,P00455,311,78,23,366,R3
2023-12-15,S0439,P00402,78,66,28,116,R2
2023-02-09,S0345,P00606,43,39,64,18,R1
2023-02-20,S0070,P00512,234,7,59,182,R10
2023-07-17,S0412,P00797,45,28,37,36,R9
2025-08-07,S0257,P00623,500,25,398,127,R7
2023-01-20,S0376,P00186,105,45,51,99,R2
2024-09-11,S0017,P00150,425,100,49,476,R8
2024-06-07,S0207,P00993,77,38,43,72,R1
2024-07-17,S0070,P00634,340,6,53,293,R4
2023-03-28,S0280,P00294,276,49,82,243,R8
2024-12-29,S0166,P00071,464,36,456,44,R9
2023-03-20,S0150,P00528,318,0,101,217,R1
2025-07-09,S0189,P00355,65,71,103,33,R1
2023-02-07,S0331,P00394,406,99,401,104,R10
2023-07-22,S0438,P00576,493,8,436,65,R7
2024-07-21,S0187,P00270,484,71,358,197,R3
2024-04-09,S0455,P00564,101,34,98,37,R8
2025-09-14,S0457,P00923,22,74,94,2,R6
2024-04-23,S0487,P00018,334,88,167,255,R1
2025-09-03,S0414,P00813,267,78,44,301,R5
2025-01-30,S0452,P00732,92,34,115,11,R9
2024-09-24,S0164,P00455,206,87,95,198,R4
2024-02-16,S0089,P00798,259,32,74,217,R1
2023-06-14,S0177,P00992,99,24,3,120,R1
2024-07-22,S0487,P00476,149,29,2,176,R5
2024-07-17,S0361,P00222,390,17,34,373,R5
2025-07-23,S0227,P00793,64,36,13,87,R10
2024-12-08,S0486,P00073,299,63,295,67,R10
2025-06-19,S0412,P00792,301,77,140,238,R8
2023-04-26,S0410,P00133,420,41,106,355,R3
2024-10-18,S0216,P00343,144,93,136,101,R8
2025-03-19,S0208,P00933,11,53,8,56,R10
2024-11-26,S0122,P00590,11,27,34,4,R3
2024-02-15,S0466,P00613,362,83,263,182,R1
2023-08-18,S0291,P00114,20,47,0,67,R10
2023-07-11,S0437,P00114,374,44,358,60,R1
2024-12-17,S0306,P00091,450,25,374,101,R1
2024-10-28,S0249,P00471,305,37,54,288,R8
2024-04-03,S0047,P00711,479,80,382,177,R5
2023-05-26,S0456,P00647,281,61,105,237,R3
2024-04-30,S0417,P00952,42,89,110,21,R2
2024-05-05,S0078,P00080,205,83,230,58,R10
2024-12-15,S0069,P00830,200,61,60,201,R8
2025-10-10,S0093,P00252,320,95,56,359,R6
2023-07-28,S0038,P00567,133,33,145,21,R6
2025-05-12,S0488,P00518,257,5,245,17,R3
2023-09-19,S0494,P00199,10,80,85,5,R8
2023-08-22,S0257,P00332,453,82,55,480,R1
2023-04-10,S0345,P00529,401,96,221,276,R2
2025-02-18,S0294,P00432,267,26,288,5,R9
2024-03-21,S0050,P00293,179,76,250,5,R5
2023-06-23,S0013,P00908,352,77,254,175,R1
2024-07-18,S0121,P00252,269,41,236,74,R4
2023-07-01,S0078,P00291,370,92,442,20,R5
2024-03-02,S0370,P00271,10,13,0,23,R7
2024-04-24,S0110,P00553,159,20,107,72,R7
2023-05-19,S0173,P00989,107,28,34,101,R9
2024-08-02,S0171,P00135,275,73,154,194,R9
2023-06-01,S0359,P00906,352,41,1,392,R7
2024-01-18,S0148,P00199,188,62,246,4,R1
2024-02-17,S0075,P00828,306,41,59,288,R7
2023-10-29,S0082,P00099,320,20,221,119,R3
2023-03-17,S0220,P00898,76,58,2,132,R2
2023-03-25,S0392,P00286,81,89,161,9,R9
2023-08-06,S0191,P00551,351,47,96,302,R7
2025-08-07,S0209,P00955,281,20,151,150,R5
2023-11-27,S0178,P00180,296,40,155,181,R1
2024-07-21,S0148,P00642,70,68,1,137,R6
2025-06-21,S0109,P00963,342,11,270,83,R6
2024-07-04,S0456,P00369,368,80,78,370,R9
2023-08-04,S0193,P00987,260,33,246,47,R5
2024-02-25,S0275,P00745,281,66,17,330,R8
2023-07-05,S0303,P00897,460,48,178,330,R6
2025-01-01,S0281,P00366,74,1,0,75,R2
2023-05-18,S0122,P00509,478,29,481,26,R2
2023-04-20,S0483,P00014,77,64,141,0,R10
2024-06-05,S0228,P00668,350,98,172,276,R2
2024-05-30,S0152,P00015,155,26,169,12,R1
2024-02-16,S0115,P00270,228,90,278,40,R10
2023-09-11,S0497,P00066,226,64,130,160,R9
2024-02-12,S0308,P00122,126,30,44,112,R10
2023-12-10,S0101,P00316,287,9,188,108,R10
2024-02-25,S0293,P00311,441,53,215,279,R9
2025-06-28,S0454,P00533,306,87,368,25,R4
2024-12-11,S0094,P00149,279,45,308,16,R4
2024-03-04,S0343,P00371,116,93,189,20,R2
2024-02-21,S0411,P00123,431,15,334,112,R1
2023-08-17,S0483,P00585,252,31,26,257,R4
2023-08-02,S0301,P00597,215,60,125,150,R4
2023-02-13,S0228,P00888,282,14,44,252,R10
2024-12-31,S0052,P00601,395,45,417,23,R1
2025-03-28,S0345,P00046,265,36,282,19,R1
2025-08-03,S0309,P00424,65,87,13,139,R1
2025-08-24,S0413,P00635,245,19,1,263,R7
2025-05-16,S0366,P00412,387,28,254,161,R2
2025-03-16,S0344,P00411,480,68,35,513,R1
2023-03-14,S0192,P00996,253,75,216,112,R2
2023-06-30,S0293,P00045,346,77,337,86,R3
2023-10-08,S0002,P00921,483,35,103,415,R9
2024-02-12,S0492,P00122,123,40,2,161,R8
2024-10-30,S0038,P00258,309,91,33,367,R7
2023-04-06,S0261,P00463,198,23,62,159,R2
2023-02-26,S0221,P00425,328,16,305,39,R2
2023-09-09,S0428,P00992,398,97,328,167,R8
2025-10-07,S0231,P00677,319,56,177,198,R2
2023-09-28,S0236,P00705,483,51,334,200,R8
2024-09-19,S0479,P00101,336,39,374,1,R2
2023-12-12,S0328,P00544,215,73,93,195,R10
2024-04-26,S0300,P00726,61,68,89,40,R6
2023-07-13,S0318,P00983,177,78,76,179,R7
2023-04-23,S0008,P00429,216,1,68,149,R10
2025-09-11,S0254,P00436,270,98,87,281,R10
2025-01-01,S0189,P00183,361,11,259,113,R5
2023-09-22,S0415,P00883,168,6,48,126,R9
2023-06-04,S0289,P00337,344,5,50,299,R10
2023-06-25,S0210,P00936,454,81,198,337,R3
2024-06-07,S0445,P00185,83,36,101,18,R10
2024-01-23,S0084,P00923,216,78,51,243,R7
2023-03-11,S0161,P00677,134,81,40,175,R7
2024-02-29,S0112,P00638,16,84,35,65,R5
2024-09-29,S0110,P00875,370,4,299,75,R5
2024-07-19,S0202,P00287,422,71,235,258,R7
2025-04-23,S0336,P00888,322,30,148,204,R2
2023-05-02,S0237,P00564,412,40,336,116,R5
2023-09-15,S0007,P00744,219,57,36,240,R1
2024-11-26,S0441,P00206,292,41,22,311,R9
2023-01-08,S0466,P00386,138,72,134,76,R4
2024-03-10,S0229,P00708,261,21,202,80,R9
2023-12-02,S0149,P00024,20,85,5,100,R9
2024-11-13,S0079,P00512,308,87,366,29,R7
2023-11-04,S0277,P00307,440,7,34,413,R5
2024-07-27,S0168,P00922,185,90,158,117,R8
2024-08-14,S0265,P00824,333,73,125,281,R5
2025-02-06,S0291,P00270,234,63,160,137,R5
2023-07-15,S0009,P00743,355,31,261,125,R7
2025-07-18,S0005,P00348,349,23,52,320,R5
2023-10-26,S0060,P00268,401,22,412,11,R1
2023-11-07,S0443,P00128,284,39,111,212,R9
2023-02-27,S0101,P00749,88,20,44,64,R5
2023-07-07,S0423,P00913,95,46,13,128,R1
2024-05-15,S0409,P00115,432,16,206,242,R6
2024-08-21,S0448,P00104,98,96,21,173,R9
2024-06-23,S0002,P00745,296,93,369,20,R2
2025-04-23,S0298,P00373,64,52,29,87,R3
2024-10-27,S0472,P00349,321,14,87,248,R7
2023-05-21,S0473,P00374,482,5,274,213,R8
2023-10-19,S0440,P00367,404,9,259,154,R7
2024-08-26,S0235,P00080,43,61,3,101,R10
2023-10-10,S0459,P00155,205,84,260,29,R2
2023-02-11,S0388,P00820,496,54,534,16,R1
2025-04-27,S0271,P00487,421,56,350,127,R6
2023-03-29,S0157,P00076,446,33,66,413,R6
2023-07-15,S0151,P00302,61,20,45,36,R5
2023-10-25,S0275,P00923,408,91,149,350,R8
2025-04-26,S0276,P00561,363,44,74,333,R5
2025-03-13,S0249,P00216,375,82,268,189,R9
2024-10-29,S0445,P00059,362,99,439,22,R9
2024-07-23,S0052,P00614,26,76,33,69,R6
2023-09-22,S0390,P00868,254,41,260,35,R3
2025-01-27,S0090,P00168,234,23,61,196,R1
2023-12-27,S0183,P00834,411,2,220,193,R10
2023-07-28,S0449,P00320,209,54,74,189,R6
2025-01-11,S0349,P00905,241,60,288,13,R7
2024-07-15,S0229,P00020,344,22,130,236,R3
2023-09-10,S0393,P00446,67,98,27,138,R8
2024-05-27,S0436,P00126,417,86,475,28,R9
2025-08-06,S0054,P00799,234,43,32,245,R8
2023-12-16,S0473,P00924,21,83,21,83,R8
2023-07-15,S0297,P00430,250,58,217,91,R5
2024-09-27,S0384,P00342,286,10,79,217,R8
2024-11-17,S0476,P00551,301,89,305,85,R10
2024-02-13,S0462,P00531,454,13,180,287,R6
2023-08-03,S0153,P00587,493,99,30,562,R6
2025-04-03,S0184,P00526,484,31,207,308,R5
2025-08-19,S0232,P00461,300,68,102,266,R5
2023-10-06,S0223,P00868,84,56,54,86,R1
2025-04-01,S0265,P00705,131,57,147,41,R1
2024-12-01,S0436,P00138,21,0,17,4,R7
2025-08-08,S0401,P00692,384,42,174,252,R8
2024-06-01,S0468,P00511,486,72,240,318,R2
2025-08-19,S0046,P00286,233,58,245,46,R7
2023-03-30,S0135,P00113,493,71,192,372,R6
2023-11-17,S0333,P00056,204,75,118,161,R1
2025-01-06,S0028,P00228,210,14,183,41,R4
2023-01-28,S0265,P00043,253,18,80,191,R7
2024-01-17,S0219,P00583,92,20,62,50,R2
2025-06-12,S0065,P00881,65,13,50,28,R3
2024-11-12,S0195,P00816,203,61,220,44,R10
2023-04-23,S0392,P00384,397,70,457,10,R5
2024-05-10,S0418,P00473,283,65,218,130,R1
2025-01-04,S0231,P00274,16,24,1,39,R10
2024-11-13,S0099,P00146,453,37,406,84,R10
2023-10-31,S0424,P00808,243,99,66,276,R9
2025-09-10,S0363,P00966,279,90,175,194,R3
2023-04-12,S0429,P00972,111,21,114,18,R4
2025-10-31,S0022,P00793,243,95,329,9,R6
2025-01-05,S0492,P00437,235,96,10,321,R8
2025-07-27,S0366,P00782,370,42,203,209,R9
2024-05-07,S0379,P00390,140,48,133,55,R6
2024-11-25,S0454,P00222,10,51,45,16,R5
2024-12-18,S0278,P00561,31,47,4,74,R9
2025-10-19,S0320,P00314,263,86,197,152,R5
2025-05-30,S0319,P00314,336,16,133,219,R1
2023-03-26,S0151,P00336,417,78,398,97,R5
2025-04-03,S0309,P00046,306,49,136,219,R1
2025-08-03,S0334,P00404,241,66,81,226,R5
2024-12-10,S0062,P00279,299,27,122,204,R7
2023-11-23,S0311,P00201,468,45,227,286,R6
2025-05-02,S0294,P00199,274,53,295,32,R7
2025-07-25,S0238,P00479,300,69,269,100,R6
2024-03-11,S0103,P00388,415,45,391,69,R8
2024-01-29,S0067,P00949,421,78,38,461,R2
2025-01-15,S0264,P00396,103,36,116,23,R4
2023-02-09,S0146,P00322,218,1,34,185,R8
2024-01-05,S0182,P00994,122,43,156,9,R9
2024-04-09,S0289,P00044,359,63,210,212,R5
2023-06-30,S0325,P00328,353,25,153,225,R6
2023-06-11,S0237,P00322,57,57,36,78,R9
2023-08-04,S0439,P00886,459,96,80,475,R1
2023-09-04,S0319,P00063,108,90,73,125,R1
2023-05-17,S0195,P00787,320,11,177,154,R2
2023-09-13,S0007,P00096,450,90,228,312,R9
2025-09-04,S0052,P00701,364,49,154,259,R7
2023-11-07,S0050,P00954,110,56,110,56,R6
2025-02-20,S0396,P00668,233,54,76,211,R7
2025-10-21,S0206,P00431,68,41,62,47,R1
2023-01-12,S0361,P00881,20,22,41,1,R5
2024-04-01,S0059,P00311,416,46,29,433,R9
2025-10-04,S0402,P00543,302,43,84,261,R2
2024-05-02,S0296,P00518,415,65,293,187,R6
2025-01-15,S0116,P00822,398,100,217,281,R5
2024-03-24,S0354,P00144,477,75,218,334,R6
2025-10-08,S0152,P00105,102,12,33,81,R5
2023-07-21,S0150,P00350,254,47,197,104,R4
2023-12-17,S0220,P00443,375,92,181,286,R7
2023-04-09,S0413,P00115,129,49,141,37,R8
2025-10-26,S0148,P00956,390,74,394,70,R3
2025-01-30,S0065,P00807,428,6,405,29,R1
2024-05-04,S0371,P00487,257,88,107,238,R1
2023-12-16,S0215,P00747,433,34,311,156,R6
2024-01-02,S0412,P00593,208,39,41,206,R2
2024-04-24,S0198,P00281,202,66,19,249,R8
2025-09-16,S0375,P00679,283,90,302,71,R10
2025-02-11,S0440,P00615,75,61,86,50,R6
2023-07-23,S0392,P00122,309,17,56,270,R3
2025-07-23,S0403,P00730,73,90,154,9,R4
2024-08-12,S0481,P00968,446,92,440,98,R7
2025-01-05,S0306,P00511,259,34,200,93,R10
2025-09-23,S0270,P00564,150,49,118,81,R10
2023-12-14,S0128,P00924,491,8,221,278,R10
2025-02-16,S0159,P00177,81,17,28,70,R9
2024-08-19,S0125,P00173,68,79,117,30,R7
2023-02-08,S0499,P00204,171,49,125,95,R6
2025-05-28,S0364,P00462,154,7,92,69,R8
2025-01-16,S0485,P00548,430,28,139,319,R2
2023-07-11,S0217,P00001,95,59,125,29,R10
2025-05-23,S0444,P00571,322,76,365,33,R6
2023-04-23,S0332,P00174,118,98,86,130,R6
2025-06-23,S0006,P00079,252,46,78,220,R3
2025-06-23,S0407,P00468,474,79,546,7,R7
2024-08-01,S0472,P00492,331,27,358,0,R10
