account_id,district_id,frequency,Date,Account_type,Card_Assigned
2869,68,MONTHLY ISSUANCE,2019-09-27,NRI account,Silver
3399,63,MONTHLY ISSUANCE,2019-09-26,Savings account,Silver
1374,53,MONTHLY ISSUANCE,2019-09-26,Salary account,Silver
1463,32,MONTHLY ISSUANCE,2019-09-25,NRI account,Silver
3894,52,MONTHLY ISSUANCE,2019-09-25,NRI account,Silver
2091,1,MONTHLY ISSUANCE,2019-09-25,NRI account,Silver
1377,1,MONTHLY ISSUANCE,2019-09-25,Salary account,Silver
9241,74,MONTHLY ISSUANCE,2019-09-25,Savings account,Silver
1308,54,MONTHLY ISSUANCE,2019-09-25,Savings account,Silver
1370,52,MONTHLY ISSUANCE,2019-09-25,NRI account,Silver
770,7,MONTHLY ISSUANCE,2019-09-24,Salary account,Silver
2332,77,MONTHLY ISSUANCE,2019-09-24,NRI account,Silver
1100,35,MONTHLY ISSUANCE,2019-09-23,NRI account,Silver
1484,70,MONTHLY ISSUANCE,2019-09-23,Salary account,Silver
2801,11,MONTHLY ISSUANCE,2019-09-23,NRI account,Silver
1113,8,MONTHLY ISSUANCE,2019-09-23,Savings account,Silver
3967,54,MONTHLY ISSUANCE,2019-09-22,Salary account,Silver
1173,11,MONTHLY ISSUANCE,2019-09-22,Salary account,Silver
7632,68,MONTHLY ISSUANCE,2019-09-22,Salary account,Silver
2339,63,MONTHLY ISSUANCE,2019-09-22,Savings account,Silver
2640,1,MONTHLY ISSUANCE,2019-09-21,Savings account,Silver
2921,54,MONTHLY ISSUANCE,2019-09-21,Salary account,Silver
3431,64,MONTHLY ISSUANCE,2019-09-21,NRI account,Silver
3179,71,MONTHLY ISSUANCE,2019-09-20,Savings account,Silver
2906,49,MONTHLY ISSUANCE,2019-09-20,Savings account,Silver
1538,22,MONTHLY ISSUANCE,2019-09-20,NRI account,Silver
6083,6,WEEKLY ISSUANCE,2019-09-19,Salary account,Diamond
1669,39,MONTHLY ISSUANCE,2019-09-19,Savings account,Silver
8268,59,MONTHLY ISSUANCE,2019-09-19,Savings account,Silver
1063,68,MONTHLY ISSUANCE,2019-09-19,Salary account,Silver
1532,54,MONTHLY ISSUANCE,2019-09-19,Savings account,Silver
1957,33,MONTHLY ISSUANCE,2019-09-18,NRI account,Silver
3569,1,MONTHLY ISSUANCE,2019-09-18,Savings account,Silver
10789,75,MONTHLY ISSUANCE,2019-09-18,Savings account,Silver
831,44,MONTHLY ISSUANCE,2019-09-18,Salary account,Silver
3191,72,MONTHLY ISSUANCE,2019-09-17,NRI account,Silver
2076,18,MONTHLY ISSUANCE,2019-09-17,NRI account,Silver
1002,50,MONTHLY ISSUANCE,2019-09-17,NRI account,Silver
8381,14,MONTHLY ISSUANCE,2019-09-17,Savings account,Silver
2275,1,MONTHLY ISSUANCE,2019-09-16,Savings account,Silver
5305,47,MONTHLY ISSUANCE,2019-09-16,Salary account,Silver
1329,53,MONTHLY ISSUANCE,2019-09-16,Savings account,Silver
3098,1,MONTHLY ISSUANCE,2019-09-16,Salary account,Silver
4349,74,MONTHLY ISSUANCE,2019-09-16,Savings account,Silver
2990,30,MONTHLY ISSUANCE,2019-09-16,NRI account,Silver
3800,30,MONTHLY ISSUANCE,2019-09-16,Salary account,Silver
1556,54,MONTHLY ISSUANCE,2019-09-15,Savings account,Silver
6075,19,MONTHLY ISSUANCE,2019-09-15,Salary account,Silver
1066,16,WEEKLY ISSUANCE,2019-09-15,Savings account,Diamond
3044,72,MONTHLY ISSUANCE,2019-09-14,Salary account,Silver
3499,51,MONTHLY ISSUANCE,2019-09-14,Salary account,Silver
1474,63,MONTHLY ISSUANCE,2019-09-14,NRI account,Silver
2026,64,MONTHLY ISSUANCE,2019-09-14,Savings account,Silver
164,60,MONTHLY ISSUANCE,2019-09-13,NRI account,Silver
1799,9,MONTHLY ISSUANCE,2019-09-13,Savings account,Silver
1600,1,MONTHLY ISSUANCE,2019-09-13,NRI account,Silver
2164,63,MONTHLY ISSUANCE,2019-09-12,NRI account,Silver
3508,42,MONTHLY ISSUANCE,2019-09-12,Savings account,Silver
2156,1,MONTHLY ISSUANCE,2019-09-11,Salary account,Silver
2349,72,MONTHLY ISSUANCE,2019-09-11,Savings account,Silver
2614,44,MONTHLY ISSUANCE,2019-09-11,Savings account,Silver
339,46,WEEKLY ISSUANCE,2019-09-11,Salary account,Diamond
1067,34,MONTHLY ISSUANCE,2019-09-10,Savings account,Silver
2629,66,MONTHLY ISSUANCE,2019-09-10,NRI account,Silver
1774,61,MONTHLY ISSUANCE,2019-09-10,Salary account,Silver
2045,34,MONTHLY ISSUANCE,2019-09-09,Savings account,Silver
2058,34,MONTHLY ISSUANCE,2019-09-09,Savings account,Silver
1190,52,MONTHLY ISSUANCE,2019-09-09,NRI account,Silver
297,74,MONTHLY ISSUANCE,2019-09-08,Savings account,Silver
2914,4,MONTHLY ISSUANCE,2019-09-08,Savings account,Silver
4405,41,MONTHLY ISSUANCE,2019-09-08,Salary account,Silver
2084,44,MONTHLY ISSUANCE,2019-09-08,Salary account,Silver
1408,10,MONTHLY ISSUANCE,2019-09-07,Savings account,Silver
125,2,ISSUANCE AFTER TRANSACTION,2019-09-07,NRI account,Gold
2655,1,MONTHLY ISSUANCE,2019-09-07,NRI account,Silver
2314,2,MONTHLY ISSUANCE,2019-09-07,Salary account,Silver
7082,57,MONTHLY ISSUANCE,2019-09-06,Salary account,Silver
1910,60,MONTHLY ISSUANCE,2019-09-06,NRI account,Silver
5362,76,WEEKLY ISSUANCE,2019-09-06,Salary account,Diamond
920,58,MONTHLY ISSUANCE,2019-09-05,Savings account,Silver
1525,57,MONTHLY ISSUANCE,2019-09-05,NRI account,Silver
1997,74,MONTHLY ISSUANCE,2019-09-05,Savings account,Silver
1679,68,MONTHLY ISSUANCE,2019-09-05,Salary account,Silver
174,52,MONTHLY ISSUANCE,2019-09-04,NRI account,Silver
694,67,MONTHLY ISSUANCE,2019-09-04,NRI account,Silver
2885,1,MONTHLY ISSUANCE,2019-09-04,Savings account,Silver
2872,1,MONTHLY ISSUANCE,2019-09-04,Savings account,Silver
3126,17,MONTHLY ISSUANCE,2019-09-03,NRI account,Silver
1293,40,MONTHLY ISSUANCE,2019-09-03,Salary account,Silver
406,63,MONTHLY ISSUANCE,2019-09-03,NRI account,Silver
4456,14,MONTHLY ISSUANCE,2019-09-03,Savings account,Silver
3418,42,ISSUANCE AFTER TRANSACTION,2019-09-02,Savings account,Gold
871,1,MONTHLY ISSUANCE,2019-09-02,Savings account,Silver
2953,1,MONTHLY ISSUANCE,2019-09-02,Savings account,Silver
1258,3,MONTHLY ISSUANCE,2019-09-01,Savings account,Silver
812,1,MONTHLY ISSUANCE,2019-08-30,Salary account,Silver
3774,72,MONTHLY ISSUANCE,2019-08-30,NRI account,Silver
3272,53,MONTHLY ISSUANCE,2019-08-30,NRI account,Silver
7990,9,MONTHLY ISSUANCE,2019-08-30,Salary account,Silver
7262,70,MONTHLY ISSUANCE,2019-08-30,Salary account,Silver
3504,70,MONTHLY ISSUANCE,2019-08-30,Salary account,Silver
2347,38,MONTHLY ISSUANCE,2019-08-30,Savings account,Silver
269,3,MONTHLY ISSUANCE,2019-08-30,Salary account,Silver
1894,6,MONTHLY ISSUANCE,2019-08-29,Salary account,Silver
1117,68,MONTHLY ISSUANCE,2019-08-29,Savings account,Silver
833,31,MONTHLY ISSUANCE,2019-08-29,NRI account,Silver
3155,28,MONTHLY ISSUANCE,2019-08-29,Salary account,Silver
242,69,MONTHLY ISSUANCE,2019-08-29,NRI account,Silver
10,54,MONTHLY ISSUANCE,2019-08-28,NRI account,Silver
2113,7,MONTHLY ISSUANCE,2019-08-28,NRI account,Silver
2677,5,MONTHLY ISSUANCE,2019-08-28,Savings account,Silver
6062,24,MONTHLY ISSUANCE,2019-08-28,Salary account,Silver
2065,61,MONTHLY ISSUANCE,2019-08-28,Savings account,Silver
987,15,MONTHLY ISSUANCE,2019-08-27,Savings account,Silver
2360,26,MONTHLY ISSUANCE,2019-08-27,Salary account,Silver
399,1,MONTHLY ISSUANCE,2019-08-27,Savings account,Silver
637,49,MONTHLY ISSUANCE,2019-08-27,NRI account,Silver
3353,74,MONTHLY ISSUANCE,2019-08-27,Savings account,Silver
4588,12,MONTHLY ISSUANCE,2019-08-27,Salary account,Silver
10220,44,MONTHLY ISSUANCE,2019-08-26,NRI account,Silver
2792,1,MONTHLY ISSUANCE,2019-08-26,NRI account,Silver
1504,1,MONTHLY ISSUANCE,2019-08-26,NRI account,Silver
3161,48,MONTHLY ISSUANCE,2019-08-26,Salary account,Silver
4186,1,MONTHLY ISSUANCE,2019-08-25,Salary account,Silver
3467,17,MONTHLY ISSUANCE,2019-08-25,Savings account,Silver
1350,21,WEEKLY ISSUANCE,2019-08-25,NRI account,Diamond
20,74,MONTHLY ISSUANCE,2019-08-24,Savings account,Silver
2930,1,MONTHLY ISSUANCE,2019-08-24,NRI account,Silver
182,47,MONTHLY ISSUANCE,2019-08-24,Salary account,Silver
1517,5,MONTHLY ISSUANCE,2019-08-24,NRI account,Silver
617,74,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
2746,24,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
3427,36,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
58,29,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
918,60,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
324,1,MONTHLY ISSUANCE,2019-08-23,Salary account,Silver
9826,68,MONTHLY ISSUANCE,2019-08-23,NRI account,Silver
2094,73,MONTHLY ISSUANCE,2019-08-23,Savings account,Silver
1593,16,MONTHLY ISSUANCE,2019-08-22,Salary account,Silver
3004,11,MONTHLY ISSUANCE,2019-08-22,Savings account,Silver
2034,54,MONTHLY ISSUANCE,2019-08-21,NRI account,Silver
2622,1,MONTHLY ISSUANCE,2019-08-21,Savings account,Silver
10562,51,MONTHLY ISSUANCE,2019-08-21,Salary account,Silver
7099,1,MONTHLY ISSUANCE,2019-08-20,NRI account,Silver
166,17,MONTHLY ISSUANCE,2019-08-20,Salary account,Silver
1367,74,MONTHLY ISSUANCE,2019-08-20,Savings account,Silver
2795,11,MONTHLY ISSUANCE,2019-08-20,Savings account,Silver
7637,46,MONTHLY ISSUANCE,2019-08-19,NRI account,Silver
4010,30,MONTHLY ISSUANCE,2019-08-19,Salary account,Silver
4144,1,MONTHLY ISSUANCE,2019-08-19,Salary account,Silver
3347,4,MONTHLY ISSUANCE,2019-08-19,Savings account,Silver
2976,13,MONTHLY ISSUANCE,2019-08-19,Salary account,Silver
4480,58,MONTHLY ISSUANCE,2019-08-19,Salary account,Silver
4969,60,WEEKLY ISSUANCE,2019-08-19,NRI account,Diamond
1274,54,WEEKLY ISSUANCE,2019-08-19,Savings account,Diamond
3741,65,MONTHLY ISSUANCE,2019-08-18,Salary account,Silver
3311,8,MONTHLY ISSUANCE,2019-08-18,NRI account,Silver
656,3,MONTHLY ISSUANCE,2019-08-18,Salary account,Silver
1667,56,MONTHLY ISSUANCE,2019-08-18,Savings account,Silver
3789,6,MONTHLY ISSUANCE,2019-08-18,Savings account,Silver
8038,47,MONTHLY ISSUANCE,2019-08-17,NRI account,Silver
967,15,MONTHLY ISSUANCE,2019-08-17,Salary account,Silver
382,14,MONTHLY ISSUANCE,2019-08-16,Savings account,Silver
42,39,MONTHLY ISSUANCE,2019-08-16,NRI account,Silver
945,18,MONTHLY ISSUANCE,2019-08-16,NRI account,Silver
2764,53,MONTHLY ISSUANCE,2019-08-15,Salary account,Silver
2973,23,MONTHLY ISSUANCE,2019-08-15,Salary account,Silver
2209,65,MONTHLY ISSUANCE,2019-08-15,Salary account,Silver
2013,54,MONTHLY ISSUANCE,2019-08-15,Savings account,Silver
1935,38,MONTHLY ISSUANCE,2019-08-15,NRI account,Silver
447,5,MONTHLY ISSUANCE,2019-08-14,Savings account,Silver
3549,27,MONTHLY ISSUANCE,2019-08-14,NRI account,Silver
1563,47,MONTHLY ISSUANCE,2019-08-14,Salary account,Silver
753,31,MONTHLY ISSUANCE,2019-08-14,Savings account,Silver
779,16,MONTHLY ISSUANCE,2019-08-13,Savings account,Silver
916,1,MONTHLY ISSUANCE,2019-08-13,NRI account,Silver
271,1,MONTHLY ISSUANCE,2019-08-13,NRI account,Silver
2439,74,MONTHLY ISSUANCE,2019-08-13,Salary account,Silver
2210,31,MONTHLY ISSUANCE,2019-08-13,Savings account,Silver
1885,47,MONTHLY ISSUANCE,2019-08-13,Salary account,Silver
176,71,WEEKLY ISSUANCE,2019-08-12,Salary account,Diamond
3066,74,MONTHLY ISSUANCE,2019-08-12,NRI account,Silver
911,60,MONTHLY ISSUANCE,2019-08-12,Salary account,Silver
2149,7,MONTHLY ISSUANCE,2019-08-11,Salary account,Silver
416,6,MONTHLY ISSUANCE,2019-08-11,Salary account,Silver
1501,50,MONTHLY ISSUANCE,2019-08-11,NRI account,Silver
2114,30,MONTHLY ISSUANCE,2019-08-11,Savings account,Silver
3749,68,MONTHLY ISSUANCE,2019-08-10,Salary account,Silver
1223,70,MONTHLY ISSUANCE,2019-08-10,NRI account,Silver
613,74,ISSUANCE AFTER TRANSACTION,2019-08-10,Salary account,Gold
2947,57,MONTHLY ISSUANCE,2019-08-09,NRI account,Silver
2086,70,WEEKLY ISSUANCE,2019-08-09,Salary account,Diamond
3020,3,MONTHLY ISSUANCE,2019-08-09,Salary account,Silver
1211,49,MONTHLY ISSUANCE,2019-08-09,Salary account,Silver
2724,11,MONTHLY ISSUANCE,2019-08-09,Savings account,Silver
963,7,MONTHLY ISSUANCE,2019-08-09,Salary account,Silver
4442,54,MONTHLY ISSUANCE,2019-08-08,NRI account,Silver
1325,26,MONTHLY ISSUANCE,2019-08-08,Savings account,Silver
715,32,MONTHLY ISSUANCE,2019-08-08,Savings account,Silver
9491,7,WEEKLY ISSUANCE,2019-08-08,Salary account,Diamond
2917,68,MONTHLY ISSUANCE,2019-08-08,NRI account,Silver
503,1,MONTHLY ISSUANCE,2019-08-08,NRI account,Silver
2794,74,MONTHLY ISSUANCE,2019-08-08,Savings account,Silver
2191,1,MONTHLY ISSUANCE,2019-08-08,NRI account,Silver
3614,19,MONTHLY ISSUANCE,2019-08-07,NRI account,Silver
2066,25,MONTHLY ISSUANCE,2019-08-07,Salary account,Silver
2117,48,MONTHLY ISSUANCE,2019-08-07,NRI account,Silver
436,30,MONTHLY ISSUANCE,2019-08-07,NRI account,Silver
2329,1,MONTHLY ISSUANCE,2019-08-07,Salary account,Silver
2134,52,MONTHLY ISSUANCE,2019-08-06,Savings account,Silver
1738,15,MONTHLY ISSUANCE,2019-08-06,Savings account,Silver
1576,35,WEEKLY ISSUANCE,2019-08-06,Salary account,Diamond
1267,43,MONTHLY ISSUANCE,2019-08-05,Salary account,Silver
2102,41,MONTHLY ISSUANCE,2019-08-05,NRI account,Silver
1654,30,MONTHLY ISSUANCE,2019-08-05,Savings account,Silver
2383,68,MONTHLY ISSUANCE,2019-08-05,NRI account,Silver
2350,18,MONTHLY ISSUANCE,2019-08-04,NRI account,Silver
4438,48,MONTHLY ISSUANCE,2019-08-04,Salary account,Silver
2004,42,MONTHLY ISSUANCE,2019-08-04,Savings account,Silver
2101,9,MONTHLY ISSUANCE,2019-08-04,Savings account,Silver
3397,49,MONTHLY ISSUANCE,2019-08-04,NRI account,Silver
3040,17,MONTHLY ISSUANCE,2019-08-03,NRI account,Silver
4071,64,MONTHLY ISSUANCE,2019-08-03,NRI account,Silver
2278,1,MONTHLY ISSUANCE,2019-08-03,Savings account,Silver
371,12,MONTHLY ISSUANCE,2019-08-02,Salary account,Silver
9159,64,MONTHLY ISSUANCE,2019-08-02,Savings account,Silver
1906,1,MONTHLY ISSUANCE,2019-08-01,Savings account,Silver
194,44,MONTHLY ISSUANCE,2019-08-01,NRI account,Silver
3359,8,MONTHLY ISSUANCE,2019-07-30,Salary account,Silver
9646,1,WEEKLY ISSUANCE,2019-07-30,NRI account,Diamond
10954,25,MONTHLY ISSUANCE,2019-07-29,NRI account,Silver
1571,66,MONTHLY ISSUANCE,2019-07-29,Salary account,Silver
1160,39,WEEKLY ISSUANCE,2019-07-29,NRI account,Diamond
1985,20,MONTHLY ISSUANCE,2019-07-29,Salary account,Silver
4389,77,MONTHLY ISSUANCE,2019-07-28,NRI account,Silver
3192,18,MONTHLY ISSUANCE,2019-07-28,Salary account,Silver
836,46,MONTHLY ISSUANCE,2019-07-28,Salary account,Silver
3880,3,MONTHLY ISSUANCE,2019-07-28,NRI account,Silver
7424,68,MONTHLY ISSUANCE,2019-07-28,Salary account,Silver
1187,55,MONTHLY ISSUANCE,2019-07-28,Savings account,Silver
25,68,MONTHLY ISSUANCE,2019-07-28,NRI account,Silver
3491,51,MONTHLY ISSUANCE,2019-07-27,NRI account,Silver
6453,34,MONTHLY ISSUANCE,2019-07-27,Savings account,Silver
7907,70,MONTHLY ISSUANCE,2019-07-27,Savings account,Silver
2291,49,MONTHLY ISSUANCE,2019-07-27,NRI account,Silver
1900,27,MONTHLY ISSUANCE,2019-07-27,Savings account,Silver
3443,45,MONTHLY ISSUANCE,2019-07-26,NRI account,Silver
11027,32,WEEKLY ISSUANCE,2019-07-26,Savings account,Diamond
303,71,MONTHLY ISSUANCE,2019-07-25,Savings account,Silver
3932,74,MONTHLY ISSUANCE,2019-07-25,NRI account,Silver
2717,74,MONTHLY ISSUANCE,2019-07-25,Salary account,Silver
2983,42,MONTHLY ISSUANCE,2019-07-25,Savings account,Silver
1490,5,MONTHLY ISSUANCE,2019-07-25,NRI account,Silver
4320,61,MONTHLY ISSUANCE,2019-07-23,Savings account,Silver
6495,6,MONTHLY ISSUANCE,2019-07-23,Savings account,Silver
3511,70,MONTHLY ISSUANCE,2019-07-23,NRI account,Silver
378,68,MONTHLY ISSUANCE,2019-07-22,NRI account,Silver
1188,16,MONTHLY ISSUANCE,2019-07-22,NRI account,Silver
2652,1,MONTHLY ISSUANCE,2019-07-22,Savings account,Silver
3526,1,MONTHLY ISSUANCE,2019-07-22,Salary account,Silver
113,55,MONTHLY ISSUANCE,2019-07-22,Savings account,Silver
3733,33,MONTHLY ISSUANCE,2019-07-22,Salary account,Silver
683,74,MONTHLY ISSUANCE,2019-07-22,NRI account,Silver
3494,60,MONTHLY ISSUANCE,2019-07-22,NRI account,Silver
3518,9,MONTHLY ISSUANCE,2019-07-22,NRI account,Silver
7674,1,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
11123,39,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
1765,18,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
847,2,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
4618,3,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
3543,74,MONTHLY ISSUANCE,2019-07-21,Savings account,Silver
1471,1,MONTHLY ISSUANCE,2019-07-21,Salary account,Silver
3472,55,MONTHLY ISSUANCE,2019-07-21,NRI account,Silver
2407,1,MONTHLY ISSUANCE,2019-07-21,NRI account,Silver
1893,48,MONTHLY ISSUANCE,2019-07-20,Salary account,Silver
2882,44,MONTHLY ISSUANCE,2019-07-20,Salary account,Silver
5250,8,WEEKLY ISSUANCE,2019-07-20,NRI account,Diamond
2266,50,MONTHLY ISSUANCE,2019-07-19,Savings account,Silver
137,70,MONTHLY ISSUANCE,2019-07-19,NRI account,Silver
3562,50,MONTHLY ISSUANCE,2019-07-19,Savings account,Silver
9138,26,MONTHLY ISSUANCE,2019-07-18,NRI account,Silver
5837,5,MONTHLY ISSUANCE,2019-07-18,Salary account,Silver
971,12,MONTHLY ISSUANCE,2019-07-18,Savings account,Silver
81,74,MONTHLY ISSUANCE,2019-07-18,Salary account,Silver
4537,53,WEEKLY ISSUANCE,2019-07-18,NRI account,Diamond
4086,66,MONTHLY ISSUANCE,2019-07-17,Salary account,Silver
6461,50,MONTHLY ISSUANCE,2019-07-17,Savings account,Silver
110,36,MONTHLY ISSUANCE,2019-07-17,Salary account,Silver
526,67,MONTHLY ISSUANCE,2019-07-16,Savings account,Silver
571,72,MONTHLY ISSUANCE,2019-07-16,Savings account,Silver
3946,70,MONTHLY ISSUANCE,2019-07-16,NRI account,Silver
2573,4,MONTHLY ISSUANCE,2019-07-16,Salary account,Silver
593,48,MONTHLY ISSUANCE,2019-07-16,Savings account,Silver
869,16,MONTHLY ISSUANCE,2019-07-15,NRI account,Silver
2359,54,MONTHLY ISSUANCE,2019-07-14,NRI account,Silver
3726,54,MONTHLY ISSUANCE,2019-07-14,Savings account,Silver
584,31,MONTHLY ISSUANCE,2019-07-14,NRI account,Silver
392,1,MONTHLY ISSUANCE,2019-07-14,NRI account,Silver
3426,9,WEEKLY ISSUANCE,2019-07-13,Savings account,Diamond
3204,61,MONTHLY ISSUANCE,2019-07-13,Salary account,Silver
2887,76,MONTHLY ISSUANCE,2019-07-13,Salary account,Silver
2468,4,MONTHLY ISSUANCE,2019-07-13,Savings account,Silver
3350,74,MONTHLY ISSUANCE,2019-07-13,Savings account,Silver
858,52,MONTHLY ISSUANCE,2019-07-13,Savings account,Silver
2821,54,MONTHLY ISSUANCE,2019-07-12,Savings account,Silver
2112,44,MONTHLY ISSUANCE,2019-07-12,NRI account,Silver
2506,22,ISSUANCE AFTER TRANSACTION,2019-07-12,NRI account,Gold
1078,1,MONTHLY ISSUANCE,2019-07-12,NRI account,Silver
1895,35,MONTHLY ISSUANCE,2019-07-12,Salary account,Silver
2961,9,MONTHLY ISSUANCE,2019-07-12,Savings account,Silver
690,10,MONTHLY ISSUANCE,2019-07-11,Salary account,Silver
2945,6,MONTHLY ISSUANCE,2019-07-11,Savings account,Silver
573,1,WEEKLY ISSUANCE,2019-07-11,NRI account,Diamond
2131,70,MONTHLY ISSUANCE,2019-07-11,Salary account,Silver
2147,28,MONTHLY ISSUANCE,2019-07-10,Salary account,Silver
984,2,MONTHLY ISSUANCE,2019-07-10,Salary account,Silver
3848,20,MONTHLY ISSUANCE,2019-07-10,Salary account,Silver
2825,54,MONTHLY ISSUANCE,2019-07-10,NRI account,Silver
5602,19,ISSUANCE AFTER TRANSACTION,2019-07-10,Salary account,Gold
1094,35,MONTHLY ISSUANCE,2019-07-10,NRI account,Silver
413,18,MONTHLY ISSUANCE,2019-07-09,NRI account,Silver
3334,67,MONTHLY ISSUANCE,2019-07-09,NRI account,Silver
2625,48,WEEKLY ISSUANCE,2019-07-09,Salary account,Diamond
7733,19,WEEKLY ISSUANCE,2019-07-08,NRI account,Diamond
1758,21,MONTHLY ISSUANCE,2019-07-08,NRI account,Silver
9859,27,MONTHLY ISSUANCE,2019-07-08,Salary account,Silver
10711,36,MONTHLY ISSUANCE,2019-07-08,Savings account,Silver
725,70,MONTHLY ISSUANCE,2019-07-08,Salary account,Silver
1739,3,MONTHLY ISSUANCE,2019-07-08,Savings account,Silver
10202,70,MONTHLY ISSUANCE,2019-07-08,Salary account,Silver
506,67,MONTHLY ISSUANCE,2019-07-08,NRI account,Silver
955,59,MONTHLY ISSUANCE,2019-07-08,Salary account,Silver
932,20,MONTHLY ISSUANCE,2019-07-08,Salary account,Silver
1289,72,MONTHLY ISSUANCE,2019-07-07,NRI account,Silver
2445,52,MONTHLY ISSUANCE,2019-07-07,NRI account,Silver
2737,69,MONTHLY ISSUANCE,2019-07-06,Salary account,Silver
7101,54,MONTHLY ISSUANCE,2019-07-06,NRI account,Silver
313,73,MONTHLY ISSUANCE,2019-07-06,Salary account,Silver
2593,5,MONTHLY ISSUANCE,2019-07-06,Savings account,Silver
1232,48,MONTHLY ISSUANCE,2019-07-06,Salary account,Silver
2108,74,MONTHLY ISSUANCE,2019-07-06,Salary account,Silver
3694,70,MONTHLY ISSUANCE,2019-07-06,Savings account,Silver
1903,11,MONTHLY ISSUANCE,2019-07-05,NRI account,Silver
3153,2,MONTHLY ISSUANCE,2019-07-05,Savings account,Silver
265,19,MONTHLY ISSUANCE,2019-07-05,NRI account,Silver
2812,18,MONTHLY ISSUANCE,2019-07-05,Salary account,Silver
1609,41,MONTHLY ISSUANCE,2019-07-05,NRI account,Silver
2526,16,MONTHLY ISSUANCE,2019-07-04,NRI account,Silver
2604,68,MONTHLY ISSUANCE,2019-07-04,NRI account,Silver
5269,49,MONTHLY ISSUANCE,2019-07-04,Savings account,Silver
3563,1,MONTHLY ISSUANCE,2019-07-04,NRI account,Silver
3550,68,MONTHLY ISSUANCE,2019-07-04,Salary account,Silver
7033,75,MONTHLY ISSUANCE,2019-07-03,Salary account,Silver
88,31,MONTHLY ISSUANCE,2019-07-03,Savings account,Silver
1480,41,WEEKLY ISSUANCE,2019-07-03,Savings account,Diamond
3089,12,WEEKLY ISSUANCE,2019-07-02,Savings account,Diamond
7181,77,ISSUANCE AFTER TRANSACTION,2019-07-02,NRI account,Gold
1241,53,MONTHLY ISSUANCE,2019-07-02,Savings account,Silver
1004,70,MONTHLY ISSUANCE,2019-07-02,Salary account,Silver
2344,13,MONTHLY ISSUANCE,2019-07-02,NRI account,Silver
2530,74,MONTHLY ISSUANCE,2019-07-02,Savings account,Silver
170,59,MONTHLY ISSUANCE,2019-07-02,Savings account,Silver
2319,58,MONTHLY ISSUANCE,2019-07-02,Savings account,Silver
3864,33,MONTHLY ISSUANCE,2019-07-01,Savings account,Silver
1266,57,MONTHLY ISSUANCE,2019-07-01,NRI account,Silver
878,52,MONTHLY ISSUANCE,2019-06-29,Savings account,Silver
1007,1,MONTHLY ISSUANCE,2019-06-28,Salary account,Silver
4379,44,MONTHLY ISSUANCE,2019-06-28,NRI account,Silver
2950,62,MONTHLY ISSUANCE,2019-06-28,Savings account,Silver
3793,5,MONTHLY ISSUANCE,2019-06-28,Salary account,Silver
3588,33,MONTHLY ISSUANCE,2019-06-28,NRI account,Silver
3573,59,MONTHLY ISSUANCE,2019-06-27,Salary account,Silver
3149,57,MONTHLY ISSUANCE,2019-06-27,Savings account,Silver
1275,32,MONTHLY ISSUANCE,2019-06-26,NRI account,Silver
1087,55,MONTHLY ISSUANCE,2019-06-26,Savings account,Silver
1396,46,MONTHLY ISSUANCE,2019-06-26,Savings account,Silver
2295,57,MONTHLY ISSUANCE,2019-06-25,NRI account,Silver
