Date,Region,ProductID,SalesAmount,CustomerID
2022-09-26,West,354,58399,1301
2022-06-02,South,361,47506,1910
2023-07-03,South,22,60983,1858
2023-04-07,North,373,70819,1586
2023-10-14,South,461,28210,1712
2023-02-28,East,214,11441,1051
2024-02-16,North,340,38229,1060
2023-06-16,North,249,36838,1065
2023-04-09,West,23,63460,1288
2024-06-10,North,489,94444,1142
2024-07-08,South,475,23473,1093
2021-12-03,East,287,31190,1301
2022-01-12,West,105,82818,1469
2023-08-08,West,460,7704,1318
2024-01-25,South,307,74909,1191
2022-06-02,West,67,32104,1273
2024-07-04,East,253,72060,1422
2023-06-24,West,444,23665,1081
2024-07-11,East,237,52271,1259
2024-03-20,West,220,99919,1153
2024-06-15,West,59,99246,1750
2023-11-23,North,334,43663,1886
2022-06-06,South,43,24802,1810
2024-11-13,North,107,40921,1419
2023-11-27,South,447,2395,1228
2023-04-12,North,387,41663,1112
2023-04-27,South,262,55884,1604
2023-08-23,West,489,55216,1787
2023-05-29,North,437,38098,1128
2024-03-16,North,471,79947,1730
2023-08-17,East,333,21557,1960
2023-09-21,West,149,22602,1338
2023-07-07,South,457,19565,1293
2022-11-30,North,433,8060,1689
2023-01-14,North,434,49657,1449
2023-08-06,South,416,5384,1374
2022-10-31,North,237,41420,1301
2024-08-31,North,43,9644,1180
2024-06-28,West,432,25499,1252
2022-08-05,North,423,61631,1150
2021-12-15,East,134,48488,1355
2023-10-08,South,75,38709,1573
2023-12-08,South,309,5838,1741
2022-02-17,East,444,71390,1806
2022-01-11,North,271,3466,1287
2022-10-30,South,500,55466,1076
2024-08-31,South,129,49832,1025
2024-01-20,North,426,61719,1922
2022-07-23,West,42,49159,1756
2024-06-14,North,136,73678,1401
2023-10-18,North,420,66406,1386
2023-12-05,South,354,46430,1873
2022-09-30,North,449,71259,1754
2023-02-24,South,48,53322,1943
2024-11-08,East,17,52548,1767
2024-08-14,North,499,3484,1698
2022-02-25,South,42,11641,1288
2022-07-21,South,317,48247,1790
2023-07-16,West,208,5300,1063
2022-01-27,North,321,29339,1614
2022-08-06,North,328,29394,1703
2022-07-03,West,28,16293,1623
2024-11-12,North,197,2806,1199
2022-11-04,West,339,7551,1856
2022-12-05,East,82,79291,1679
2024-07-18,South,178,47002,1130
2022-09-14,North,218,41888,1148
2023-09-22,East,425,97240,1875
2022-08-03,East,123,12693,1584
2023-09-02,East,346,29318,1769
2022-01-11,West,203,45152,1491
2024-10-03,North,457,4729,1253
2021-12-22,West,226,88516,1479
2022-11-25,South,371,39787,1949
2024-10-28,West,3,28188,1520
2022-10-29,East,489,33128,1723
2022-10-17,West,132,69334,1662
2022-08-19,West,268,9711,1551
2022-12-29,East,70,41864,1202
2022-03-05,West,129,58555,1410
2023-03-11,West,274,87783,1943
2022-09-19,North,383,51721,1318
2022-12-28,North,121,81925,1800
2024-10-20,West,259,89603,1623
2024-05-15,West,242,91297,1376
2024-04-15,East,273,62424,1986
2023-03-21,North,130,78184,1180
2022-07-03,East,475,61541,1389
2024-06-22,West,495,43033,1269
2022-05-07,East,434,52386,1572
2022-04-30,North,205,39284,1880
2024-06-19,North,452,23722,1835
2022-03-02,North,86,43206,1124
2023-08-16,West,24,18826,1265
2022-07-20,West,79,91676,1421
2023-09-11,South,14,6753,1604
2024-09-23,North,71,82082,1530
2024-11-08,South,181,65107,1954
2023-08-12,West,366,13630,1176
2024-03-11,West,323,50870,1330
2022-05-18,North,381,25367,1334
2022-10-04,West,392,30602,1343
2022-11-13,South,7,80645,1045
2024-09-25,East,418,83265,1854
2023-08-06,East,52,31430,1022
2023-08-22,South,138,47926,1932
2022-03-10,West,221,30666,1667
2022-01-17,North,85,13465,1748
2022-03-16,North,257,24145,1284
2022-01-31,East,31,22372,1839
2023-09-12,North,53,45822,1428
2021-12-28,South,153,65975,1081
2023-09-03,South,396,49409,1112
2023-08-27,East,488,65811,1995
2022-04-04,West,484,88933,1341
2024-06-04,North,466,71792,1231
2024-01-26,East,321,84742,1055
2023-01-11,West,53,64507,1241
2024-08-11,West,47,59078,1566
2022-09-20,South,339,97553,1959
2024-05-02,South,341,61426,1255
2022-06-08,North,69,11738,1928
2023-08-06,South,281,19541,1763
2022-05-12,North,193,65802,1051
2022-12-08,West,226,36040,1381
2023-01-22,South,375,72737,1898
2024-01-21,North,342,38326,1892
2021-12-04,West,342,81419,1541
2023-12-29,East,154,41618,1090
2024-02-22,North,22,96891,1382
2024-10-23,West,350,10525,1616
2023-04-16,West,366,92955,1275
2022-05-04,North,320,91042,1149
2023-08-21,West,2,91762,1520
2024-10-05,East,380,36320,1666
2023-08-15,South,144,53550,1891
2024-06-09,North,231,73315,1653
2022-04-13,East,34,60214,1741
2024-04-02,North,197,58206,1847
2022-08-27,West,421,54437,1413
2022-08-17,West,254,35235,1855
2023-03-08,South,244,37120,1067
2022-12-24,West,157,70299,1712
2024-02-01,West,210,3613,1087
2023-03-20,South,266,77408,1689
2024-07-26,North,352,3832,1287
2021-12-19,West,298,4845,1242
2024-10-25,West,276,65404,1859
2022-01-09,East,371,94494,1776
2022-08-18,North,4,50809,1137
2024-04-07,South,93,37261,1633
2022-06-04,South,332,74175,1544
2024-05-14,North,79,31878,1911
2023-11-22,North,454,84697,1690
2024-10-31,West,189,46228,1785
2024-11-23,West,81,76375,1852
2024-08-03,North,238,94412,1588
2024-09-09,North,340,62611,1291
2022-09-12,East,399,82954,1026
2022-08-10,West,471,3610,1376
2024-04-19,South,369,1995,1895
2023-06-26,East,174,99530,1133
2023-08-09,North,228,20290,1495
2023-11-20,South,422,88833,1645
2022-11-05,West,148,99969,1390
2023-05-30,West,393,15066,1138
2023-10-02,West,168,94512,1565
2024-08-23,South,389,3129,1859
2024-06-20,East,350,22037,1296
2022-04-19,South,54,55120,1323
2022-05-10,North,498,4146,1545
2022-07-03,West,474,46146,1574
2024-05-10,West,406,13346,1439
2023-10-17,North,114,81671,1080
2023-01-15,South,12,61430,1686
2023-05-23,North,481,14060,1041
2023-04-28,East,416,57816,1193
2022-04-11,East,256,16235,1782
2023-03-24,East,227,49647,1235
2023-02-13,North,182,23496,1789
2024-08-25,West,456,23375,1412
2023-10-17,East,285,75901,1894
2024-05-22,South,136,86197,1788
2024-09-25,East,205,32577,1145
2024-05-16,South,269,4755,1822
2022-01-21,South,15,3330,1288
2023-01-04,West,459,85590,1307
2022-02-07,North,407,31045,1198
2024-01-03,West,177,74334,1264
2023-08-07,North,301,80096,1708
2024-04-12,North,288,95437,1153
2023-05-14,South,141,11155,1596
2022-04-19,South,121,77112,1991
2023-05-29,West,238,69414,1591
2023-12-03,South,109,11621,1597
2023-11-18,West,499,67452,1223
2022-05-16,South,467,92688,1268
2024-11-12,South,23,2069,1410
2022-11-21,West,115,69085,1415
2024-07-02,North,100,96531,1844
2021-12-13,East,375,58196,1553
2022-03-10,South,499,42327,1296
2023-12-26,South,321,17401,1119
2024-02-12,East,328,38898,1924
2024-07-10,East,465,66,1703
2022-08-12,East,222,22204,1771
2024-03-11,West,20,28042,1022
2022-10-30,North,10,65358,1479
2023-07-11,North,176,77240,1357
2023-04-19,East,158,48025,1810
2024-05-02,North,462,77438,1514
2022-05-27,North,141,16611,1809
2024-09-25,East,480,47149,1903
2024-02-08,North,177,5322,1933
2023-04-08,South,294,89849,1168
2024-06-05,South,9,75541,1132
2021-12-10,South,62,13923,1766
2022-03-03,South,345,61940,1646
2023-02-19,West,336,35682,1582
2022-05-28,East,335,6926,1164
2024-10-29,North,322,37753,1331
2022-09-20,North,15,5104,1842
2023-06-24,North,109,83791,1533
2022-01-17,North,397,74315,1681
2023-01-16,South,486,21211,1852
2022-10-18,South,410,33273,1680
2022-02-03,North,384,68080,1437
2023-03-11,North,412,53905,1820
2022-03-11,North,157,21820,1268
2024-06-14,West,47,6547,1690
2022-03-15,West,95,83273,1386
2023-09-11,East,123,80194,1344
2023-09-28,East,27,2703,1851
2023-11-03,East,55,7299,1067
2024-10-31,West,418,85046,1212
2023-03-17,North,466,75853,1163
2022-03-17,North,75,14,1634
2022-02-16,West,323,2471,1542
2024-04-30,South,157,6164,1830
2024-11-23,South,221,86119,1432
2024-01-28,North,494,67812,1423
2024-04-22,South,295,7328,1348
2023-03-25,West,346,97475,1491
2023-07-23,East,363,20801,1676
2023-03-30,West,71,95254,1122
2022-09-30,North,69,84259,1708
2023-03-30,North,141,57953,1385
2023-10-18,West,78,27125,1252
2022-10-01,East,414,88974,1520
2022-05-22,East,280,2552,1273
2022-05-11,West,254,36667,1812
2022-07-09,North,164,55087,1467
2024-07-25,North,427,66610,1818
2024-04-01,East,222,18840,1426
2024-04-30,West,481,208,1490
2022-02-12,East,200,24601,1982
2024-05-18,East,158,75595,1359
2024-06-29,South,219,17837,1413
2024-06-24,West,371,40730,1705
2022-03-10,South,337,31330,1977
2023-06-22,South,50,94147,1456
2022-06-18,North,265,55555,1862
2022-10-01,South,372,23347,1880
2022-01-10,West,484,21703,1837
2024-06-24,West,165,27633,1707
2024-06-29,East,220,32123,1049
2023-04-28,West,72,86423,1584
2023-08-18,East,343,43120,1176
2022-06-12,North,475,99845,1967
2024-08-21,North,111,96153,1737
2023-02-10,West,93,27567,1696
2022-05-03,South,335,52759,1695
2024-05-26,East,135,57100,1525
2023-01-10,East,276,69362,1425
2023-12-15,East,312,49222,1656
2023-11-18,East,164,27680,1013
2024-08-18,South,170,66946,1261
2023-08-01,North,342,93414,1469
2024-04-20,North,217,84548,1516
2022-09-27,East,223,27307,1091
2021-12-16,South,312,98093,1583
2023-02-07,South,267,66685,1845
2024-01-18,West,53,78926,1759
2023-11-25,East,389,96879,1954
2022-08-12,East,406,15225,1713
2022-01-14,South,27,68659,1600
2023-09-26,West,215,42250,1479
2023-11-24,South,233,95826,1462
2023-06-11,North,273,6029,1649
2023-02-04,West,195,88158,1544
2024-08-03,West,279,72529,1312
2024-06-13,South,48,35948,1208
2024-10-05,East,144,32365,1234
2022-02-19,West,140,78826,1318
2024-02-04,North,386,60418,1490
2022-02-12,South,248,29237,1556
2022-11-24,North,226,66257,1306
2023-11-09,South,425,88444,1407
2023-08-31,South,32,44930,1124
2023-05-21,East,151,26304,1451
2024-06-20,East,240,20929,1491
2023-11-17,North,392,27919,1821
2023-11-26,East,281,64574,1401
2022-07-08,East,234,62774,1194
2022-05-19,West,347,3150,1902
2024-10-26,South,33,29046,1883
2024-07-18,East,159,76714,1696
2022-10-17,South,205,30491,1215
2023-04-16,West,403,83476,1997
2022-05-04,North,27,29287,1161
2022-08-13,North,250,50243,1526
2022-03-08,South,258,7759,1215
2022-03-11,North,438,87167,1401
2022-04-15,East,138,78941,1327
2023-03-09,West,135,40425,1946
2022-02-12,North,66,11986,1140
2023-10-09,East,332,77989,1632
2024-05-27,West,91,52571,1333
2022-05-27,South,40,72828,1921
2022-09-16,North,346,34397,1525
2023-10-09,East,91,69033,1169
2022-11-03,East,289,4644,1657
2023-06-17,West,477,60007,1433
2022-10-10,West,441,79339,1608
2022-07-01,East,127,93190,1794
2022-11-29,South,319,6670,1399
2023-10-22,South,306,84409,1685
2022-09-30,North,479,87211,1825
2022-03-15,West,402,57360,1383
2023-12-10,East,33,98818,1657
2023-03-27,West,108,48,1308
2024-03-13,North,189,2626,1645
2022-03-12,West,432,78175,1477
2023-02-27,South,333,39215,1032
2022-08-20,East,119,81300,1404
2024-06-09,East,139,68255,1305
2022-06-23,West,53,23055,1814
2024-03-13,North,270,26937,1551
2023-01-18,North,98,17061,1651
2024-04-16,South,490,17774,1415
2022-11-22,North,304,32123,1887
2022-04-01,South,81,555,1069
2022-07-29,South,419,11126,1092
2022-12-16,South,457,70648,1821
2022-05-19,East,463,77048,1408
2023-10-04,North,455,70664,1391
2024-09-12,South,86,23169,1877
2023-10-18,North,267,27557,1329
2023-05-07,North,177,3904,1540
2024-04-30,South,10,67031,1064
2022-09-08,East,347,34121,1174
2023-02-23,East,487,81659,1811
2022-08-16,East,252,98831,1697
2023-11-10,South,3,41626,1084
2024-09-14,North,268,20772,1214
2022-12-02,West,304,92954,1481
2023-01-11,North,338,45109,1519
2022-01-07,East,131,19147,1899
2024-11-16,South,160,8957,1983
2024-03-24,South,270,56174,1844
2024-07-06,West,170,44103,1404
2024-11-29,North,88,66283,1781
2022-04-26,North,192,77699,1235
2024-08-29,North,279,76471,1958
2024-02-13,East,100,24268,1142
2023-06-11,North,286,26071,1326
2024-08-21,West,129,89501,1388
2022-12-04,East,199,33216,1482
2024-06-26,East,172,56644,1769
2023-12-30,North,270,56171,1837
2023-05-07,East,216,44803,1729
2022-11-08,East,289,72762,1474
2024-04-28,North,121,53625,1461
2023-06-08,North,340,7053,1380
2022-03-12,West,363,58680,1921
2022-06-14,West,184,86967,1961
2023-04-18,South,87,79952,1272
2023-09-17,West,407,46302,1629
2022-04-10,South,55,77463,1680
2024-10-24,East,376,9549,1936
2022-01-26,West,281,25411,1545
2024-04-27,South,261,19213,1742
2023-10-26,East,184,66838,1294
2022-10-14,South,349,5979,1467
2024-06-16,East,137,93611,1059
2023-08-05,North,128,89252,1775
2022-11-26,North,88,93759,1072
2023-04-04,North,87,87361,1682
2021-12-07,South,433,65072,1130
2024-05-12,North,235,88213,1368
2023-04-17,West,378,32762,1014
2021-12-08,West,450,23402,1489
2022-04-21,East,412,53354,1334
2024-03-22,West,498,56929,1994
2023-04-13,South,26,79320,1910
2023-12-18,West,170,23043,1976
2021-12-16,West,312,51513,1690
2023-03-03,South,156,32958,1941
2024-01-21,North,470,307,1869
2024-02-12,North,97,48758,1360
2022-12-14,South,134,95746,1999
2023-12-18,South,370,44021,1629
2023-03-26,South,281,43036,1801
2023-01-13,South,217,14403,1013
2022-08-07,East,119,18531,1381
2023-08-25,East,393,74532,1062
2022-09-13,North,439,41942,1128
2024-03-03,West,227,39108,1022
2023-09-17,South,211,81268,1993
2022-11-26,West,261,97716,1518
2024-10-12,South,209,70327,1903
2022-08-09,West,397,74826,1927
2023-02-10,West,243,39586,1477
2023-05-30,West,41,52546,1839
2023-01-11,North,477,26548,1454
2024-06-12,West,460,9074,1725
2022-10-25,West,26,43670,1629
2022-12-19,West,163,95332,1844
2023-04-11,West,217,88426,1645
2023-12-17,East,105,87729,1266
2022-10-09,South,377,7319,1607
2023-11-24,South,474,76640,1150
2023-06-27,East,31,58731,1958
2023-11-02,North,435,88693,1268
2023-10-11,North,77,50996,1666
2023-11-20,South,247,25090,1377
2022-03-23,South,490,74954,1779
2022-01-30,West,304,82715,1460
2023-10-07,East,233,35168,1041
2022-07-11,East,179,40704,1472
2023-12-07,North,166,45596,1154
2024-04-15,West,116,64610,1470
2024-08-09,West,20,23227,1310
2023-12-21,East,131,95423,1833
2022-06-24,West,386,92251,1407
2022-10-07,North,297,48751,1740
2022-10-14,South,476,88916,1941
2023-11-16,North,221,28020,1473
2024-11-29,South,293,7457,1426
2022-12-24,North,231,46308,1022
2023-06-28,South,37,62942,1517
2023-03-03,East,190,8585,1701
2023-08-30,North,230,50296,1170
2022-08-30,South,37,71198,1516
2022-03-31,North,386,13375,1940
2023-03-15,East,294,25148,1670
2023-12-17,East,82,4240,1167
2023-11-06,South,115,71052,1737
2022-04-08,South,407,62202,1847
2022-02-06,North,236,35017,1456
2023-09-25,East,167,39577,1757
2022-09-14,South,131,82005,1115
2024-11-01,East,409,22731,1383
2023-06-27,East,345,49215,1073
2023-11-06,North,422,58078,1308
2022-08-31,North,164,90311,1797
2024-02-25,West,281,96523,1034
2023-07-07,East,283,53270,1746
2023-01-20,North,60,19439,1673
2023-11-18,South,177,2331,1753
2022-08-27,South,230,27976,1648
2021-12-09,South,392,87672,1520
2022-08-18,West,314,64864,1134
2024-10-09,West,86,44802,1190
2024-02-06,West,269,5364,1600
2024-11-15,East,360,81376,1581
2024-06-23,East,133,25996,1905
2024-05-31,South,459,48859,1402
2023-03-18,East,271,8243,1064
2022-08-04,South,54,11966,1777
2023-11-10,West,353,20189,1156
2023-08-24,West,313,11495,1066
2022-10-04,South,88,30025,1049
2023-04-21,West,194,69483,1879
2023-08-09,North,176,29001,1279
2022-03-29,North,275,20879,1755
2023-01-25,East,379,29544,1392
2024-01-06,South,373,39570,1378
2024-08-02,West,367,51703,1026
2024-07-18,East,429,23541,1315
2024-11-14,North,281,7693,1125
2024-09-10,West,418,69581,1862
2024-09-13,South,343,92552,1473
2024-09-24,North,456,87143,1416
2022-09-11,East,413,90595,1282
2023-10-16,North,287,27094,1855
2023-04-11,South,312,17538,1463
2023-05-24,East,349,72750,1269
2024-05-30,South,365,82722,1070
2022-11-16,West,196,43944,1407
2022-03-16,East,90,863,1876
2024-06-13,South,130,61970,1718
2024-08-23,South,346,52438,1512
2023-09-14,South,491,16048,1093
2024-11-20,South,254,38752,1855
2023-04-22,West,492,39095,1687
2023-07-13,North,499,77923,1293
2023-07-07,North,363,11653,1213
2024-02-15,South,97,77621,1423
2024-03-26,South,351,56394,1882
2023-01-01,North,40,57891,1255
2024-04-17,South,436,17778,1850
2023-09-19,West,279,7506,1266
2022-02-23,East,241,35048,1955
2024-09-05,East,453,98417,1998
2024-09-27,East,384,78692,1776
2023-11-25,East,482,28380,1977
2024-01-14,South,165,20281,1591
2024-04-29,South,464,30578,1826
2024-08-04,North,309,28173,1787
2024-05-22,South,325,17107,1590
2023-05-16,East,161,43353,1076
2022-11-25,North,270,44203,1738
2024-07-06,North,246,60147,1750
2022-11-30,South,13,54296,1645
2024-02-13,North,279,10586,1535
2024-10-28,West,343,74394,1214
2022-12-26,East,121,12794,1046
2023-06-23,South,248,64796,1039
2023-05-05,North,444,95841,1478
2022-11-23,West,281,10459,1004
2023-09-11,North,159,22987,1336
2023-11-30,South,355,35798,1807
2024-01-20,South,154,95861,1396
2023-08-15,West,277,47009,1188
2023-03-06,East,42,34094,1206
2023-04-09,East,71,45995,1465
2023-08-14,South,310,68814,1766
2021-12-29,East,349,4839,1508
2023-07-10,West,84,19671,1544
2021-12-31,South,288,21475,1131
2024-04-10,West,192,46693,1975
2022-12-13,North,67,18486,1421
2022-07-24,East,27,40016,1372
2023-01-05,East,401,93838,1144
2024-09-15,East,5,9108,1315
2024-09-25,West,189,71691,1891
2022-01-17,East,99,9569,1249
2022-08-28,West,42,59787,1456
2022-06-06,East,36,3906,1435
2023-11-04,North,270,93986,1191
2024-05-18,North,213,91273,1307
2022-08-14,South,470,12123,1455
2022-09-13,North,326,89938,1694
2023-09-08,South,362,3487,1996
2022-04-27,South,170,50635,1982
2024-02-15,South,217,41717,1663
2023-03-23,West,491,89617,1799
2022-09-04,North,491,4385,1960
2022-11-30,East,497,9351,1509
2024-06-26,South,112,63159,1033
2024-07-20,South,237,10316,1216
2023-06-24,North,149,81154,1248
2022-06-15,South,313,77917,1981
2023-01-27,North,106,74325,1805
2022-05-15,East,495,53315,1527
2024-05-07,West,411,58534,1134
2023-02-09,West,334,64313,1663
2023-12-27,South,388,40959,1587
2023-02-03,North,231,44345,1509
2022-11-10,North,244,34370,1324
2024-11-27,North,432,31302,1479
2022-06-09,North,86,74528,1856
2023-07-05,South,432,6951,1854
2024-07-25,East,46,35868,1983
2022-01-15,North,247,27585,1151
2022-11-05,West,13,6412,1933
2022-01-02,East,134,85804,1031
2023-01-11,West,317,24289,1046
2024-02-18,West,120,46162,1235
2023-03-27,North,366,58680,1177
2023-05-27,South,311,33142,1224
2024-11-14,East,341,51376,1519
2022-03-06,West,177,36530,1986
2022-11-06,South,467,94175,1183
2022-12-04,West,452,98197,1356
2023-11-09,North,97,27508,1427
2022-05-02,West,35,52482,1085
2024-09-01,West,485,69418,1807
2023-07-07,West,297,21767,1896
2024-02-18,South,394,97689,1087
2023-10-10,North,257,95331,1844
2022-05-13,South,252,25787,1625
2021-12-12,East,138,29636,1733
2022-06-08,East,344,3928,1409
2024-04-06,West,284,77399,1440
2022-12-29,South,211,41385,1645
2022-10-23,North,389,17303,1285
2024-03-05,East,266,65116,1286
2023-12-22,North,62,93601,1641
2022-02-27,West,16,911,1089
2024-07-14,North,27,60469,1719
2024-03-05,North,197,22918,1852
2022-06-01,East,247,44611,1495
2023-05-08,North,129,84177,1641
2022-05-16,West,266,43105,1300
2022-12-05,East,82,39096,1482
2023-05-09,South,129,62953,1091
2024-03-03,South,320,15533,1004
2022-05-18,East,142,11965,1972
2022-07-02,East,89,18206,1642
2024-10-14,North,322,59450,1886
2024-06-18,South,81,75065,1522
2022-08-20,West,373,4667,1434
2022-03-26,North,279,76398,1649
2024-04-18,South,197,32535,1955
2022-06-30,East,344,37383,1256
2022-01-14,West,354,36392,1916
2022-05-21,South,42,90132,1349
2022-03-29,North,232,62743,1288
2022-11-02,North,484,4571,1318
2022-07-24,West,327,78164,1489
2023-07-04,North,396,47917,1018
2023-06-28,South,218,8382,1935
2023-02-25,North,246,6244,1272
2023-05-07,East,3,47738,1060
2022-07-25,North,288,89437,1505
2024-04-21,South,446,23223,1180
2022-03-25,East,55,74658,1119
2023-10-21,East,263,99017,1433
2023-04-27,West,247,24205,1967
2023-05-02,West,439,90451,1287
