sale_id,sale_date,product_id,region_id,quantity_sold,sale_amount
2793,2021-07-03,50,7,14,77.75
2794,2023-08-27,81,7,5,311.24
2795,2021-09-19,95,4,2,380.89
2796,2023-01-02,12,3,11,143.44
2797,2019-08-30,23,8,3,267.67
2798,2020-08-03,54,7,16,388.4
2799,2020-11-17,69,4,16,386.08
2800,2023-05-04,100,4,9,330.37
2801,2020-04-27,59,1,13,48.61
2802,2022-02-05,36,7,10,34.82
2803,2022-06-03,3,1,17,200.34
2804,2020-11-03,58,10,17,23.08
2805,2020-09-22,88,10,10,453.03
2806,2020-10-22,55,4,8,19.87
2807,2020-10-23,57,3,7,24.51
2808,2022-12-26,17,3,14,91.01
2809,2021-03-15,39,1,18,317.24
2810,2023-08-06,90,4,19,275.36
2811,2020-02-23,68,1,18,333.15
2812,2021-09-14,55,8,14,447.84
2813,2023-01-18,45,1,10,232.92
2814,2022-03-29,76,6,1,31.5
2815,2023-03-27,1,7,9,384.11
2816,2020-10-11,21,10,18,407.86
2817,2021-08-26,83,2,13,34.45
2818,2020-08-12,21,4,17,129.0
2819,2022-01-05,52,3,16,387.59
2820,2020-05-23,82,9,11,194.32
2821,2020-03-16,43,7,9,241.6
2822,2022-07-01,52,2,7,413.36
2823,2021-07-09,67,6,1,56.36
2824,2021-02-08,44,9,9,341.87
2825,2022-09-05,32,3,10,115.34
2826,2024-01-01,10,6,16,40.7
2827,2019-09-20,64,3,18,334.62
2828,2023-06-09,79,3,14,69.49
2829,2023-08-09,69,4,11,376.03
2830,2023-04-27,68,9,4,109.33
2831,2022-10-29,28,8,19,33.77
2832,2020-09-28,53,1,13,58.66
2833,2022-04-05,51,1,1,422.22
2834,2023-11-12,53,7,19,191.77
2835,2020-04-03,4,3,15,158.11
2836,2021-09-25,79,7,15,250.69
2837,2022-07-27,17,9,11,320.14
2838,2020-11-30,67,3,5,28.18
2839,2019-10-29,74,3,10,450.11
2840,2023-04-04,47,2,18,479.66
2841,2023-05-23,56,10,7,214.48
2842,2022-05-26,23,1,1,212.19
2843,2022-01-30,18,9,3,440.49
2844,2020-07-07,1,6,1,220.36
2845,2019-10-15,35,6,17,429.53
2846,2022-04-05,64,8,15,23.89
2847,2020-09-12,58,5,5,249.93
2848,2021-10-02,95,9,16,476.69
2849,2019-02-05,59,5,12,133.87
2850,2021-01-13,1,2,19,140.42
2851,2023-10-31,3,6,14,318.76
2852,2019-12-19,67,9,3,463.83
2853,2023-08-27,37,3,19,107.38
2854,2019-03-14,83,10,1,461.61
2855,2020-10-09,29,4,1,334.87
2856,2022-10-08,89,10,10,496.59
2857,2021-12-29,33,8,3,370.86
2858,2020-02-29,100,6,13,337.22
2859,2021-09-25,61,7,6,409.3
2860,2020-12-08,93,7,11,95.82
2861,2023-12-10,90,4,6,473.53
2862,2020-07-14,4,6,3,91.14
2863,2021-04-07,14,9,16,22.58
2864,2023-07-24,91,3,9,351.95
2865,2021-08-13,33,8,8,100.45
2866,2020-05-31,22,7,3,381.79
2867,2020-03-03,48,4,5,399.57
2868,2023-04-12,3,10,14,125.98
2869,2019-06-09,87,3,5,52.49
2870,2019-05-29,85,7,19,255.4
2871,2021-02-14,23,10,5,446.21
2872,2022-06-07,68,9,2,425.17
2873,2023-10-02,21,10,7,67.37
2874,2023-05-05,43,3,1,482.74
2875,2019-03-08,95,10,18,139.34
2876,2021-10-10,85,9,10,181.2
2877,2020-01-16,26,8,6,83.03
2878,2019-02-27,41,3,7,195.12
2879,2022-07-06,99,8,12,321.46
2880,2019-12-08,38,4,18,257.98
2881,2022-02-27,88,6,11,415.49
2882,2020-12-27,11,10,19,324.24
2883,2022-04-10,29,2,4,139.14
2884,2021-02-08,60,8,19,283.14
2885,2020-09-05,67,9,13,41.45
2886,2022-05-17,65,7,19,294.59
2887,2024-01-01,61,8,2,200.94
2888,2019-12-20,19,7,9,58.22
2889,2023-02-03,46,10,8,160.66
2890,2023-12-27,49,4,14,450.06
2891,2019-04-26,22,1,9,297.16
2892,2022-07-11,78,3,13,452.6
2893,2020-10-23,57,7,18,211.29
2894,2023-01-05,14,7,6,489.67
2895,2023-04-21,44,3,3,186.41
2896,2020-03-28,16,1,10,380.83
2897,2023-02-09,97,10,10,159.65
2898,2019-10-14,77,9,10,61.94
2899,2022-08-19,12,6,9,418.2
2900,2021-10-13,55,7,12,383.66
2901,2019-11-07,51,1,8,412.11
2902,2019-07-27,39,1,9,156.85
2903,2020-09-09,33,4,17,354.79
2904,2020-03-21,33,7,8,117.76
2905,2020-10-31,29,8,18,15.54
2906,2020-09-24,69,10,17,434.58
2907,2019-02-24,70,9,6,266.53
2908,2021-06-30,31,1,10,491.99
2909,2021-11-01,80,4,1,198.67
2910,2020-10-18,31,4,1,478.87
2911,2022-11-24,89,3,9,311.38
2912,2023-07-30,46,7,3,260.98
2913,2021-09-06,97,1,6,158.38
2914,2020-05-29,77,9,7,414.39
2915,2023-08-07,52,8,9,416.11
2916,2023-04-15,10,2,5,214.3
2917,2019-08-25,88,2,16,366.37
2918,2022-07-26,74,8,2,229.15
2919,2019-12-14,41,1,3,372.43
2920,2020-09-18,95,7,3,497.15
2921,2022-02-01,77,9,10,138.62
2922,2020-09-21,3,3,3,320.69
2923,2023-03-21,59,7,15,196.14
2924,2022-06-25,52,6,14,278.7
2925,2019-12-30,34,7,4,438.33
2926,2019-11-17,49,7,10,180.31
2927,2023-07-15,28,10,11,45.47
2928,2019-10-13,83,1,11,401.48
2929,2019-05-29,87,3,8,281.96
2930,2022-01-12,96,10,9,230.21
2931,2020-02-10,13,1,8,99.83
2932,2021-09-04,97,5,12,55.5
2933,2020-03-31,98,3,17,146.58
2934,2023-11-02,97,1,15,362.26
2935,2021-03-10,69,2,19,211.77
2936,2022-03-30,67,10,6,289.41
2937,2021-10-09,61,5,5,50.2
2938,2021-02-22,60,3,8,70.39
2939,2020-04-04,71,6,18,15.54
2940,2023-04-23,24,9,15,339.91
2941,2023-03-04,63,6,3,139.58
2942,2021-01-07,86,2,14,483.79
2943,2020-05-23,61,2,15,161.14
2944,2023-08-05,23,8,13,188.17
2945,2020-04-25,30,8,9,240.05
2946,2023-08-14,60,6,17,166.38
2947,2019-04-24,18,10,19,410.55
2948,2021-01-18,96,7,4,439.34
2949,2023-05-21,56,1,10,15.41
2950,2019-12-27,53,9,3,330.78
2951,2019-12-07,7,5,19,346.18
2952,2021-02-08,97,9,9,481.1
2953,2021-01-30,69,2,5,191.5
2954,2021-08-26,92,8,14,105.69
2955,2020-03-24,72,7,7,265.08
2956,2021-04-14,79,4,6,229.3
2957,2022-04-18,52,3,8,397.95
2958,2023-09-22,4,4,2,452.95
2959,2022-12-01,34,4,14,52.49
2960,2023-08-17,69,10,7,424.82
2961,2022-05-04,33,10,3,455.4
2962,2023-01-29,69,8,6,462.83
2963,2019-11-07,38,4,14,384.51
2964,2019-09-19,98,5,12,373.62
2965,2022-12-13,26,2,18,17.3
2966,2020-02-10,1,4,12,460.89
2967,2019-05-23,4,7,7,182.24
2968,2019-12-08,39,3,5,30.15
2969,2022-09-01,54,1,12,212.36
2970,2022-01-29,90,8,9,369.1
2971,2019-09-01,33,8,11,226.56
2972,2020-05-04,33,6,4,381.43
2973,2019-01-12,72,7,14,259.61
2974,2022-06-16,20,10,12,156.72
2975,2020-07-14,16,2,18,109.43
2976,2019-02-11,21,5,7,216.34
2977,2020-11-08,45,7,1,27.54
2978,2020-08-16,90,9,13,217.05
2979,2022-12-23,87,1,16,43.62
2980,2024-01-01,82,3,5,439.73
2981,2022-03-27,62,6,19,291.99
2982,2022-05-24,31,7,9,326.56
2983,2023-08-21,42,6,9,151.54
2984,2023-01-25,12,1,12,120.65
2985,2019-05-14,65,4,18,356.87
2986,2021-12-26,73,6,10,339.07
2987,2021-10-27,3,8,17,70.11
2988,2021-08-05,90,10,19,126.93
2989,2023-03-30,9,4,11,473.82
2990,2019-03-14,51,7,16,159.05
2991,2020-02-03,16,3,8,22.66
2992,2022-11-29,88,8,15,41.25
2993,2023-08-26,78,1,11,389.99
2994,2020-07-31,3,4,7,381.01
2995,2021-05-08,98,8,2,197.1
2996,2019-05-10,97,10,19,85.07
2997,2021-07-19,24,4,9,254.07
2998,2023-01-29,73,2,18,172.63
2999,2022-05-14,13,2,13,193.24
3000,2023-12-17,2,4,1,137.88
3001,2023-11-27,71,4,19,40.8
3002,2019-09-23,21,2,13,397.67
3003,2023-04-10,19,7,14,312.93
3004,2021-03-03,89,6,17,418.97
3005,2019-09-10,47,3,1,256.57
3006,2021-04-01,22,8,5,492.64
3007,2022-08-05,75,8,14,481.64
3008,2019-06-13,33,1,18,143.17
3009,2019-04-05,32,3,13,199.62
3010,2023-12-11,64,5,12,378.83
3011,2021-04-12,85,2,15,390.54
3012,2022-02-07,39,5,4,456.24
3013,2019-12-02,84,10,9,329.79
3014,2021-04-01,72,3,3,242.81
3015,2019-08-26,42,9,11,195.05
3016,2020-01-16,9,1,15,215.4
3017,2022-12-30,25,4,16,426.7
3018,2021-06-17,89,10,7,490.2
3019,2020-04-27,97,6,7,35.44
3020,2021-06-20,2,9,9,294.32
3021,2021-11-14,19,3,17,264.83
3022,2023-08-04,20,3,13,194.31
3023,2022-02-14,93,5,9,427.27
3024,2020-04-26,70,7,9,292.11
3025,2022-11-16,17,5,12,163.43
3026,2021-07-05,89,8,19,227.61
3027,2021-09-20,68,5,15,184.83
3028,2021-08-21,94,7,18,220.74
3029,2020-06-20,84,6,8,44.92
3030,2022-01-07,3,10,6,64.84
3031,2023-05-23,87,2,6,315.61
3032,2022-04-11,51,3,3,345.19
3033,2021-11-01,82,4,3,321.94
3034,2023-12-29,26,5,2,383.91
3035,2019-05-08,56,9,5,472.33
3036,2023-06-20,100,6,12,431.7
3037,2019-04-02,64,1,6,215.07
3038,2023-08-04,8,3,16,116.6
3039,2020-06-26,81,7,5,162.81
3040,2021-04-25,95,8,6,297.99
3041,2023-04-05,37,7,4,429.54
3042,2023-08-09,97,5,14,353.84
3043,2021-09-15,27,10,3,276.08
3044,2020-03-22,45,8,17,304.92
3045,2020-01-25,4,9,5,268.85
3046,2020-11-02,86,7,6,486.1
3047,2019-02-12,90,9,4,409.88
3048,2019-09-11,96,1,13,392.83
3049,2022-02-27,88,9,8,263.49
3050,2021-12-19,99,3,11,172.59
3051,2020-10-24,37,6,19,19.56
3052,2020-04-11,96,8,5,31.28
3053,2019-10-14,71,3,5,24.82
3054,2021-10-07,33,4,3,490.43
3055,2023-03-21,31,7,2,66.1
3056,2023-01-30,55,7,3,79.64
3057,2021-02-16,12,4,15,247.23
3058,2019-12-11,11,9,7,245.89
3059,2020-10-03,88,3,3,460.79
3060,2020-01-17,72,8,15,46.03
3061,2023-12-08,32,8,11,479.05
3062,2020-11-20,57,4,16,116.03
3063,2022-06-30,38,7,13,485.38
3064,2021-12-15,60,4,2,275.25
3065,2023-01-26,86,1,12,329.49
3066,2020-04-01,98,1,7,164.71
3067,2021-09-09,19,1,1,309.79
3068,2019-03-24,84,2,14,358.31
3069,2022-01-27,56,6,10,15.08
3070,2019-05-29,14,10,3,26.77
3071,2022-09-14,33,5,11,493.37
3072,2022-03-25,10,2,15,234.2
3073,2019-07-09,80,8,6,468.55
3074,2023-02-26,64,9,18,367.65
3075,2021-06-01,64,7,13,192.75
3076,2019-09-20,62,9,15,83.91
3077,2022-01-08,68,4,3,489.29
3078,2020-02-04,91,7,15,296.4
3079,2021-02-02,92,5,1,104.25
3080,2020-08-31,43,5,10,344.01
3081,2022-07-07,80,3,18,55.1
3082,2023-12-01,59,9,8,435.34
3083,2023-06-27,52,10,12,54.17
3084,2023-04-25,97,5,5,125.74
3085,2021-02-23,19,6,1,54.8
3086,2019-04-11,21,3,8,60.86
3087,2022-10-14,22,10,5,266.68
3088,2022-11-04,9,7,17,346.63
3089,2021-03-30,9,9,15,396.36
3090,2022-05-29,73,9,4,350.58
3091,2021-03-30,27,10,13,188.11
3092,2020-02-24,17,10,17,283.07
3093,2019-05-04,44,5,13,464.56
3094,2020-02-26,45,7,2,199.91
3095,2022-06-08,8,3,4,133.68
3096,2023-09-10,80,6,2,264.47
3097,2021-12-22,18,8,12,155.69
3098,2023-02-17,33,8,19,138.29
3099,2023-07-10,1,2,18,391.61
3100,2023-09-23,76,6,10,446.51
3101,2023-05-17,6,7,5,256.14
3102,2021-02-06,41,7,11,392.09
3103,2020-04-27,55,3,1,101.67
3104,2020-06-02,5,9,3,278.35
3105,2019-06-04,59,2,17,321.74
3106,2019-04-02,80,3,15,250.43
3107,2021-09-08,18,2,14,67.27
3108,2023-03-30,49,9,15,369.71
3109,2020-03-30,82,4,16,421.15
3110,2023-10-31,65,2,4,321.26
3111,2020-08-20,83,3,19,92.89
3112,2023-07-27,54,4,8,46.53
3113,2020-05-24,61,10,6,157.79
3114,2022-04-21,8,6,16,28.13
3115,2020-01-21,3,5,3,421.22
3116,2023-05-17,25,3,8,354.5
3117,2023-10-21,69,10,5,286.21
3118,2020-02-09,55,8,5,445.92
3119,2019-09-03,40,8,12,63.95
3120,2021-01-11,83,7,1,360.09
3121,2023-06-03,82,3,7,81.85
3122,2020-10-22,50,1,11,39.85
3123,2020-10-11,95,5,10,75.12
3124,2023-02-03,33,1,3,475.96
3125,2022-12-17,18,6,8,225.81
3126,2021-06-19,57,7,1,34.01
3127,2019-03-06,16,5,8,295.98
3128,2021-11-02,80,4,11,107.86
3129,2019-08-01,38,2,7,13.35
3130,2019-08-30,41,5,16,381.61
3131,2020-05-07,7,9,7,85.88
3132,2022-05-21,78,4,13,471.82
3133,2023-09-13,53,2,10,300.47
3134,2019-12-04,63,6,17,52.63
3135,2019-06-22,89,8,3,116.73
3136,2020-11-02,32,2,7,309.31
3137,2019-06-13,38,9,11,175.68
3138,2020-04-09,22,7,13,270.75
3139,2021-09-21,16,2,5,401.76
3140,2020-05-11,52,5,19,398.37
3141,2020-11-30,29,5,15,352.01
3142,2020-01-30,16,7,1,444.17
3143,2020-12-03,76,5,5,107.69
3144,2019-11-04,17,6,13,96.85
3145,2023-11-27,64,9,10,401.68
3146,2019-07-02,91,3,5,167.24
3147,2020-09-20,89,3,1,260.97
3148,2023-12-23,13,8,10,374.54
3149,2020-05-24,72,10,18,204.01
3150,2023-09-28,56,6,8,73.78
3151,2020-06-29,5,10,3,342.93
3152,2023-05-07,12,3,19,410.41
3153,2020-09-15,41,2,19,16.27
3154,2023-11-23,3,2,2,285.65
3155,2020-08-16,99,2,17,240.01
3156,2021-01-13,33,5,16,137.2
3157,2022-06-04,86,5,10,88.9
3158,2023-11-04,50,1,16,102.14
3159,2023-10-23,56,2,5,365.24
3160,2022-12-30,9,2,3,272.74
3161,2022-12-16,82,4,3,490.77
3162,2020-07-07,50,7,2,129.18
3163,2019-01-21,29,3,4,478.88
3164,2020-07-07,39,5,18,262.4
3165,2020-02-01,91,9,2,81.55
3166,2020-09-16,100,5,6,82.61
3167,2019-04-15,45,9,3,308.2
3168,2019-07-11,17,1,3,417.4
3169,2019-01-17,56,9,2,376.38
3170,2022-02-17,98,5,3,331.26
3171,2020-01-28,46,8,17,94.33
3172,2020-02-29,67,5,14,63.09
3173,2019-05-09,69,6,7,10.12
3174,2022-02-27,14,8,6,59.88
3175,2020-07-25,67,2,8,385.52
3176,2023-05-03,23,3,19,448.67
3177,2019-01-29,94,9,19,127.77
3178,2022-01-25,61,5,12,399.5
3179,2021-10-30,23,5,5,107.44
3180,2019-08-30,27,9,5,132.14
3181,2019-08-20,54,10,14,119.84
3182,2021-02-27,10,3,17,35.35
3183,2022-07-31,89,4,16,105.09
3184,2020-12-15,77,7,4,193.04
3185,2021-01-28,16,2,8,208.68
3186,2021-03-12,41,8,3,161.64
3187,2021-02-14,98,5,5,262.22
3188,2020-12-26,55,1,7,195.22
3189,2019-07-19,61,3,18,485.48
3190,2021-08-02,86,9,8,405.6
3191,2019-03-20,81,5,11,466.18
3192,2021-08-13,87,8,14,283.14
3193,2021-05-05,100,1,18,342.39
3194,2022-04-11,49,7,13,91.67
3195,2020-04-11,73,7,6,378.87
3196,2020-08-03,52,8,13,125.63
3197,2022-12-10,2,3,1,81.46
3198,2021-07-28,96,1,11,30.51
3199,2020-03-24,50,9,7,241.39
3200,2019-03-28,86,1,10,150.53
3201,2019-04-11,43,6,2,493.5
3202,2021-10-28,77,9,16,132.42
3203,2021-04-24,8,2,5,434.61
3204,2022-05-08,59,4,16,165.05
3205,2023-03-09,65,2,16,377.07
3206,2019-03-28,81,4,15,333.32
3207,2019-02-12,12,2,9,285.27
3208,2022-11-09,4,1,1,214.24
3209,2023-07-03,77,3,9,338.84
3210,2022-12-29,95,8,11,209.57
3211,2020-02-12,41,5,5,278.57
3212,2023-02-15,7,4,6,299.0
3213,2020-10-25,87,5,8,141.0
3214,2021-11-06,88,6,15,176.47
3215,2023-07-27,69,6,16,18.84
3216,2019-05-28,69,5,18,427.56
3217,2019-10-04,81,6,12,380.43
3218,2019-08-20,30,9,4,99.93
3219,2020-01-01,73,5,16,187.4
3220,2022-06-05,6,6,11,216.32
3221,2023-08-02,89,4,7,173.85
3222,2020-03-11,19,3,15,401.14
3223,2020-02-03,80,6,17,365.46
3224,2022-05-19,85,5,15,385.91
3225,2022-11-15,66,4,10,453.02
3226,2020-05-13,10,5,4,301.62
3227,2020-06-23,16,7,17,311.12
3228,2020-07-16,37,1,4,363.75
3229,2023-02-23,79,1,11,343.8
3230,2020-03-17,77,1,4,436.21
3231,2022-07-08,77,2,12,387.4
3232,2021-02-11,32,9,10,69.02
3233,2019-12-16,47,5,14,464.9
3234,2022-10-07,72,9,18,344.72
3235,2020-06-03,43,5,6,72.3
3236,2022-09-05,82,7,5,388.27
3237,2019-05-18,36,6,2,185.62
3238,2023-04-23,26,2,13,404.93
3239,2023-07-05,10,3,14,478.15
3240,2021-09-18,31,5,3,135.07
3241,2020-01-03,97,4,11,430.13
3242,2022-05-28,29,6,4,389.05
3243,2022-09-22,5,8,13,338.88
3244,2022-05-31,77,8,8,198.61
3245,2023-07-30,1,3,8,63.83
3246,2023-11-27,87,4,13,247.11
3247,2019-12-26,3,1,10,61.78
3248,2021-07-09,67,2,13,255.07
3249,2019-11-25,71,9,13,411.94
3250,2021-08-19,100,10,17,498.84
3251,2020-04-07,35,10,6,107.02
3252,2021-08-03,15,2,2,111.85
3253,2021-08-20,67,6,17,407.33
3254,2023-05-04,93,7,12,239.84
3255,2022-11-06,30,6,6,458.74
3256,2021-04-15,82,8,5,386.81
3257,2023-06-02,75,9,5,370.85
3258,2023-06-29,43,8,9,59.96
3259,2019-06-18,60,5,3,27.58
3260,2019-08-05,40,8,5,165.21
3261,2020-01-13,65,10,7,116.48
3262,2019-04-29,29,10,12,359.03
3263,2019-07-09,74,9,7,230.86
3264,2021-02-05,92,8,10,266.34
3265,2020-01-05,95,2,8,408.73
3266,2023-12-07,19,2,17,244.47
3267,2019-05-29,3,3,5,277.01
3268,2023-08-27,36,7,15,422.74
3269,2020-10-13,43,9,9,221.35
3270,2023-02-20,15,8,11,50.73
3271,2021-02-08,97,9,13,265.64
3272,2020-01-09,41,6,18,293.89
3273,2021-02-19,90,1,17,260.78
3274,2023-09-13,80,4,9,136.44
3275,2019-06-09,36,6,10,119.61
3276,2019-12-17,97,6,5,191.18
3277,2022-08-04,84,8,11,91.45
3278,2022-08-04,77,1,15,336.35
3279,2021-06-10,33,2,2,311.19
3280,2022-06-03,5,2,14,319.87
3281,2020-06-06,78,6,5,120.15
3282,2020-06-05,91,7,6,130.8
3283,2021-02-21,87,2,15,395.82
3284,2019-09-30,14,5,4,348.15
3285,2021-07-24,68,6,10,438.84
3286,2022-11-26,83,4,19,207.72
3287,2019-07-02,47,1,9,278.19
3288,2023-08-16,54,3,10,372.0
3289,2020-05-02,4,10,4,487.34
3290,2021-04-25,94,9,4,494.92
3291,2019-05-04,83,6,6,499.6
3292,2021-09-11,95,2,8,446.36
3293,2023-07-08,95,9,16,323.43
3294,2021-02-28,9,4,8,13.42
3295,2020-02-18,53,8,16,352.78
3296,2023-10-15,77,10,6,126.91
3297,2022-04-10,78,7,17,38.01
3298,2022-08-04,60,3,1,351.62
3299,2022-12-29,46,8,19,380.45
3300,2020-11-16,54,4,18,333.12
3301,2019-04-23,74,2,17,188.93
3302,2021-06-06,95,5,17,260.39
3303,2019-05-02,37,1,12,468.12
3304,2023-04-17,23,8,12,367.51
3305,2022-05-30,27,8,6,257.3
3306,2023-07-13,70,3,7,300.79
3307,2019-02-08,90,1,8,464.56
3308,2020-05-11,66,4,3,202.95
3309,2021-02-18,61,9,17,59.9
3310,2022-06-10,77,9,8,169.65
3311,2021-07-31,51,1,11,213.45
3312,2023-04-03,50,7,18,143.75
3313,2019-05-29,19,6,16,269.2
3314,2022-11-21,1,7,13,159.38
3315,2021-10-18,40,7,9,60.56
3316,2020-10-22,32,8,19,102.15
3317,2023-07-20,22,8,7,459.9
3318,2019-10-29,93,10,17,318.5
3319,2022-10-15,66,2,8,164.01
3320,2019-08-26,40,4,8,189.79
3321,2020-10-08,38,4,3,251.76
3322,2020-10-24,48,10,16,339.83
3323,2019-08-24,55,8,12,295.27
3324,2023-10-26,75,3,15,467.02
3325,2019-07-22,81,3,4,316.62
3326,2019-09-13,55,2,7,456.29
3327,2020-08-20,51,1,11,12.66
3328,2020-10-23,60,8,5,446.37
3329,2019-08-23,8,9,13,363.51
3330,2022-09-30,86,9,11,94.37
3331,2020-06-17,68,8,5,138.89
3332,2021-05-09,75,5,8,275.98
3333,2023-12-26,72,1,17,71.22
3334,2023-12-10,9,9,11,394.83
3335,2023-01-29,90,6,19,397.68
3336,2021-02-08,2,7,18,157.47
3337,2020-06-24,80,8,10,44.21
3338,2019-08-01,95,5,5,494.54
3339,2020-04-07,70,6,1,132.86
3340,2020-03-11,85,7,17,43.1
3341,2019-10-10,90,7,17,171.68
3342,2023-05-05,59,2,1,484.81
3343,2023-06-19,19,1,1,398.53
3344,2023-01-26,28,8,9,245.36
3345,2022-12-01,72,5,4,159.61
3346,2019-03-29,14,10,9,217.42
3347,2021-12-03,24,2,14,18.51
3348,2020-04-05,44,3,15,362.0
3349,2019-10-05,56,6,16,58.83
3350,2023-09-03,90,10,16,264.33
3351,2020-02-25,95,6,13,287.26
3352,2023-09-21,51,8,14,10.83
3353,2022-10-08,32,5,9,490.14
3354,2020-11-26,50,5,9,158.05
3355,2020-05-29,41,7,4,47.84
3356,2020-12-03,66,10,10,428.65
3357,2023-07-12,25,5,3,84.46
3358,2019-01-19,61,9,9,22.23
3359,2019-01-23,66,6,19,252.4
3360,2020-02-17,42,7,16,73.66
3361,2021-11-19,65,8,16,491.39
3362,2019-04-18,36,5,17,15.1
3363,2022-10-22,76,4,18,35.09
3364,2022-07-28,9,8,10,418.31
3365,2022-02-25,36,10,19,127.48
3366,2022-06-06,92,9,15,456.68
3367,2022-02-08,38,1,15,162.46
3368,2019-05-16,33,3,11,44.19
3369,2019-12-28,42,4,8,15.19
3370,2022-04-24,61,7,16,148.46
3371,2023-08-07,46,6,10,242.13
3372,2023-05-27,86,10,9,10.5
3373,2019-05-09,89,10,15,294.74
3374,2022-07-08,61,1,5,173.49
3375,2020-05-29,18,4,2,201.18
3376,2020-03-24,70,6,16,138.09
3377,2022-02-01,82,3,18,269.23
3378,2023-02-15,80,2,16,122.76
3379,2022-06-01,15,2,5,76.06
3380,2021-05-23,48,10,1,446.42
3381,2023-02-23,72,4,19,201.37
3382,2020-04-17,13,1,10,47.7
3383,2021-10-30,43,10,13,122.86
3384,2022-11-29,60,2,11,161.87
3385,2019-10-29,57,10,15,387.13
3386,2019-08-19,71,2,2,20.91
3387,2023-10-21,17,4,6,244.34
3388,2021-07-11,50,4,11,209.77
3389,2021-12-25,32,1,15,484.52
3390,2021-07-25,22,7,9,98.24
3391,2019-04-22,55,7,12,317.66
3392,2021-11-02,57,10,4,109.08
3393,2022-11-17,13,10,14,278.73
3394,2020-05-14,47,10,3,281.98
3395,2021-07-20,87,1,17,46.92
3396,2020-08-20,62,8,13,233.66
3397,2019-08-22,54,10,8,235.97
3398,2020-08-24,29,7,12,166.38
3399,2019-11-10,22,7,12,145.81
3400,2020-07-19,65,6,12,119.91
3401,2021-11-01,29,4,2,12.91
3402,2019-07-28,48,8,10,10.89
3403,2021-11-03,5,2,9,299.0
3404,2023-07-15,35,7,1,152.82
3405,2022-12-12,74,3,4,92.27
3406,2022-12-31,83,3,14,345.52
3407,2022-11-01,71,7,16,269.16
3408,2021-11-09,46,3,18,458.33
3409,2020-08-09,35,5,2,417.2
3410,2023-11-14,45,8,6,366.1
3411,2023-10-25,13,4,3,72.03
3412,2021-10-11,10,7,19,336.38
3413,2021-12-29,66,7,13,350.02
3414,2022-05-19,70,2,17,384.03
3415,2022-01-29,72,8,14,138.94
3416,2020-11-28,100,10,11,323.75
3417,2019-05-12,25,10,16,312.96
3418,2023-07-05,44,9,11,198.8
3419,2022-11-05,60,6,18,335.12
3420,2022-03-01,47,5,2,52.48
3421,2021-11-09,40,1,8,325.32
3422,2020-06-19,7,1,14,306.95
3423,2021-10-10,46,9,2,113.21
3424,2019-08-15,23,4,13,410.92
3425,2022-03-23,83,1,10,438.46
3426,2023-11-01,46,10,8,113.14
3427,2023-02-01,86,3,7,47.22
3428,2021-04-01,13,6,13,305.75
3429,2021-05-20,21,8,19,245.16
3430,2020-02-09,1,10,15,219.52
3431,2019-07-21,19,2,2,382.89
3432,2019-02-07,60,8,5,485.13
3433,2021-07-30,33,1,19,244.06
3434,2023-12-01,4,2,1,13.02
3435,2019-07-07,3,8,7,302.17
3436,2021-12-16,91,7,18,330.44
3437,2021-07-29,52,5,1,415.73
3438,2021-11-09,99,10,1,107.71
3439,2019-09-30,28,2,7,266.92
3440,2022-02-16,70,9,17,229.09
3441,2020-08-05,70,5,6,335.58
3442,2020-05-30,55,8,12,41.33
3443,2022-05-29,57,4,15,443.17
3444,2020-06-09,87,9,13,260.47
3445,2023-03-19,97,10,12,439.75
3446,2023-10-18,16,7,2,176.72
3447,2023-10-31,24,2,18,330.23
3448,2019-12-02,69,3,4,478.8
3449,2020-11-28,41,2,10,472.26
3450,2021-12-14,77,5,11,472.61
3451,2020-05-14,47,2,6,31.04
3452,2021-06-18,76,5,6,207.48
3453,2021-02-04,69,9,9,39.78
3454,2020-06-19,31,2,13,161.64
3455,2019-06-11,92,9,5,95.54
3456,2023-08-21,92,7,6,313.87
3457,2020-08-16,30,7,4,392.57
3458,2019-06-08,18,5,6,261.54
3459,2022-04-26,44,8,18,399.78
3460,2019-03-01,27,7,13,16.28
3461,2021-07-03,99,6,3,412.03
3462,2022-09-04,26,2,10,97.4
3463,2019-07-30,60,6,4,235.86
3464,2020-02-10,18,2,15,226.87
3465,2020-10-25,97,1,12,437.85
3466,2022-02-06,89,9,15,483.33
3467,2022-01-04,56,5,10,135.01
3468,2020-06-25,31,10,12,43.03
3469,2022-08-30,59,10,8,328.76
3470,2021-09-24,2,4,3,256.39
3471,2022-02-14,97,8,7,287.2
3472,2021-07-15,39,5,18,32.67
3473,2021-05-17,61,7,3,389.9
3474,2023-09-24,63,3,15,123.85
3475,2019-01-19,96,8,2,174.12
3476,2020-03-07,18,8,15,121.89
3477,2023-09-05,17,3,13,473.51
3478,2021-01-09,98,9,10,92.67
3479,2022-10-05,39,8,8,368.84
3480,2019-07-02,71,1,16,130.42
3481,2019-04-23,54,8,16,218.21
3482,2022-04-21,99,4,2,498.07
3483,2020-04-25,94,6,9,59.28
3484,2022-03-15,76,10,8,441.87
3485,2021-04-10,35,9,11,473.56
3486,2023-07-10,11,5,1,352.13
3487,2022-02-10,61,7,11,14.88
3488,2021-02-01,44,1,18,412.19
3489,2020-04-20,68,9,15,442.31
3490,2021-02-01,25,6,9,490.66
