AttendanceID,EmployeeID,Date,Status,CheckInTime,CheckOutTime
ATT53252,EMP11470,2023-10-25,Absent,08:31:26,01:03:32
ATT53253,EMP10907,2023-04-18,Remote,03:09:00,21:51:58
ATT53254,EMP16040,2023-03-03,Absent,04:09:42,18:02:42
ATT53255,EMP15255,2022-03-31,Leave,22:37:49,22:03:46
ATT53256,EMP17796,2022-10-05,Present,06:52:05,18:37:56
ATT53257,EMP19983,2023-05-12,Leave,11:49:39,16:05:24
ATT53258,EMP12423,2022-10-01,Present,00:02:30,00:06:45
ATT53259,EMP16640,2023-03-23,Remote,18:11:43,05:32:08
ATT53260,EMP18543,2023-05-12,Leave,14:13:32,14:01:58
ATT53261,EMP16532,2023-07-31,Present,22:07:52,22:15:36
ATT53262,EMP11170,2022-08-19,Remote,02:08:23,17:43:13
ATT53263,EMP13146,2023-06-10,Remote,12:52:29,02:59:31
ATT53264,EMP15399,2023-08-28,Remote,17:26:25,12:16:28
ATT53265,EMP13237,2022-08-28,Absent,06:59:55,12:56:15
ATT53266,EMP10966,2023-09-14,Remote,09:10:22,10:09:31
ATT53267,EMP17727,2023-10-19,Remote,19:26:13,02:02:42
ATT53268,EMP11922,2023-04-20,Remote,05:22:24,19:26:41
ATT53269,EMP12251,2023-08-30,Remote,03:54:22,09:15:19
ATT53270,EMP14569,2023-09-05,Remote,17:19:21,19:31:40
ATT53271,EMP18935,2023-10-18,Absent,19:58:45,02:56:15
ATT53272,EMP19986,2023-09-24,Remote,22:38:48,13:39:33
ATT53273,EMP15492,2023-03-30,Present,15:49:18,11:44:39
ATT53274,EMP14261,2023-02-20,Present,08:48:03,15:52:41
ATT53275,EMP10796,2022-03-21,Remote,19:06:48,23:40:15
ATT53276,EMP19447,2023-09-24,Remote,23:23:59,19:36:03
ATT53277,EMP12992,2022-04-18,Remote,11:53:37,10:09:31
ATT53278,EMP18698,2023-05-20,Remote,00:36:17,04:47:25
ATT53279,EMP17413,2022-01-11,Remote,13:59:19,14:54:33
ATT53280,EMP15849,2023-12-16,Present,12:56:09,11:26:53
ATT53281,EMP12890,2023-06-21,Remote,10:31:13,13:54:06
ATT53282,EMP14453,2023-04-04,Leave,15:34:01,11:30:39
ATT53283,EMP16681,2022-12-05,Remote,13:29:09,21:10:43
ATT53284,EMP18937,2023-12-06,Remote,14:50:10,02:12:01
ATT53285,EMP18806,2022-03-15,Leave,04:57:11,19:44:16
ATT53286,EMP14219,2023-01-25,Leave,10:18:41,21:39:19
ATT53287,EMP19499,2022-10-14,Present,21:03:24,00:06:58
ATT53288,EMP16527,2022-01-16,Leave,18:00:40,00:53:38
ATT53289,EMP10923,2022-04-12,Leave,14:50:11,12:55:40
ATT53290,EMP18651,2022-11-21,Present,21:46:32,04:39:54
ATT53291,EMP12751,2023-07-11,Leave,02:40:03,20:51:04
ATT53292,EMP15522,2022-01-11,Remote,02:46:22,17:47:09
ATT53293,EMP19299,2022-01-05,Leave,16:51:06,23:46:26
ATT53294,EMP18805,2022-05-20,Leave,08:04:51,02:58:31
ATT53295,EMP13758,2022-07-25,Leave,20:56:27,05:01:19
ATT53296,EMP16995,2023-01-29,Present,20:55:55,15:48:50
ATT53297,EMP13119,2022-01-03,Leave,23:47:16,10:53:11
ATT53298,EMP17958,2022-12-06,Leave,15:46:51,20:45:51
ATT53299,EMP18657,2022-05-22,Remote,02:30:05,17:42:42
ATT53300,EMP13038,2022-10-02,Present,23:30:25,17:16:21
ATT53301,EMP12436,2023-01-02,Remote,07:42:09,15:09:44
ATT53302,EMP19543,2022-12-02,Absent,08:03:06,06:50:41
ATT53303,EMP14650,2023-12-01,Present,03:34:18,21:38:26
ATT53304,EMP18731,2023-03-13,Leave,22:55:32,23:33:47
ATT53305,EMP11609,2023-11-25,Absent,13:19:49,08:24:51
ATT53306,EMP16893,2022-04-16,Leave,08:59:30,22:04:16
ATT53307,EMP12579,2023-08-05,Leave,17:16:20,18:03:08
ATT53308,EMP11603,2023-08-05,Present,12:46:29,20:25:15
ATT53309,EMP14973,2022-07-21,Absent,15:22:52,21:06:50
ATT53310,EMP11986,2022-05-25,Present,15:54:15,13:21:36
ATT53311,EMP15662,2023-04-22,Leave,19:46:50,17:01:16
ATT53312,EMP13249,2022-11-18,Present,13:12:47,08:59:48
ATT53313,EMP15587,2022-06-01,Remote,01:37:15,21:53:47
ATT53314,EMP13114,2022-10-17,Present,06:41:25,04:29:25
ATT53315,EMP12904,2022-06-05,Leave,23:36:38,08:26:04
ATT53316,EMP18751,2023-02-03,Leave,22:04:28,19:26:34
ATT53317,EMP17891,2023-01-06,Leave,03:39:08,07:40:59
ATT53318,EMP14840,2022-11-06,Present,23:00:22,02:12:17
ATT53319,EMP16260,2022-03-25,Leave,08:54:38,04:33:18
ATT53320,EMP13050,2022-12-11,Leave,03:11:02,11:51:54
ATT53321,EMP12843,2022-03-31,Absent,16:57:11,11:37:30
ATT53322,EMP13550,2023-11-19,Absent,01:56:28,03:44:10
ATT53323,EMP12680,2023-05-25,Leave,14:13:10,03:01:33
ATT53324,EMP11736,2022-10-19,Leave,13:41:58,05:21:52
ATT53325,EMP17416,2023-11-11,Absent,17:59:17,14:26:56
ATT53326,EMP13301,2022-09-09,Absent,09:15:11,18:56:18
ATT53327,EMP19933,2022-09-03,Leave,12:31:14,20:26:34
ATT53328,EMP13408,2022-06-19,Remote,11:56:42,21:06:58
ATT53329,EMP19815,2022-12-31,Absent,13:47:46,16:52:06
ATT53330,EMP11480,2022-10-05,Remote,06:35:40,11:46:12
ATT53331,EMP14241,2023-12-17,Leave,01:50:59,06:12:33
ATT53332,EMP15384,2022-08-02,Remote,06:05:29,00:46:11
ATT53333,EMP19464,2022-06-27,Absent,00:33:35,21:55:31
ATT53334,EMP19740,2022-10-18,Absent,14:40:35,06:30:45
ATT53335,EMP15217,2023-10-28,Absent,08:35:47,07:54:42
ATT53336,EMP12435,2022-05-17,Present,08:02:58,05:50:19
ATT53337,EMP18746,2022-08-20,Leave,18:19:54,06:45:44
ATT53338,EMP15854,2023-04-21,Absent,20:17:54,05:15:04
ATT53339,EMP13546,2022-12-06,Absent,10:05:39,11:13:44
ATT53340,EMP15144,2023-07-12,Remote,07:16:48,17:39:39
ATT53341,EMP14311,2023-08-14,Absent,07:03:41,18:11:17
ATT53342,EMP19291,2023-01-21,Leave,10:25:58,15:30:38
ATT53343,EMP15972,2023-11-26,Present,05:27:53,07:48:24
ATT53344,EMP17835,2023-11-25,Absent,13:47:20,10:39:27
ATT53345,EMP10712,2023-10-16,Absent,03:38:09,09:44:02
ATT53346,EMP11091,2022-02-14,Remote,03:36:44,11:18:37
ATT53347,EMP14164,2022-02-10,Present,17:34:52,18:38:26
ATT53348,EMP14976,2023-12-16,Present,08:02:10,10:20:34
ATT53349,EMP16668,2022-01-02,Absent,20:40:48,07:38:27
ATT53350,EMP19300,2022-01-08,Present,13:06:00,01:53:39
ATT53351,EMP17825,2023-05-09,Absent,09:50:06,10:06:11
ATT53352,EMP11160,2022-07-29,Leave,23:49:21,20:51:16
ATT53353,EMP17001,2022-11-09,Remote,11:13:22,14:22:21
ATT53354,EMP10745,2022-08-02,Leave,15:56:29,20:14:25
ATT53355,EMP18491,2023-12-12,Present,16:41:01,06:07:43
ATT53356,EMP14634,2023-05-13,Leave,17:44:33,22:17:25
ATT53357,EMP15288,2022-07-27,Absent,01:57:26,00:11:03
ATT53358,EMP15469,2023-11-13,Remote,13:33:29,14:18:22
ATT53359,EMP11439,2022-06-20,Leave,17:05:14,04:10:19
ATT53360,EMP14677,2022-10-18,Remote,18:00:41,12:21:10
ATT53361,EMP11751,2023-05-26,Absent,11:03:09,11:33:44
ATT53362,EMP15672,2023-05-31,Remote,20:36:00,06:01:28
ATT53363,EMP11177,2022-11-29,Remote,05:23:43,05:21:08
ATT53364,EMP11635,2023-11-09,Absent,23:23:52,22:22:05
ATT53365,EMP10676,2022-10-29,Present,10:52:25,05:51:08
ATT53366,EMP18419,2023-06-11,Leave,22:22:41,19:42:02
ATT53367,EMP17361,2022-12-31,Present,07:56:26,13:24:24
ATT53368,EMP16428,2023-07-01,Leave,15:01:59,08:43:25
ATT53369,EMP11897,2022-12-12,Remote,14:54:23,14:12:33
ATT53370,EMP11255,2023-03-20,Absent,08:07:05,03:29:21
ATT53371,EMP13315,2022-02-24,Present,17:40:09,20:24:24
ATT53372,EMP10264,2023-09-16,Leave,12:22:46,05:49:16
ATT53373,EMP17070,2022-02-09,Leave,00:29:34,23:24:18
ATT53374,EMP11492,2022-11-21,Present,15:14:44,08:03:47
ATT53375,EMP13170,2023-06-15,Remote,14:04:37,01:01:05
ATT53376,EMP13676,2022-04-26,Remote,10:34:19,01:58:44
ATT53377,EMP18849,2023-09-03,Present,01:01:59,15:39:16
ATT53378,EMP15043,2023-01-31,Absent,08:38:06,19:35:47
ATT53379,EMP17325,2023-03-11,Absent,09:25:26,20:50:47
ATT53380,EMP18586,2022-02-03,Leave,00:24:39,18:54:43
ATT53381,EMP18472,2022-10-21,Remote,08:33:47,15:13:34
ATT53382,EMP16809,2022-08-04,Leave,09:27:30,13:45:23
ATT53383,EMP19944,2023-07-10,Present,19:31:15,01:54:32
ATT53384,EMP13721,2022-07-26,Leave,10:50:42,12:23:08
ATT53385,EMP10588,2023-09-10,Present,06:15:19,12:02:00
ATT53386,EMP17839,2022-10-07,Remote,23:03:12,19:43:17
ATT53387,EMP18860,2022-03-05,Remote,08:37:36,13:04:26
ATT53388,EMP11698,2023-03-04,Present,14:23:01,20:43:33
ATT53389,EMP18755,2022-09-27,Absent,12:29:11,14:11:43
ATT53390,EMP15235,2022-06-08,Remote,13:19:54,05:03:30
ATT53391,EMP15755,2022-02-23,Leave,04:09:00,15:25:03
ATT53392,EMP10907,2022-05-13,Absent,15:15:53,11:26:42
ATT53393,EMP14271,2022-04-10,Leave,23:10:26,22:55:47
ATT53394,EMP16130,2022-10-13,Absent,18:15:00,12:09:53
ATT53395,EMP16406,2022-07-06,Present,18:31:56,13:57:39
ATT53396,EMP12758,2022-07-25,Absent,13:48:36,21:13:51
ATT53397,EMP18276,2023-10-01,Leave,12:50:00,18:58:07
ATT53398,EMP16894,2023-06-30,Leave,11:05:14,14:47:47
ATT53399,EMP11603,2022-09-01,Absent,02:24:28,18:48:25
ATT53400,EMP16316,2023-10-03,Present,00:39:28,23:54:00
ATT53401,EMP15775,2022-12-28,Remote,23:26:00,19:15:01
ATT53402,EMP16750,2023-07-31,Leave,07:26:34,21:28:26
ATT53403,EMP13152,2022-10-10,Absent,00:46:34,09:31:51
ATT53404,EMP17836,2023-03-16,Leave,19:48:13,13:41:33
ATT53405,EMP16376,2022-07-23,Leave,01:48:24,17:41:08
ATT53406,EMP15657,2023-10-09,Leave,13:50:09,19:34:29
ATT53407,EMP15065,2022-10-04,Remote,22:57:46,02:09:41
ATT53408,EMP14686,2023-09-05,Present,01:53:36,21:10:27
ATT53409,EMP18862,2023-04-26,Leave,03:19:28,18:12:40
ATT53410,EMP19639,2023-07-19,Present,05:29:38,18:09:09
ATT53411,EMP13196,2023-11-01,Present,17:47:52,23:18:16
ATT53412,EMP10257,2022-06-08,Leave,08:56:32,13:47:07
ATT53413,EMP10692,2022-03-01,Present,21:17:23,12:44:44
ATT53414,EMP19934,2023-07-17,Leave,20:44:27,02:14:15
ATT53415,EMP10054,2023-09-03,Leave,12:53:12,13:12:38
ATT53416,EMP18343,2022-06-07,Leave,15:38:37,00:41:47
ATT53417,EMP16811,2022-07-16,Leave,10:36:23,15:47:32
ATT53418,EMP11797,2023-05-28,Present,22:27:49,21:31:50
ATT53419,EMP12471,2023-01-16,Remote,12:42:36,01:52:51
ATT53420,EMP16607,2023-10-26,Remote,17:11:10,15:16:01
ATT53421,EMP13830,2022-11-04,Present,09:29:56,23:16:18
ATT53422,EMP11654,2023-02-05,Absent,08:16:45,05:49:06
ATT53423,EMP14289,2022-08-08,Present,11:57:18,20:00:39
ATT53424,EMP12300,2023-12-28,Present,03:42:59,14:46:28
ATT53425,EMP17415,2023-05-12,Absent,23:40:08,06:30:18
ATT53426,EMP19866,2022-10-11,Leave,08:05:18,05:30:40
ATT53427,EMP10833,2022-05-28,Absent,22:16:07,00:31:57
ATT53428,EMP19352,2022-01-13,Present,20:51:22,14:47:45
ATT53429,EMP15330,2022-04-20,Leave,11:37:13,12:07:11
ATT53430,EMP14336,2022-03-17,Present,04:36:43,16:43:24
ATT53431,EMP12234,2023-10-17,Absent,04:40:48,21:56:50
ATT53432,EMP13478,2022-07-05,Absent,02:32:16,04:08:34
ATT53433,EMP19191,2023-11-04,Present,21:46:25,16:43:35
ATT53434,EMP15642,2022-09-05,Leave,03:49:07,09:24:39
ATT53435,EMP11743,2022-10-19,Present,05:55:09,05:15:30
ATT53436,EMP11564,2022-12-14,Absent,09:59:56,05:52:41
ATT53437,EMP16134,2023-11-28,Leave,13:13:00,02:02:08
ATT53438,EMP16246,2023-06-02,Present,08:48:05,09:08:15
ATT53439,EMP17686,2023-11-25,Remote,10:32:18,02:59:35
ATT53440,EMP12213,2022-05-01,Present,12:46:13,14:04:01
ATT53441,EMP10003,2023-10-05,Leave,03:04:56,21:44:56
ATT53442,EMP13637,2023-11-09,Absent,00:00:23,14:50:51
ATT53443,EMP14347,2022-06-25,Remote,04:13:59,09:15:52
ATT53444,EMP17415,2023-07-07,Leave,15:33:20,20:44:38
ATT53445,EMP10471,2022-11-08,Present,02:53:01,00:43:04
ATT53446,EMP17069,2023-02-11,Leave,17:39:38,21:52:38
ATT53447,EMP12313,2023-11-08,Absent,12:58:09,03:02:30
ATT53448,EMP19451,2023-11-26,Remote,10:31:47,18:12:20
ATT53449,EMP15747,2022-10-05,Absent,11:20:02,16:35:31
ATT53450,EMP15672,2023-03-03,Present,03:41:24,18:20:41
ATT53451,EMP11207,2022-07-23,Remote,02:24:03,16:48:50
ATT53452,EMP15893,2022-12-23,Present,06:14:27,20:23:31
ATT53453,EMP11789,2022-05-05,Remote,01:10:41,07:50:21
ATT53454,EMP13169,2023-03-21,Present,19:26:30,12:32:43
ATT53455,EMP15014,2022-07-25,Remote,21:24:08,00:31:40
ATT53456,EMP13413,2022-05-03,Absent,19:13:24,02:05:48
ATT53457,EMP10795,2022-04-04,Present,08:34:19,12:40:29
ATT53458,EMP17058,2022-10-06,Present,13:36:29,03:24:37
ATT53459,EMP17737,2022-10-17,Absent,00:05:23,01:53:28
ATT53460,EMP17868,2023-11-08,Present,21:48:45,10:10:14
ATT53461,EMP11703,2023-08-21,Remote,21:21:01,11:00:57
ATT53462,EMP12644,2023-10-01,Absent,21:27:08,13:35:15
ATT53463,EMP13040,2022-02-16,Remote,03:37:16,05:39:23
ATT53464,EMP14482,2023-05-30,Absent,16:22:27,02:33:50
ATT53465,EMP10903,2023-06-24,Remote,10:10:29,19:48:34
ATT53466,EMP11446,2022-12-04,Leave,13:49:26,12:31:23
ATT53467,EMP13497,2023-06-30,Present,18:10:11,16:45:22
ATT53468,EMP15339,2023-01-01,Remote,08:04:09,08:23:49
ATT53469,EMP15403,2022-02-12,Present,02:55:53,01:17:08
ATT53470,EMP19116,2023-06-08,Absent,14:52:05,03:07:00
ATT53471,EMP12835,2022-10-17,Leave,06:16:52,19:46:23
ATT53472,EMP15197,2023-01-01,Remote,22:09:00,20:31:42
ATT53473,EMP14132,2022-08-01,Remote,16:52:37,23:28:58
ATT53474,EMP13433,2022-09-13,Present,12:58:28,07:45:09
ATT53475,EMP13601,2023-05-01,Leave,17:47:47,18:08:45
ATT53476,EMP11220,2023-11-05,Absent,18:52:10,15:12:51
ATT53477,EMP14856,2023-12-20,Present,05:19:31,21:22:10
ATT53478,EMP13383,2022-09-11,Absent,17:47:13,13:06:36
ATT53479,EMP16081,2022-07-20,Present,16:57:54,05:10:01
ATT53480,EMP11812,2022-10-01,Leave,14:56:26,08:50:22
ATT53481,EMP12319,2023-12-22,Present,09:46:24,05:45:53
ATT53482,EMP10675,2023-04-13,Present,03:54:12,17:54:17
ATT53483,EMP10098,2022-01-02,Remote,08:47:19,01:59:34
ATT53484,EMP15203,2023-07-21,Remote,19:20:48,01:57:53
ATT53485,EMP10097,2023-07-02,Present,06:59:04,18:38:26
ATT53486,EMP19747,2023-01-03,Absent,18:33:01,10:45:05
ATT53487,EMP11260,2023-08-01,Leave,11:38:31,05:26:56
ATT53488,EMP10370,2022-05-02,Remote,02:03:07,19:09:57
ATT53489,EMP11174,2022-04-27,Present,17:08:55,15:03:42
ATT53490,EMP14088,2023-04-25,Absent,06:23:52,17:58:01
ATT53491,EMP16790,2022-01-25,Absent,16:37:00,16:40:51
ATT53492,EMP17218,2022-10-29,Absent,20:19:41,23:07:04
ATT53493,EMP14780,2022-12-06,Present,14:53:30,23:15:38
ATT53494,EMP14547,2023-07-25,Leave,06:05:02,15:14:58
ATT53495,EMP11071,2023-03-25,Remote,11:04:15,22:20:07
ATT53496,EMP13454,2022-03-29,Absent,06:39:54,18:45:28
ATT53497,EMP13150,2023-08-13,Present,06:25:07,13:49:44
ATT53498,EMP19546,2022-08-22,Present,09:21:19,17:42:57
ATT53499,EMP16468,2022-01-10,Present,02:32:31,00:58:36
ATT53500,EMP13263,2023-11-24,Leave,13:19:47,02:57:30
ATT53501,EMP11770,2022-09-21,Leave,00:52:32,03:49:37
ATT53502,EMP10945,2023-07-30,Present,23:31:30,06:34:02
ATT53503,EMP19575,2023-05-25,Present,18:48:31,05:47:31
ATT53504,EMP12952,2022-06-10,Leave,13:47:28,17:50:21
ATT53505,EMP18235,2023-12-23,Leave,23:01:06,23:25:27
ATT53506,EMP19951,2022-12-16,Remote,04:06:23,18:26:49
ATT53507,EMP12264,2023-02-04,Remote,22:42:59,17:54:01
ATT53508,EMP11727,2023-12-25,Present,08:13:57,10:54:32
ATT53509,EMP15073,2022-06-12,Leave,03:15:24,01:23:37
ATT53510,EMP11034,2023-08-08,Remote,05:18:35,16:58:33
ATT53511,EMP19085,2023-10-11,Present,13:14:40,15:22:58
ATT53512,EMP10568,2023-01-11,Leave,11:46:28,23:18:34
ATT53513,EMP19950,2022-12-29,Absent,11:11:20,20:03:53
ATT53514,EMP10104,2022-04-06,Leave,11:35:32,16:42:30
ATT53515,EMP13664,2023-01-01,Remote,04:36:11,06:30:12
ATT53516,EMP18812,2022-02-25,Leave,17:42:45,00:10:12
ATT53517,EMP12902,2022-06-13,Remote,00:36:49,07:45:50
ATT53518,EMP12054,2023-08-31,Present,23:38:48,21:13:37
ATT53519,EMP12689,2023-10-29,Leave,01:43:11,19:34:38
ATT53520,EMP19409,2023-01-15,Present,19:45:35,19:07:03
ATT53521,EMP12709,2022-01-21,Remote,22:41:02,23:11:07
ATT53522,EMP14343,2023-08-07,Absent,14:41:09,13:00:33
ATT53523,EMP13968,2023-09-14,Leave,20:54:45,05:02:18
ATT53524,EMP11633,2023-10-15,Remote,23:56:56,23:30:34
ATT53525,EMP18228,2022-03-09,Remote,07:03:48,18:32:38
ATT53526,EMP16794,2022-03-04,Remote,05:57:39,22:03:26
ATT53527,EMP14668,2022-11-13,Absent,17:09:59,15:25:52
ATT53528,EMP14749,2023-10-19,Absent,22:01:08,19:54:26
ATT53529,EMP16727,2022-06-20,Leave,03:58:34,09:06:34
ATT53530,EMP19808,2023-03-27,Present,16:16:21,16:46:08
ATT53531,EMP10878,2022-03-07,Remote,05:06:22,22:33:34
ATT53532,EMP13334,2023-08-12,Present,03:43:17,10:24:28
ATT53533,EMP12638,2023-07-25,Leave,14:43:37,15:08:28
ATT53534,EMP11448,2022-09-07,Leave,17:54:47,21:34:02
ATT53535,EMP10739,2022-08-04,Absent,00:20:10,05:04:43
ATT53536,EMP15325,2023-08-22,Remote,10:29:24,20:12:37
ATT53537,EMP16845,2022-02-08,Remote,01:04:54,23:00:05
ATT53538,EMP17971,2023-09-02,Remote,03:35:27,00:46:53
ATT53539,EMP11150,2023-08-28,Leave,22:26:37,07:27:10
ATT53540,EMP17245,2022-06-10,Remote,23:24:33,03:23:09
ATT53541,EMP10352,2023-07-16,Present,08:20:13,19:52:37
ATT53542,EMP15689,2022-05-25,Remote,09:31:35,01:34:09
ATT53543,EMP15878,2023-08-11,Absent,09:25:12,17:17:39
ATT53544,EMP14283,2022-06-15,Leave,13:20:06,14:15:41
ATT53545,EMP14686,2022-07-04,Present,10:03:09,05:08:10
ATT53546,EMP10229,2023-04-17,Remote,09:57:47,06:11:23
ATT53547,EMP10320,2022-01-06,Present,19:55:52,20:12:01
ATT53548,EMP12533,2023-02-11,Present,20:48:03,06:03:32
ATT53549,EMP19587,2023-07-17,Remote,07:15:14,10:05:22
ATT53550,EMP13738,2022-03-15,Leave,05:20:51,02:41:51
ATT53551,EMP16662,2023-10-04,Absent,11:43:04,01:11:17
ATT53552,EMP19815,2022-08-20,Remote,23:00:20,22:50:36
ATT53553,EMP18384,2023-02-11,Remote,13:58:53,18:15:03
ATT53554,EMP16987,2023-05-31,Absent,20:35:52,03:18:20
ATT53555,EMP10808,2022-12-22,Remote,20:00:52,03:30:26
ATT53556,EMP11833,2023-08-31,Absent,03:44:05,11:04:59
ATT53557,EMP14514,2022-04-21,Present,15:23:22,00:54:28
ATT53558,EMP16024,2023-11-08,Absent,18:26:50,11:17:26
ATT53559,EMP10816,2023-02-03,Present,03:41:16,20:33:36
ATT53560,EMP16549,2022-11-04,Absent,21:02:17,18:26:43
ATT53561,EMP12363,2022-12-07,Present,16:29:06,22:02:22
ATT53562,EMP12426,2022-07-25,Absent,11:36:07,16:16:58
ATT53563,EMP10894,2022-10-27,Present,12:16:59,00:19:42
ATT53564,EMP16017,2022-01-06,Remote,18:17:20,06:55:59
ATT53565,EMP12974,2022-01-23,Absent,09:30:06,09:24:36
ATT53566,EMP17205,2023-04-27,Absent,01:35:21,12:48:39
ATT53567,EMP14740,2023-01-18,Present,21:44:44,19:35:09
ATT53568,EMP12247,2022-06-22,Absent,17:08:59,07:55:10
ATT53569,EMP10571,2022-01-19,Absent,00:01:09,07:42:36
ATT53570,EMP15727,2022-03-03,Absent,13:59:33,09:59:12
ATT53571,EMP11145,2022-12-17,Absent,02:28:16,23:25:23
ATT53572,EMP13299,2022-11-16,Leave,08:53:29,02:52:46
ATT53573,EMP15664,2022-01-19,Absent,04:14:48,19:50:54
ATT53574,EMP16751,2022-07-26,Present,18:26:22,15:53:34
ATT53575,EMP13345,2023-08-21,Absent,06:39:38,15:43:19
ATT53576,EMP15379,2023-05-12,Leave,09:07:42,05:41:33
ATT53577,EMP16315,2022-06-23,Remote,04:26:14,04:57:37
ATT53578,EMP16381,2023-12-30,Remote,08:30:35,13:30:12
ATT53579,EMP11394,2022-01-05,Remote,11:59:28,05:09:49
ATT53580,EMP17777,2023-06-18,Leave,00:00:29,12:17:11
ATT53581,EMP12160,2023-01-10,Present,18:01:30,04:06:17
ATT53582,EMP14260,2023-06-29,Absent,19:32:35,18:44:41
ATT53583,EMP19696,2023-11-22,Absent,11:47:52,16:39:04
ATT53584,EMP13471,2022-06-18,Absent,07:15:21,02:45:32
ATT53585,EMP17909,2023-01-08,Leave,23:27:57,03:49:13
ATT53586,EMP13978,2022-07-29,Absent,18:37:07,05:33:14
ATT53587,EMP16770,2023-04-15,Present,02:48:19,22:59:52
ATT53588,EMP16744,2022-11-12,Remote,12:53:14,10:08:20
ATT53589,EMP18495,2023-06-28,Present,15:15:30,20:57:27
ATT53590,EMP17122,2023-10-21,Absent,01:06:16,02:26:10
ATT53591,EMP10071,2022-12-13,Absent,13:50:54,03:07:47
ATT53592,EMP15765,2022-09-18,Absent,17:52:11,14:08:04
ATT53593,EMP15378,2022-05-05,Remote,22:04:16,22:18:36
ATT53594,EMP19238,2022-09-23,Absent,00:17:41,19:11:03
ATT53595,EMP13768,2023-07-09,Absent,06:22:49,22:56:18
ATT53596,EMP11664,2023-03-19,Present,02:39:35,18:27:53
ATT53597,EMP17938,2023-01-30,Leave,04:10:48,23:05:59
ATT53598,EMP18982,2022-07-27,Absent,18:51:47,05:09:54
ATT53599,EMP17835,2023-05-16,Remote,16:23:04,21:37:35
ATT53600,EMP17151,2022-08-29,Present,01:47:07,15:14:12
ATT53601,EMP10594,2023-04-24,Leave,07:22:58,09:33:10
ATT53602,EMP15004,2022-12-04,Leave,05:02:05,11:11:38
ATT53603,EMP11261,2022-08-08,Absent,07:14:10,17:05:05
ATT53604,EMP14380,2022-10-25,Leave,23:33:15,16:29:23
ATT53605,EMP16518,2022-01-27,Remote,18:46:03,21:43:42
ATT53606,EMP12432,2023-01-23,Present,12:54:39,05:11:12
ATT53607,EMP15690,2022-04-26,Leave,06:09:13,04:45:39
ATT53608,EMP14544,2023-02-05,Absent,03:33:18,19:20:40
ATT53609,EMP19417,2023-03-26,Absent,00:11:10,12:29:46
ATT53610,EMP14305,2022-10-13,Present,05:03:28,12:48:02
ATT53611,EMP17710,2023-12-16,Remote,23:02:32,08:06:16
ATT53612,EMP14417,2022-06-10,Present,05:14:53,11:44:49
ATT53613,EMP15378,2023-07-19,Present,14:02:08,23:49:35
ATT53614,EMP13757,2022-08-11,Remote,09:02:58,02:19:19
ATT53615,EMP17595,2022-05-29,Remote,04:29:52,12:52:16
ATT53616,EMP19432,2023-07-11,Absent,18:44:37,22:49:29
ATT53617,EMP13240,2023-07-09,Present,20:03:55,09:48:41
ATT53618,EMP14620,2023-05-09,Absent,02:30:49,08:55:16
ATT53619,EMP14617,2022-09-20,Remote,10:07:55,04:04:37
ATT53620,EMP15553,2022-06-18,Present,04:23:13,21:26:46
ATT53621,EMP16566,2022-12-12,Present,02:15:05,20:47:13
ATT53622,EMP18143,2022-08-29,Present,13:56:44,05:47:59
ATT53623,EMP10938,2023-11-28,Remote,22:53:13,12:15:59
ATT53624,EMP10340,2023-01-14,Remote,04:38:18,07:23:00
ATT53625,EMP17977,2023-06-24,Leave,20:02:43,11:37:48
ATT53626,EMP14474,2022-08-17,Present,11:46:27,20:43:46
ATT53627,EMP17556,2022-09-15,Leave,02:07:49,08:36:51
ATT53628,EMP14622,2023-03-18,Present,15:42:34,10:19:08
ATT53629,EMP10905,2023-04-01,Remote,14:20:29,23:20:45
ATT53630,EMP14608,2023-12-28,Remote,08:51:25,20:02:22
ATT53631,EMP16473,2022-06-21,Leave,21:02:51,05:46:06
ATT53632,EMP17518,2023-02-24,Leave,18:16:08,20:11:17
ATT53633,EMP14123,2022-06-19,Leave,15:19:24,05:16:51
ATT53634,EMP15156,2023-03-23,Remote,08:17:13,11:15:07
ATT53635,EMP15978,2022-09-28,Present,23:26:41,18:20:08
ATT53636,EMP15685,2023-12-20,Absent,03:40:20,06:54:13
ATT53637,EMP16774,2022-04-01,Leave,06:12:49,08:49:23
ATT53638,EMP14490,2023-10-21,Leave,18:41:24,03:56:00
ATT53639,EMP18484,2022-09-15,Absent,13:26:25,20:33:58
ATT53640,EMP19464,2022-05-16,Present,23:12:37,13:39:33
ATT53641,EMP17829,2023-02-26,Absent,01:58:02,11:55:17
ATT53642,EMP10969,2022-09-24,Present,15:21:01,18:57:48
ATT53643,EMP16699,2023-02-10,Leave,17:49:18,12:01:14
ATT53644,EMP11668,2022-02-09,Absent,09:58:18,18:32:11
ATT53645,EMP12302,2022-11-05,Leave,08:15:49,15:16:34
ATT53646,EMP13279,2023-10-23,Present,16:06:15,16:26:54
ATT53647,EMP11207,2023-09-07,Remote,20:33:49,13:07:14
ATT53648,EMP18594,2023-05-17,Leave,13:38:13,05:42:28
ATT53649,EMP11038,2022-01-19,Absent,07:42:54,12:22:43
ATT53650,EMP12354,2023-10-16,Absent,00:56:02,08:09:13
ATT53651,EMP15272,2023-01-27,Leave,22:32:15,18:00:58
ATT53652,EMP19184,2023-06-02,Remote,13:54:13,23:56:18
